Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003,9,2365,DET,Detroit Pistons,22.0,NBA,SF,42.0,5.0,435.0,4.4,9.8,0.45,1.7,3.9,0.43,2.7,5.9,0.46,0.9,1.4,0.65,0.4,3.3,3.7,2.0,0.8,1.2,1.7,2.1,11.3
2004,9,2365,DET,Detroit Pistons,23.0,NBA,SF,82.0,80.0,2701.0,4.5,9.6,0.47,0.8,2.1,0.36,3.7,7.5,0.5,1.4,1.9,0.77,1.2,4.0,5.2,2.5,0.8,0.9,1.6,2.0,11.2
2005,9,2365,DET,Detroit Pistons,24.0,NBA,SF,82.0,82.0,3039.0,5.6,11.4,0.49,0.6,1.6,0.34,5.0,9.8,0.51,2.6,3.2,0.81,1.6,3.6,5.2,2.9,0.7,0.8,1.6,1.9,14.3
2006,9,2365,DET,Detroit Pistons,25.0,NBA,SF,82.0,82.0,2898.0,5.7,12.4,0.46,0.8,2.3,0.35,4.9,10.1,0.48,2.3,3.0,0.76,1.3,3.0,4.3,2.3,0.8,0.5,1.1,1.2,14.4
2007,9,2365,DET,Detroit Pistons,26.0,NBA,SF,82.0,82.0,3001.0,5.5,12.0,0.46,1.0,2.5,0.39,4.5,9.4,0.48,2.1,2.7,0.77,1.7,3.4,5.1,2.7,0.6,0.7,1.2,1.4,14.0
2008,9,2365,DET,Detroit Pistons,27.0,NBA,SF,82.0,82.0,2694.0,5.6,12.6,0.45,0.7,2.0,0.36,4.9,10.6,0.46,2.5,3.2,0.77,1.5,3.9,5.3,3.6,0.6,0.4,1.2,1.2,14.4
2009,9,2365,DET,Detroit Pistons,28.0,NBA,SF,82.0,82.0,3057.0,5.4,12.0,0.45,0.7,1.7,0.4,4.7,10.4,0.46,2.2,2.9,0.78,1.5,4.1,5.6,3.0,0.5,0.6,1.2,1.2,13.7
2010,9,2365,DET,Detroit Pistons,29.0,NBA,SF,49.0,49.0,1664.0,6.1,12.5,0.49,0.6,1.6,0.37,5.5,11.0,0.5,1.5,2.1,0.71,1.5,3.8,5.4,3.5,0.7,0.5,1.3,1.7,14.3
2011,9,2365,DET,Detroit Pistons,30.0,NBA,SF,78.0,78.0,2562.0,6.6,14.1,0.47,0.5,1.4,0.35,6.2,12.7,0.49,1.7,2.4,0.7,1.1,3.5,4.6,3.0,0.4,0.6,1.2,1.3,15.4
2012,9,2365,DET,Detroit Pistons,31.0,NBA,SF,63.0,63.0,2087.0,5.8,13.8,0.42,0.6,1.8,0.36,5.2,12.0,0.43,1.5,2.0,0.77,1.2,3.6,4.8,2.6,0.5,0.6,1.3,1.3,13.8
2013,31,2365,TOT,Total After Trade,32.0,NBA,SF,82.0,81.0,2631.0,4.9,11.2,0.44,0.5,1.3,0.4,4.4,9.9,0.44,1.3,1.8,0.74,1.0,4.0,5.0,2.7,0.7,0.3,1.2,1.2,11.7
2013,9,2365,DET,Detroit Pistons,32.0,NBA,SF,45.0,45.0,1457.0,5.3,12.0,0.44,0.6,1.3,0.43,4.7,10.6,0.44,1.8,2.3,0.8,1.1,4.1,5.2,2.7,0.5,0.3,1.3,1.1,13.0
2013,15,2365,MEM,Memphis Grizzlies,32.0,NBA,SF,37.0,36.0,1174.0,4.4,10.3,0.43,0.5,1.3,0.37,4.0,9.0,0.44,0.7,1.1,0.6,0.9,3.9,4.8,2.6,0.8,0.4,1.1,1.3,10.0
2014,15,2365,MEM,Memphis Grizzlies,33.0,NBA,SF,76.0,76.0,1948.0,3.7,9.1,0.41,0.4,1.3,0.29,3.3,7.8,0.43,0.6,1.1,0.57,0.6,3.7,4.3,2.2,0.7,0.4,0.8,1.2,8.4
2015,31,2365,TOT,Total After Trade,34.0,NBA,SF,58.0,16.0,1397.0,4.6,10.4,0.44,0.8,1.7,0.46,3.8,8.6,0.44,1.3,1.7,0.75,1.3,4.1,5.4,2.4,0.7,0.4,0.9,1.4,11.2
2015,15,2365,MEM,Memphis Grizzlies,34.0,NBA,SF,26.0,9.0,628.0,4.3,10.5,0.41,0.9,1.9,0.46,3.4,8.6,0.4,1.4,1.7,0.83,1.2,3.6,4.8,2.1,0.5,0.3,0.9,1.3,10.9
2015,2,2365,BOS,Boston Celtics,34.0,NBA,SF,9.0,0.0,198.0,6.0,10.7,0.56,0.9,1.5,0.62,5.1,9.3,0.55,0.9,1.1,0.83,1.1,4.4,5.5,3.3,0.9,0.4,0.7,1.3,13.8
2015,9,2365,DET,Detroit Pistons,34.0,NBA,SF,23.0,7.0,571.0,4.4,10.1,0.43,0.7,1.6,0.42,3.7,8.4,0.43,1.2,1.8,0.66,1.6,4.5,6.1,2.4,0.9,0.5,1.0,1.6,10.6
2016,18,2365,MIN,Minnesota Timberwolves,35.0,NBA,SF,77.0,44.0,1462.0,2.5,5.6,0.44,0.1,0.6,0.17,2.4,5.1,0.48,0.3,0.5,0.68,0.8,2.8,3.6,1.8,0.9,0.3,0.7,1.5,5.4
