Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2010,31,1885,TOT,Total After Trade,Eric Maynor,"June 11, 1987",22.0,NBA,PG,81.0,2.0,1269.0,6.2,14.9,0.42,0.9,2.9,0.31,5.4,12.0,0.44,2.1,2.9,0.72,0.9,4.4,5.2,10.8,1.6,0.4,3.4,4.7,15.5,103.0,107.0
2010,29,1885,UTA,Utah Jazz,Eric Maynor,"June 11, 1987",22.0,NBA,PG,26.0,2.0,363.0,7.3,18.7,0.39,0.7,3.4,0.21,6.6,15.4,0.43,3.5,4.7,0.76,1.4,3.9,5.4,11.4,1.8,0.3,3.9,4.7,18.9,99.0,108.0
2010,21,1885,OKC,Oklahoma City Thunder,Eric Maynor,"June 11, 1987",22.0,NBA,PG,55.0,0.0,906.0,5.8,13.4,0.43,1.0,2.7,0.36,4.8,10.7,0.45,1.5,2.2,0.69,0.6,4.6,5.2,10.5,1.5,0.5,3.2,4.7,14.1,105.0,107.0
2011,21,1885,OKC,Oklahoma City Thunder,Eric Maynor,"June 11, 1987",23.0,NBA,PG,82.0,0.0,1200.0,5.8,14.4,0.4,1.6,4.1,0.38,4.2,10.2,0.41,1.9,2.5,0.73,1.1,4.1,5.2,10.3,1.5,0.3,3.3,4.1,15.0,104.0,110.0
2012,21,1885,OKC,Oklahoma City Thunder,Eric Maynor,"June 11, 1987",24.0,NBA,PG,9.0,0.0,137.0,5.3,14.7,0.36,2.3,6.4,0.35,3.0,8.3,0.36,1.5,1.5,1.0,1.1,3.8,4.9,8.3,1.9,0.0,4.1,4.9,14.3,96.0,107.0
2013,31,1885,TOT,Total After Trade,Eric Maynor,"June 11, 1987",25.0,NBA,"PG,SG",64.0,0.0,963.0,5.7,15.2,0.38,1.8,5.2,0.35,3.9,10.0,0.39,2.4,3.4,0.73,0.5,2.0,2.5,9.8,1.2,0.1,4.3,3.0,15.7,96.0,112.0
2013,21,1885,OKC,Oklahoma City Thunder,Eric Maynor,"June 11, 1987",25.0,NBA,PG,37.0,0.0,391.0,4.7,15.1,0.31,2.0,6.0,0.33,2.8,9.1,0.3,2.2,2.8,0.81,0.7,1.7,2.4,9.6,1.3,0.0,4.1,2.5,13.7,92.0,109.0
2013,25,1885,POR,Portland Trail Blazers,Eric Maynor,"June 11, 1987",25.0,NBA,SG,27.0,0.0,572.0,6.4,15.2,0.42,1.7,4.6,0.38,4.7,10.7,0.44,2.6,3.8,0.68,0.4,2.2,2.6,10.0,1.1,0.1,4.4,3.3,17.2,100.0,114.0
2014,31,1885,TOT,Total After Trade,Eric Maynor,"June 11, 1987",26.0,NBA,PG,31.0,0.0,327.0,4.9,15.6,0.32,1.8,5.7,0.32,3.1,9.9,0.31,0.9,1.7,0.55,1.4,4.6,6.0,8.0,1.4,0.5,4.5,2.6,12.6,82.0,109.0
2014,30,1885,WAS,Washington Wizards,Eric Maynor,"June 11, 1987",26.0,NBA,PG,23.0,0.0,215.0,5.0,17.2,0.29,1.9,6.0,0.32,3.1,11.3,0.28,0.5,0.7,0.67,1.7,4.1,5.7,9.6,1.2,0.2,4.1,3.1,12.5,83.0,108.0
2014,23,1885,PHI,Philadelphia 76Ers,Eric Maynor,"June 11, 1987",26.0,NBA,PG,8.0,0.0,112.0,4.8,12.5,0.38,1.7,5.2,0.33,3.0,7.3,0.41,1.7,3.5,0.5,0.9,5.6,6.5,5.2,1.7,0.9,5.2,1.7,13.0,79.0,111.0
