Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2008,24.0,HOU,NBA,PF,42.0,0.0,711.0,10.1,16.4,0.616,0.0,0.1,0.0,10.1,16.3,0.619,5.4,8.1,0.661,7.2,8.3,15.5,1.6,1.3,0.5,1.9,7.3,25.6,,130.0,102.0
2009,25.0,HOU,NBA,PF,69.0,0.0,1467.0,8.7,15.2,0.574,0.0,0.1,0.333,8.7,15.1,0.576,5.7,7.0,0.813,4.5,7.9,12.4,1.4,0.9,1.1,2.5,6.0,23.1,,123.0,104.0
2010,26.0,TOT,NBA,PF,80.0,29.0,2469.0,10.3,19.3,0.536,0.0,0.1,0.333,10.3,19.2,0.537,7.1,8.8,0.806,3.9,5.8,9.7,1.4,1.1,1.3,2.8,4.8,27.8,,117.0,110.0
2010,26.0,HOU,NBA,PF,52.0,1.0,1415.0,10.9,19.9,0.547,0.0,0.0,,10.9,19.9,0.547,8.5,10.1,0.839,4.4,5.9,10.3,1.4,1.0,1.7,3.1,5.3,30.3,,120.0,109.0
2010,26.0,SAC,NBA,PF,28.0,28.0,1054.0,9.5,18.4,0.52,0.0,0.1,0.333,9.5,18.2,0.521,5.3,7.1,0.741,3.2,5.6,8.8,1.3,1.3,0.8,2.4,4.3,24.4,,112.0,111.0
2011,27.0,TOT,NBA,PF,76.0,26.0,2008.0,8.8,17.6,0.502,0.0,0.1,0.0,8.8,17.5,0.505,5.5,7.4,0.74,4.2,4.7,8.9,1.6,1.0,0.8,2.8,5.0,23.1,,110.0,110.0
2011,27.0,SAC,NBA,PF,53.0,16.0,1406.0,8.5,17.4,0.492,0.0,0.1,0.0,8.5,17.2,0.495,5.6,7.7,0.721,4.6,4.5,9.1,1.8,1.1,0.7,2.9,4.5,22.6,,109.0,112.0
2011,27.0,NOH,NBA,PF,23.0,10.0,602.0,9.6,18.2,0.527,0.0,0.1,0.0,9.6,18.2,0.53,5.2,6.6,0.795,3.4,5.0,8.4,1.2,0.9,1.1,2.4,6.4,24.4,,112.0,108.0
2012,28.0,NOH,NBA,PF,41.0,8.0,999.0,9.9,19.7,0.503,0.0,0.2,0.0,9.9,19.5,0.507,8.0,10.0,0.799,4.2,7.4,11.6,2.1,0.7,0.7,3.5,4.8,27.8,,111.0,107.0
2013,29.0,GSW,NBA,PF,81.0,2.0,1876.0,8.8,16.3,0.54,0.0,0.1,0.333,8.8,16.2,0.541,6.0,7.4,0.817,4.9,8.2,13.1,1.8,0.9,0.8,3.1,5.1,23.7,,116.0,106.0
2014,30.0,SAC,NBA,PF,18.0,1.0,233.0,6.8,13.1,0.517,0.0,0.0,,6.8,13.1,0.517,3.1,3.7,0.824,3.3,9.2,12.4,1.1,0.7,0.2,2.0,7.4,16.6,,112.0,110.0
2015,31.0,SAC,NBA,PF,70.0,15.0,1192.0,8.0,15.6,0.515,0.0,0.0,,8.0,15.6,0.515,5.2,6.3,0.82,4.2,7.1,11.3,1.1,0.6,0.7,2.3,5.6,21.2,,115.0,111.0
2016,32.0,PHI,NBA,PF,36.0,12.0,569.0,12.0,21.5,0.556,0.5,1.1,0.462,11.5,20.4,0.561,5.8,7.8,0.736,4.2,8.4,12.6,2.8,1.0,0.8,1.9,5.9,30.2,,120.0,110.0
