Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2018,14,1216,LAL,Los Angeles Lakers,Josh Hart,"March 6, 1995",22.0,NBA,SG,63.0,1461.0,12.2,0.6,0.52,0.25,3.1,16.0,9.6,7.6,1.5,0.9,10.1,13.5,1.9,1.5,3.4,0.11,-0.6,0.5,-0.1,0.7
2019,14,1216,LAL,Los Angeles Lakers,Josh Hart,"March 6, 1995",23.0,NBA,SG,67.0,1715.0,9.3,0.53,0.59,0.17,2.2,12.6,7.5,7.0,1.7,1.9,10.4,13.5,0.2,1.9,2.1,0.06,-2.3,1.0,-1.3,0.3
2020,19,1216,NOP,New Orleans Pelicans,Josh Hart,"March 6, 1995",24.0,NBA,SF,65.0,1755.0,11.9,0.56,0.66,0.22,3.7,22.1,12.8,8.2,1.7,1.1,11.4,15.3,1.3,1.8,3.1,0.08,-1.1,0.4,-0.7,0.6
2021,19,1216,NOP,New Orleans Pelicans,Josh Hart,"March 6, 1995",25.0,NBA,SF,23.0,642.0,12.9,0.58,0.59,0.28,4.6,25.7,15.2,9.3,1.4,0.6,8.7,12.1,0.9,0.7,1.6,0.12,-0.6,0.5,-0.1,0.3
