PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Gerald Henderson,24.0,55,55.0,1831,332,723,0.45899999999999996,11,47,0.23399999999999999,321,676,0.475,0.467,155,204,0.76,64,161,225,126,49,20,100,128,830
Kemba Walker,21.0,66,25.0,1792,281,767,0.366,69,226,0.305,212,541,0.392,0.41100000000000003,168,213,0.789,30,204,234,289,60,20,119,79,799
Byron Mullens,22.0,65,25.0,1465,251,591,0.425,12,51,0.235,239,540,0.44299999999999995,0.435,92,112,0.821,96,231,327,57,21,52,74,137,606
Bismack Biyombo,19.0,63,41.0,1455,129,278,0.46399999999999997,0,0,,129,278,0.46399999999999997,0.46399999999999997,69,143,0.483,113,255,368,27,20,115,71,145,327
Derrick Brown,24.0,65,17.0,1443,212,409,0.518,6,24,0.25,206,385,0.535,0.526,94,141,0.667,95,141,236,67,48,12,55,96,524
D.J. Augustin,24.0,48,46.0,1408,183,487,0.376,61,179,0.341,122,308,0.396,0.43799999999999994,105,120,0.875,24,85,109,307,36,1,110,65,532
D.J. White,25.0,58,11.0,1098,174,353,0.493,1,1,1.0,173,352,0.491,0.494,43,61,0.705,50,159,209,47,17,23,43,94,392
Boris Diaw,29.0,37,28.0,1018,116,283,0.41,23,86,0.267,93,197,0.47200000000000003,0.451,17,27,0.63,47,148,195,158,20,19,84,71,272
Tyrus Thomas,25.0,54,30.0,1013,120,327,0.36700000000000005,1,3,0.33299999999999996,119,324,0.36700000000000005,0.369,63,83,0.759,49,151,200,35,36,60,53,144,304
Corey Maggette,32.0,32,28.0,881,139,373,0.373,24,66,0.364,115,307,0.375,0.405,178,208,0.856,21,104,125,39,23,1,59,83,480
Reggie Williams,25.0,33,13.0,747,106,255,0.41600000000000004,33,107,0.308,73,148,0.493,0.48,29,40,0.725,27,66,93,60,20,3,33,34,274
Matt Carroll,31.0,53,2.0,596,52,157,0.331,8,43,0.18600000000000003,44,114,0.386,0.35700000000000004,30,38,0.789,8,50,58,38,16,7,24,52,142
Cory Higgins,22.0,38,0.0,423,52,160,0.325,4,20,0.2,48,140,0.34299999999999997,0.33799999999999997,42,60,0.7,7,28,35,36,5,6,39,40,150
DeSagana Diop,30.0,27,9.0,325,15,42,0.35700000000000004,0,0,,15,42,0.35700000000000004,0.35700000000000004,1,6,0.16699999999999998,33,52,85,23,6,13,19,36,31
Eduardo Nájera,35.0,22,0.0,270,24,64,0.375,8,29,0.276,16,35,0.457,0.43799999999999994,2,4,0.5,11,39,50,12,19,4,7,40,58
Jamario Moon,31.0,8,0.0,123,7,24,0.292,2,10,0.2,5,14,0.35700000000000004,0.33299999999999996,2,2,1.0,2,20,22,5,1,5,8,5,18
Team Totals,,66,,15890,2193,5293,0.414,263,892,0.295,1930,4401,0.439,0.439,1090,1462,0.746,677,1894,2571,1326,397,361,957,1249,5739
