PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Kevin Durant,23.0,66,66.0,2546,643,1297,0.496,133,344,0.387,510,953,0.535,0.547,431,501,0.86,40,487,527,231,88,77,248,133,1850
Russell Westbrook,23.0,66,66.0,2331,578,1266,0.457,62,196,0.316,516,1070,0.48200000000000004,0.48100000000000004,340,413,0.823,96,205,301,362,112,21,239,147,1558
James Harden,22.0,62,2.0,1946,309,629,0.491,114,292,0.39,195,337,0.579,0.5820000000000001,312,369,0.846,30,222,252,229,62,15,137,150,1044
Serge Ibaka,22.0,66,66.0,1792,262,490,0.535,1,3,0.33299999999999996,261,487,0.536,0.536,78,118,0.6609999999999999,193,305,498,28,33,241,79,179,603
Kendrick Perkins,27.0,65,65.0,1744,128,262,0.489,0,0,,128,262,0.489,0.489,73,112,0.652,120,306,426,78,25,73,118,189,329
Nick Collison,31.0,63,0.0,1307,120,201,0.597,0,1,0.0,120,200,0.6,0.597,44,62,0.71,119,155,274,82,33,28,61,153,284
Daequan Cook,24.0,57,22.0,989,109,296,0.368,79,228,0.34600000000000003,30,68,0.441,0.502,14,22,0.636,12,110,122,15,22,11,16,69,311
Thabo Sefolosha,27.0,42,42.0,914,67,155,0.43200000000000005,31,71,0.43700000000000006,36,84,0.429,0.532,38,43,0.884,21,107,128,47,37,17,40,78,203
Nazr Mohammed,34.0,63,1.0,692,79,169,0.467,0,1,0.0,79,168,0.47,0.467,13,23,0.565,59,111,170,14,20,37,26,101,171
Reggie Jackson,21.0,45,0.0,501,51,159,0.321,13,62,0.21,38,97,0.392,0.36200000000000004,25,29,0.862,14,39,53,71,25,1,36,31,140
Derek Fisher,37.0,20,0.0,407,37,108,0.34299999999999997,11,35,0.314,26,73,0.35600000000000004,0.39399999999999996,13,14,0.929,2,27,29,28,11,1,15,32,98
Royal Ivey,30.0,34,0.0,354,26,73,0.35600000000000004,18,53,0.34,8,20,0.4,0.479,1,8,0.125,1,23,24,10,14,0,9,36,71
Cole Aldrich,23.0,26,0.0,173,22,42,0.524,0,0,,22,42,0.524,0.524,13,14,0.929,13,35,48,3,8,16,9,22,57
Lazar Hayward,25.0,26,0.0,141,13,38,0.342,4,14,0.28600000000000003,9,24,0.375,0.395,7,12,0.583,2,14,16,4,3,1,9,18,37
Eric Maynor,24.0,9,0.0,137,14,39,0.359,6,17,0.353,8,22,0.364,0.436,4,4,1.0,3,10,13,22,5,0,11,13,38
Ryan Reid,25.0,5,0.0,17,4,5,0.8,0,0,,4,5,0.8,0.8,0,0,,1,1,2,0,0,0,1,1,8
Team Totals,,66,,15990,2462,5229,0.47100000000000003,472,1317,0.358,1990,3912,0.509,0.516,1406,1744,0.8059999999999999,726,2157,2883,1224,498,539,1079,1352,6802
