PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Tony Parker,29.0,60,60.0,1923,427,890,0.48,14,61,0.23,413,829,0.498,0.488,227,284,0.799,22,149,171,463,57,5,153,75,1095
Tim Duncan,35.0,58,58.0,1634,361,733,0.49200000000000005,0,4,0.0,361,729,0.495,0.49200000000000005,173,249,0.695,110,410,520,132,38,88,97,98,895
Kawhi Leonard,20.0,64,39.0,1534,199,404,0.493,41,109,0.376,158,295,0.536,0.5429999999999999,68,88,0.773,104,223,327,70,85,24,44,88,507
Danny Green,24.0,66,38.0,1522,211,477,0.442,102,234,0.436,109,243,0.449,0.5489999999999999,79,100,0.79,54,174,228,86,58,46,67,107,603
DeJuan Blair,22.0,64,62.0,1363,269,504,0.534,0,1,0.0,269,503,0.535,0.534,73,119,0.613,154,197,351,78,59,12,92,168,611
Matt Bonner,31.0,65,2.0,1326,154,350,0.44,105,250,0.42,49,100,0.49,0.59,16,21,0.762,29,185,214,61,15,21,14,68,429
Gary Neal,27.0,56,7.0,1206,212,486,0.436,83,198,0.419,129,288,0.44799999999999995,0.522,50,64,0.7809999999999999,12,106,118,117,27,2,60,75,557
Richard Jefferson,31.0,41,41.0,1168,132,319,0.414,80,190,0.42100000000000004,52,129,0.40299999999999997,0.539,35,50,0.7,18,125,143,55,25,12,32,83,379
Tiago Splitter,27.0,59,2.0,1121,212,343,0.618,0,0,,212,343,0.618,0.618,125,181,0.691,93,213,306,65,21,47,87,134,549
Manu Ginóbili,34.0,34,7.0,792,150,285,0.526,52,126,0.413,98,159,0.616,0.618,88,101,0.871,18,98,116,151,24,12,64,56,440
James Anderson,22.0,51,2.0,603,66,174,0.379,19,68,0.27899999999999997,47,106,0.44299999999999995,0.434,39,52,0.75,16,63,79,41,8,2,30,35,190
Stephen Jackson,33.0,21,1.0,500,62,153,0.405,19,62,0.306,43,91,0.473,0.467,44,54,0.815,6,75,81,41,28,7,37,38,187
Boris Diaw,29.0,20,7.0,406,40,68,0.588,8,13,0.615,32,55,0.5820000000000001,0.647,5,8,0.625,23,62,85,47,14,6,28,54,93
Cory Joseph,20.0,29,1.0,266,22,70,0.314,3,15,0.2,19,55,0.345,0.336,11,17,0.647,5,20,25,34,7,3,12,16,58
Patty Mills,23.0,16,3.0,261,63,130,0.485,24,56,0.429,39,74,0.527,0.5770000000000001,15,15,1.0,4,24,28,39,10,1,26,14,165
T.J. Ford,28.0,14,0.0,191,19,43,0.442,2,8,0.25,17,35,0.486,0.465,11,14,0.7859999999999999,3,15,18,45,9,2,23,23,51
Eric Dawson,27.0,4,0.0,39,7,12,0.583,0,0,,7,12,0.583,0.583,1,2,0.5,5,5,10,0,1,2,3,6,15
Derrick Byars,27.0,2,0.0,37,3,11,0.273,0,6,0.0,3,5,0.6,0.273,4,4,1.0,6,5,11,1,2,0,0,2,10
Justin Dentmon,26.0,2,0.0,19,2,6,0.33299999999999996,0,4,0.0,2,2,1.0,0.33299999999999996,0,0,,0,1,1,1,1,0,1,2,4
Malcolm Thomas,23.0,3,0.0,15,0,3,0.0,0,0,,0,3,0.0,0.0,1,2,0.5,1,2,3,1,1,1,0,0,1
Ike Diogu,28.0,2,0.0,14,0,2,0.0,0,0,,0,2,0.0,0.0,2,2,1.0,0,1,1,0,0,0,1,1,2
Team Totals,,66,,15940,2611,5463,0.478,552,1405,0.39299999999999996,2059,4058,0.507,0.528,1067,1427,0.748,683,2153,2836,1528,490,293,895,1143,6841
