Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2006,13,LAC,Los Angeles Clippers,Elton Brand,26,12,12,517,12.4,22.4,0.55,0.0,0.1,0.0,12.4,22.3,0.55,5.7,7.6,0.75,5.1,7.2,12.3,4.8,1.1,3.1,2.9,3.4,30.4,,122,106
2006,13,LAC,Los Angeles Clippers,Cuttino Mobley,30,12,12,473,6.7,15.6,0.43,1.2,3.3,0.37,5.5,12.3,0.44,2.8,3.2,0.9,1.1,5.1,6.2,2.6,0.9,0.3,2.5,3.1,17.3,,101,111
2006,13,LAC,Los Angeles Clippers,Sam Cassell,36,12,12,404,9.3,21.3,0.44,1.9,5.5,0.35,7.4,15.8,0.47,7.0,8.7,0.81,1.1,5.0,6.1,8.8,1.0,0.3,3.6,4.5,27.6,,114,111
2006,13,LAC,Los Angeles Clippers,Shaun Livingston,20,12,0,332,5.6,11.8,0.47,0.2,0.2,1.0,5.4,11.7,0.47,2.6,3.3,0.81,2.5,6.2,8.7,8.9,1.1,0.9,3.6,4.8,14.0,,109,109
2006,13,LAC,Los Angeles Clippers,Chris Kaman,23,11,10,324,8.1,13.7,0.59,0.0,0.0,,8.1,13.7,0.59,2.5,3.3,0.76,3.3,10.7,14.0,1.6,0.8,1.4,5.3,6.1,18.8,,99,106
2006,13,LAC,Los Angeles Clippers,Quinton Ross,24,12,10,294,6.8,12.8,0.53,0.0,0.0,,6.8,12.8,0.53,2.5,2.8,0.88,1.4,4.2,5.6,1.6,1.2,1.4,1.6,6.3,16.1,,114,109
2006,13,LAC,Los Angeles Clippers,Corey Maggette,26,12,2,292,10.1,21.6,0.47,1.4,4.2,0.33,8.7,17.3,0.5,10.8,11.8,0.91,1.2,14.1,15.4,3.0,1.2,0.9,4.6,6.9,32.3,,113,103
2006,13,LAC,Los Angeles Clippers,Vladimir Radmanovic,25,12,2,246,6.5,13.8,0.47,4.0,8.6,0.46,2.5,5.2,0.48,3.4,4.8,0.7,1.9,8.2,10.1,2.7,1.5,1.3,1.7,7.3,20.3,,127,106
2006,13,LAC,Los Angeles Clippers,Zeljko Rebraaa,33,3,0,22,2.3,7.0,0.33,0.0,0.0,,2.3,7.0,0.33,0.0,0.0,,2.3,7.0,9.4,0.0,0.0,2.3,4.7,14.1,4.7,,52,109
2006,13,LAC,Los Angeles Clippers,James Singleton,24,7,0,12,4.3,12.9,0.33,0.0,8.6,0.0,4.3,4.3,1.0,0.0,0.0,,0.0,12.9,12.9,8.6,0.0,0.0,0.0,12.9,8.6,,101,108
2006,13,LAC,Los Angeles Clippers,Walter McCarty,31,8,0,10,5.2,20.6,0.25,0.0,5.2,0.0,5.2,15.5,0.33,0.0,0.0,,0.0,5.2,5.2,0.0,0.0,0.0,0.0,10.3,10.3,,58,113
2006,13,LAC,Los Angeles Clippers,Daniel Ewing,22,6,0,5,10.3,10.3,1.0,0.0,0.0,,10.3,10.3,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,,200,116
