Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2006,3,NJN,New Jersey Nets,Vince Carter,29,11,11,450,13.6,29.4,0.46,1.7,7.0,0.24,11.9,22.4,0.53,10.4,13.0,0.8,1.9,7.4,9.3,7.0,2.4,0.7,3.1,4.1,39.3,,115.0,105
2006,3,NJN,New Jersey Nets,Jason Kidd,32,11,11,450,5.9,15.9,0.37,1.8,6.0,0.3,4.1,9.9,0.42,2.3,2.8,0.83,2.7,7.5,10.1,12.8,2.1,0.2,2.9,3.7,15.9,,108.0,107
2006,3,NJN,New Jersey Nets,Richard Jefferson,25,11,11,437,11.2,20.5,0.55,1.5,3.6,0.41,9.7,16.9,0.57,6.5,7.8,0.82,0.9,4.7,5.6,5.6,1.2,0.5,3.7,4.0,30.3,,117.0,109
2006,3,NJN,New Jersey Nets,Nenad Krstic,22,11,11,366,9.6,19.1,0.5,0.0,0.0,,9.6,19.1,0.5,4.7,6.7,0.71,3.7,7.4,11.1,1.2,0.7,1.5,3.3,6.8,24.0,,103.0,108
2006,3,NJN,New Jersey Nets,Jason Collins,27,11,11,302,1.6,4.5,0.36,0.0,0.0,,1.6,4.5,0.36,2.3,4.0,0.59,3.6,6.3,9.9,0.5,0.9,0.4,1.6,9.9,5.6,,96.0,109
2006,3,NJN,New Jersey Nets,Clifford Robinson,39,8,0,198,3.6,10.7,0.33,1.6,5.2,0.32,1.9,5.5,0.35,1.1,1.4,0.8,0.5,6.6,7.1,1.4,2.5,0.8,2.7,7.7,9.9,,77.0,105
2006,3,NJN,New Jersey Nets,Lamond Murray,32,11,0,197,5.8,14.9,0.39,3.3,9.4,0.35,2.5,5.5,0.45,2.5,3.0,0.82,2.5,8.0,10.5,0.6,0.8,0.0,0.8,6.9,17.4,,111.0,109
2006,3,NJN,New Jersey Nets,Jacque Vaughn,30,11,0,159,4.1,11.3,0.36,0.0,0.3,0.0,4.1,10.9,0.38,1.4,2.4,0.57,1.0,2.7,3.8,4.1,0.7,0.0,1.4,7.9,9.6,,88.0,112
2006,3,NJN,New Jersey Nets,John Thomas,30,8,0,56,2.9,5.8,0.5,0.0,0.0,,2.9,5.8,0.5,1.0,1.9,0.5,3.9,5.8,9.7,1.9,2.9,1.0,4.8,14.5,6.8,,77.0,104
2006,3,NJN,New Jersey Nets,Antoine Wright,21,5,0,10,5.4,21.7,0.25,0.0,0.0,,5.4,21.7,0.25,10.9,16.3,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,,85.0,115
2006,3,NJN,New Jersey Nets,Scott Padgett,29,3,0,9,6.0,12.1,0.5,0.0,6.0,0.0,6.0,6.0,1.0,6.0,12.1,0.5,12.1,6.0,18.1,0.0,6.0,0.0,0.0,18.1,18.1,,131.0,98
2006,3,NJN,New Jersey Nets,Zoran Planinic,23,3,0,6,0.0,9.0,0.0,0.0,0.0,,0.0,9.0,0.0,0.0,18.1,0.0,0.0,9.0,9.0,18.1,9.0,0.0,9.0,9.0,0.0,,33.0,91
2006,3,NJN,New Jersey Nets,Bostjan Nachbar,25,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,115
