Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006,15.0,3027,MEM,Memphis Grizzlies,Hakim Warrick,"July 8, 1982",23.0,NBA,PF,68,2,10.6,1.5,3.4,0.443,0.0,0.0,,1.5,3.4,0.443,0.443,1.1,1.7,0.661,0.6,1.5,2.1,0.4,0.2,0.3,0.8,1.7,4.1
2007,15.0,3027,MEM,Memphis Grizzlies,Hakim Warrick,"July 8, 1982",24.0,NBA,PF,82,43,26.2,4.5,8.7,0.524,0.0,0.1,0.0,4.5,8.6,0.53,0.524,3.6,4.7,0.771,1.6,3.5,5.1,0.9,0.5,0.4,2.0,2.8,12.7
2008,15.0,3027,MEM,Memphis Grizzlies,Hakim Warrick,"July 8, 1982",25.0,NBA,PF,75,30,23.4,4.4,8.7,0.502,0.2,0.6,0.271,4.2,8.1,0.521,0.512,2.4,3.5,0.704,1.6,3.1,4.7,0.7,0.5,0.4,1.1,2.1,11.4
2009,15.0,3027,MEM,Memphis Grizzlies,Hakim Warrick,"July 8, 1982",26.0,NBA,PF,82,7,24.7,4.1,8.5,0.491,0.1,0.3,0.217,4.1,8.2,0.5,0.494,3.2,4.6,0.711,1.6,3.4,5.0,0.8,0.6,0.5,1.2,2.1,11.6
2010,31.0,3027,TOT,Total After Trade,Hakim Warrick,"July 8, 1982",27.0,NBA,PF,76,6,20.5,3.5,7.2,0.482,0.0,0.1,0.143,3.5,7.1,0.486,0.483,2.7,3.6,0.737,1.7,2.5,4.1,0.7,0.3,0.2,1.1,1.7,9.6
2010,17.0,3027,MIL,Milwaukee Bucks,Hakim Warrick,"July 8, 1982",27.0,NBA,PF,48,6,21.3,3.8,7.9,0.481,0.0,0.1,0.167,3.8,7.8,0.487,0.483,2.6,3.6,0.727,1.8,2.6,4.4,0.7,0.4,0.2,1.2,1.7,10.2
2010,5.0,3027,CHI,Chicago Bulls,Hakim Warrick,"July 8, 1982",27.0,NBA,PF,28,0,19.0,3.0,6.1,0.483,0.0,0.0,0.0,3.0,6.1,0.485,0.483,2.8,3.6,0.755,1.4,2.2,3.6,0.6,0.3,0.3,0.8,1.5,8.7
2011,24.0,3027,PHO,Phoenix Suns,Hakim Warrick,"July 8, 1982",28.0,NBA,PF,80,6,17.7,2.9,5.6,0.511,0.0,0.1,0.091,2.8,5.4,0.522,0.512,2.7,3.7,0.721,1.1,2.6,3.7,0.9,0.4,0.1,1.0,1.3,8.4
2012,24.0,3027,PHO,Phoenix Suns,Hakim Warrick,"July 8, 1982",29.0,NBA,PF,35,0,14.4,2.1,5.1,0.411,0.0,0.3,0.1,2.1,4.9,0.429,0.414,2.2,2.8,0.768,0.9,1.7,2.6,0.9,0.2,0.1,1.0,1.0,6.4
2013,31.0,3027,TOT,Total After Trade,Hakim Warrick,"July 8, 1982",30.0,NBA,PF,28,14,17.5,2.4,5.9,0.406,0.0,0.1,0.0,2.4,5.8,0.414,0.406,2.1,3.1,0.682,0.8,2.4,3.2,0.9,0.5,0.2,1.0,1.3,6.9
2013,19.0,3027,NOH,New Orleans Hornets,Hakim Warrick,"July 8, 1982",30.0,NBA,PF,1,0,7.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
2013,4.0,3027,CHA,Charlotte Bobcats,Hakim Warrick,"July 8, 1982",30.0,NBA,PF,27,14,17.9,2.4,6.0,0.405,0.0,0.1,0.0,2.4,5.9,0.413,0.405,2.1,3.2,0.674,0.8,2.5,3.3,0.9,0.4,0.2,1.1,1.4,7.0
