Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1990,23.0,PHO,NBA,PG,67.0,3.0,678.0,5.8,15.2,0.384,0.2,1.1,0.188,5.6,14.1,0.4,2.7,4.1,0.661,1.1,3.0,4.1,11.8,2.5,0.1,5.4,4.1,14.6,,90.0,108.0
1991,24.0,NYK,NBA,PG,22.0,0.0,107.0,4.7,12.8,0.37,0.5,1.4,0.333,4.3,11.3,0.375,2.4,2.8,0.833,0.5,4.3,4.7,9.4,4.3,0.0,4.7,5.7,12.3,,88.0,104.0
1992,25.0,TOT,NBA,PG,68.0,0.0,891.0,5.7,12.9,0.44,0.4,1.0,0.389,5.3,11.8,0.444,1.1,1.4,0.833,0.8,3.1,3.9,12.4,2.6,0.1,2.6,4.3,12.9,,109.0,111.0
1992,25.0,CHH,NBA,PG,13.0,0.0,57.0,0.0,6.6,0.0,0.0,0.0,,0.0,6.6,0.0,0.8,1.7,0.5,0.8,2.5,3.3,14.9,6.6,0.0,4.1,2.5,0.8,,63.0,104.0
1992,25.0,PHI,NBA,PG,55.0,0.0,834.0,6.1,13.3,0.456,0.4,1.1,0.389,5.6,12.2,0.462,1.2,1.4,0.864,0.8,3.2,4.0,12.2,2.3,0.1,2.5,4.5,13.8,,112.0,112.0
1993,26.0,PHI,NBA,PG,72.0,0.0,996.0,3.8,10.8,0.35,1.0,3.3,0.294,2.8,7.4,0.375,1.0,1.5,0.645,1.2,2.1,3.3,10.1,2.1,0.0,2.6,3.6,9.5,,97.0,114.0
1995,28.0,DEN,NBA,PG,14.0,0.0,151.0,3.5,11.5,0.303,0.7,2.4,0.286,2.8,9.0,0.308,3.1,4.2,0.75,0.7,2.4,3.1,14.9,2.1,0.7,4.9,7.0,10.8,,95.0,111.0
1996,29.0,TOT,NBA,PG,31.0,2.0,527.0,3.4,9.7,0.354,0.8,3.3,0.235,2.7,6.4,0.415,0.5,0.6,0.833,0.7,2.7,3.3,9.5,2.2,0.2,3.0,4.2,8.2,,95.0,113.0
1996,29.0,PHI,NBA,PG,11.0,2.0,280.0,3.3,8.9,0.375,0.7,3.3,0.222,2.6,5.6,0.467,0.9,1.1,0.833,0.6,3.3,3.9,11.2,2.2,0.4,2.8,5.2,8.4,,103.0,114.0
1996,29.0,WSB,NBA,PG,10.0,0.0,138.0,4.1,10.4,0.393,0.7,3.7,0.2,3.3,6.7,0.5,0.0,0.0,,0.4,1.9,2.2,8.5,3.0,0.0,3.7,3.0,8.9,,89.0,109.0
1996,29.0,DEN,NBA,PG,10.0,0.0,109.0,2.9,11.0,0.261,1.0,2.9,0.333,1.9,8.1,0.235,0.0,0.0,,1.4,1.9,3.3,6.7,1.0,0.0,2.4,3.3,6.7,,80.0,114.0
