Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999,14,1788,LAL,Los Angeles Lakers,Tyronn Lue,"May 3, 1977",21.0,NBA,PG,15.0,0.0,12.5,1.9,4.3,0.43,0.5,1.1,0.44,1.4,3.3,0.43,0.48,0.8,1.4,0.57,0.1,0.3,0.4,1.7,0.3,0.0,0.7,1.9,5.0
2000,14,1788,LAL,Los Angeles Lakers,Tyronn Lue,"May 3, 1977",22.0,NBA,PG,8.0,0.0,18.3,2.4,4.9,0.49,0.5,1.0,0.5,1.9,3.9,0.48,0.54,0.8,1.0,0.75,0.3,1.3,1.5,2.1,0.4,0.0,1.1,2.1,6.0
2001,14,1788,LAL,Los Angeles Lakers,Tyronn Lue,"May 3, 1977",23.0,NBA,PG,38.0,1.0,12.3,1.3,3.1,0.43,0.3,0.9,0.32,1.0,2.2,0.47,0.47,0.5,0.6,0.79,0.1,0.7,0.8,1.2,0.5,0.0,0.7,1.4,3.4
2002,30,1788,WAS,Washington Wizards,Tyronn Lue,"May 3, 1977",24.0,NBA,PG,71.0,0.0,20.5,3.1,7.3,0.43,0.9,2.0,0.45,2.2,5.3,0.42,0.49,0.7,0.9,0.76,0.2,1.5,1.7,3.5,0.7,0.0,1.4,1.7,7.8
2003,30,1788,WAS,Washington Wizards,Tyronn Lue,"May 3, 1977",25.0,NBA,PG,75.0,24.0,26.5,3.3,7.6,0.43,0.8,2.3,0.34,2.5,5.3,0.47,0.48,1.2,1.4,0.88,0.3,1.7,2.0,3.5,0.6,0.0,1.0,2.0,8.6
2004,22,1788,ORL,Orlando Magic,Tyronn Lue,"May 3, 1977",26.0,NBA,PG,76.0,69.0,30.7,4.1,9.4,0.43,1.1,2.8,0.38,3.0,6.6,0.45,0.49,1.3,1.7,0.77,0.3,2.1,2.5,4.2,0.8,0.1,1.6,2.4,10.5
2005,31,1788,TOT,Total After Trade,Tyronn Lue,"May 3, 1977",27.0,NBA,PG,70.0,49.0,28.7,4.2,9.3,0.45,0.8,2.2,0.36,3.4,7.1,0.48,0.49,2.0,2.4,0.86,0.2,1.9,2.1,4.6,0.5,0.0,1.5,2.4,11.2
2005,11,1788,HOU,Houston Rockets,Tyronn Lue,"May 3, 1977",27.0,NBA,PG,21.0,3.0,22.8,2.3,5.8,0.39,0.7,2.1,0.33,1.6,3.7,0.43,0.46,0.7,0.9,0.78,0.0,1.9,1.9,2.8,0.4,0.0,1.1,2.3,6.0
2005,1,1788,ATL,Atlanta Hawks,Tyronn Lue,"May 3, 1977",27.0,NBA,PG,49.0,46.0,31.2,5.0,10.9,0.46,0.8,2.2,0.36,4.2,8.6,0.49,0.5,2.6,3.0,0.87,0.3,1.9,2.2,5.4,0.5,0.0,1.7,2.4,13.5
2006,1,1788,ATL,Atlanta Hawks,Tyronn Lue,"May 3, 1977",28.0,NBA,PG,51.0,10.0,24.2,3.8,8.2,0.46,1.1,2.5,0.46,2.6,5.7,0.46,0.53,2.3,2.7,0.86,0.3,1.4,1.6,3.1,0.5,0.1,1.5,2.2,11.0
2007,1,1788,ATL,Atlanta Hawks,Tyronn Lue,"May 3, 1977",29.0,NBA,PG,56.0,17.0,26.6,3.9,9.4,0.42,1.0,2.9,0.35,2.9,6.5,0.45,0.47,2.6,2.9,0.88,0.3,1.5,1.9,3.6,0.4,0.0,1.5,1.8,11.4
2008,31,1788,TOT,Total After Trade,Tyronn Lue,"May 3, 1977",30.0,NBA,PG,50.0,3.0,14.7,2.3,5.1,0.45,0.8,1.7,0.45,1.5,3.3,0.44,0.52,0.5,0.6,0.78,0.2,0.9,1.1,1.5,0.2,0.0,0.5,1.3,5.8
2008,1,1788,ATL,Atlanta Hawks,Tyronn Lue,"May 3, 1977",30.0,NBA,PG,33.0,3.0,17.1,2.6,5.9,0.44,0.9,2.1,0.44,1.7,3.8,0.44,0.52,0.7,0.8,0.86,0.3,1.0,1.2,1.8,0.3,0.0,0.7,1.2,6.8
2008,7,1788,DAL,Dallas Mavericks,Tyronn Lue,"May 3, 1977",30.0,NBA,PG,17.0,0.0,10.1,1.6,3.4,0.47,0.5,1.0,0.53,1.1,2.4,0.45,0.55,0.1,0.2,0.25,0.0,0.8,0.8,0.9,0.0,0.1,0.3,1.6,3.8
2009,31,1788,TOT,Total After Trade,Tyronn Lue,"May 3, 1977",31.0,NBA,PG,44.0,0.0,11.8,1.6,3.7,0.44,0.6,1.4,0.44,1.0,2.3,0.44,0.52,0.3,0.4,0.74,0.1,0.9,1.0,1.4,0.2,0.0,0.5,1.2,4.2
2009,17,1788,MIL,Milwaukee Bucks,Tyronn Lue,"May 3, 1977",31.0,NBA,PG,30.0,0.0,13.1,1.8,4.0,0.45,0.7,1.5,0.47,1.1,2.5,0.45,0.54,0.4,0.5,0.75,0.2,1.0,1.2,1.5,0.2,0.0,0.7,1.4,4.7
2009,22,1788,ORL,Orlando Magic,Tyronn Lue,"May 3, 1977",31.0,NBA,PG,14.0,0.0,9.2,1.2,3.1,0.4,0.4,1.2,0.35,0.8,1.9,0.42,0.46,0.1,0.2,0.67,0.0,0.8,0.8,1.0,0.1,0.0,0.1,0.9,3.0
