Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998,25,2771,POR,Portland Trail Blazers,Damon Stoudamire,"September 3, 1973",24.0,NBA,PG,4.0,4.0,41.5,6.3,15.8,0.4,2.0,5.5,0.36,4.3,10.3,0.42,0.46,3.3,3.3,1.0,1.5,2.8,4.3,9.5,1.3,0.3,4.0,3.3,17.8
1999,25,2771,POR,Portland Trail Blazers,Damon Stoudamire,"September 3, 1973",25.0,NBA,PG,13.0,13.0,31.0,3.8,9.9,0.38,0.8,1.7,0.46,3.0,8.2,0.36,0.42,1.8,2.6,0.71,0.5,2.6,3.2,5.6,0.6,0.1,2.9,2.4,10.2
2000,25,2771,POR,Portland Trail Blazers,Damon Stoudamire,"September 3, 1973",26.0,NBA,PG,16.0,16.0,27.9,3.5,8.4,0.42,0.6,1.9,0.33,2.9,6.6,0.44,0.45,1.3,1.5,0.83,0.5,2.1,2.6,3.6,0.5,0.3,1.2,2.7,8.9
2001,25,2771,POR,Portland Trail Blazers,Damon Stoudamire,"September 3, 1973",27.0,NBA,PG,3.0,3.0,38.0,6.3,15.3,0.41,0.7,4.3,0.15,5.7,11.0,0.52,0.44,4.3,4.3,1.0,0.3,2.7,3.0,4.3,0.7,0.3,3.0,2.0,17.7
2002,25,2771,POR,Portland Trail Blazers,Damon Stoudamire,"September 3, 1973",28.0,NBA,PG,3.0,3.0,33.0,1.7,7.3,0.23,1.0,1.3,0.75,0.7,6.0,0.11,0.3,0.7,1.0,0.67,0.3,2.0,2.3,3.3,0.7,0.0,1.3,1.7,5.0
2003,25,2771,POR,Portland Trail Blazers,Damon Stoudamire,"September 3, 1973",29.0,NBA,PG,7.0,6.0,33.1,5.1,11.3,0.46,2.1,4.4,0.48,3.0,6.9,0.44,0.55,2.9,3.0,0.95,1.0,4.1,5.1,5.6,0.9,0.3,1.7,3.1,15.3
2008,27,2771,SAS,San Antonio Spurs,Damon Stoudamire,"September 3, 1973",34.0,NBA,PG,7.0,0.0,5.0,0.7,2.1,0.33,0.1,0.6,0.25,0.6,1.6,0.36,0.37,0.3,0.4,0.67,0.3,0.7,1.0,0.3,0.1,0.0,0.1,0.0,1.9
