Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2003,23,2548,PHI,Philadelphia 76Ers,John Salmons,1979-12-12,23.0,NBA,PG,64.0,504.0,9.5,0.5,0.27,0.3,3.7,10.2,6.9,14.3,1.8,0.9,18.1,14.3,0.2,0.4,0.6,0.06,-1.9,0.6,-1.3,0.1
2004,23,2548,PHI,Philadelphia 76Ers,John Salmons,1979-12-12,24.0,NBA,SG,77.0,1603.0,10.6,0.48,0.35,0.22,2.8,11.5,7.2,14.5,2.1,0.8,14.4,15.6,0.4,1.7,2.1,0.06,-1.7,0.9,-0.8,0.5
2005,23,2548,PHI,Philadelphia 76Ers,John Salmons,1979-12-12,25.0,NBA,SG,58.0,993.0,9.7,0.51,0.43,0.23,1.3,12.5,6.9,17.5,2.0,1.0,18.1,12.6,0.2,1.2,1.4,0.07,-2.5,1.6,-0.9,0.2
2006,23,2548,PHI,Philadelphia 76Ers,John Salmons,1979-12-12,26.0,NBA,SG,82.0,2059.0,10.7,0.51,0.17,0.38,2.7,9.8,6.3,16.7,1.8,0.5,17.0,16.3,0.5,1.2,1.7,0.04,-2.3,-0.3,-2.7,-0.3
2007,26,2548,SAC,Sacramento Kings,John Salmons,1979-12-12,27.0,NBA,SG,79.0,2135.0,12.7,0.55,0.22,0.4,2.5,12.2,7.3,18.8,1.7,1.0,16.4,15.3,2.0,1.6,3.6,0.08,-0.9,0.4,-0.5,0.8
2008,26,2548,SAC,Sacramento Kings,John Salmons,1979-12-12,28.0,NBA,SG,81.0,2517.0,13.9,0.56,0.15,0.32,3.6,12.6,8.2,13.4,1.9,1.0,15.7,19.2,2.0,1.7,3.7,0.07,-0.3,-0.3,-0.6,0.9
2009,31,2548,TOT,Total After Trade,John Salmons,1979-12-12,29.0,NBA,SF,79.0,2959.0,16.0,0.58,0.28,0.32,2.3,10.8,6.5,14.5,1.4,0.6,11.7,21.3,4.7,0.8,5.6,0.09,1.6,-1.3,0.3,1.7
2009,26,2548,SAC,Sacramento Kings,John Salmons,1979-12-12,29.0,NBA,SF,53.0,1980.0,16.0,0.57,0.25,0.31,2.5,10.6,6.5,17.3,1.5,0.3,12.6,21.9,2.9,0.1,3.0,0.07,1.5,-1.7,-0.2,0.9
2009,5,2548,CHI,Chicago Bulls,John Salmons,1979-12-12,29.0,NBA,SF,26.0,979.0,16.0,0.6,0.34,0.33,1.9,11.2,6.6,8.8,1.3,1.1,9.7,20.2,1.9,0.7,2.6,0.13,1.8,-0.5,1.3,0.8
2010,31,2548,TOT,Total After Trade,John Salmons,1979-12-12,30.0,NBA,SG,81.0,2824.0,14.7,0.55,0.31,0.31,1.4,9.4,5.4,12.9,1.8,0.7,9.9,19.9,3.7,3.4,7.1,0.12,0.4,1.2,1.6,2.5
2010,5,2548,CHI,Chicago Bulls,John Salmons,1979-12-12,30.0,NBA,SG,51.0,1695.0,12.7,0.53,0.35,0.27,1.2,10.1,5.7,11.6,2.0,1.0,10.3,18.1,1.2,2.0,3.2,0.09,-0.9,1.3,0.5,1.1
2010,17,2548,MIL,Milwaukee Bucks,John Salmons,1979-12-12,30.0,NBA,SG,30.0,1129.0,17.6,0.58,0.26,0.36,1.6,8.3,4.8,15.0,1.6,0.3,9.4,22.7,2.5,1.4,3.9,0.16,2.2,0.9,3.2,1.4
2011,17,2548,MIL,Milwaukee Bucks,John Salmons,1979-12-12,31.0,NBA,SG,73.0,2554.0,12.8,0.51,0.24,0.27,1.2,11.2,6.1,17.5,1.5,0.9,12.0,20.9,0.9,3.4,4.3,0.08,-0.9,0.7,-0.3,1.1
2012,26,2548,SAC,Sacramento Kings,John Salmons,1979-12-12,32.0,NBA,SF,46.0,1250.0,9.0,0.47,0.32,0.13,1.7,10.5,5.9,11.1,1.5,0.4,11.0,14.2,0.3,0.1,0.4,0.01,-2.7,-0.7,-3.4,-0.5
2013,26,2548,SAC,Sacramento Kings,John Salmons,1979-12-12,33.0,NBA,SF,76.0,2278.0,10.2,0.51,0.44,0.18,1.6,9.0,5.2,14.8,1.1,0.9,11.4,14.5,1.8,-0.1,1.6,0.03,-1.1,-1.5,-2.5,-0.3
2014,31,2548,TOT,Total After Trade,John Salmons,1979-12-12,34.0,NBA,"SF,SG",78.0,1726.0,7.8,0.46,0.4,0.13,1.3,9.6,5.5,12.8,1.4,0.9,11.0,12.8,0.2,1.4,1.7,0.05,-2.5,0.5,-1.9,0.0
2014,26,2548,SAC,Sacramento Kings,John Salmons,1979-12-12,34.0,NBA,SF,18.0,445.0,8.3,0.44,0.36,0.06,2.0,9.8,5.8,14.7,1.4,1.5,10.4,13.3,0.0,0.3,0.3,0.03,-2.5,0.1,-2.4,0.0
2014,28,2548,TOR,Toronto Raptors,John Salmons,1979-12-12,34.0,NBA,SG,60.0,1281.0,7.6,0.47,0.41,0.15,1.1,9.6,5.3,12.1,1.4,0.7,11.2,12.6,0.2,1.2,1.4,0.05,-2.5,0.7,-1.8,0.1
2015,19,2548,NOP,New Orleans Pelicans,John Salmons,1979-12-12,35.0,NBA,SF,21.0,270.0,5.1,0.42,0.54,0.08,1.7,7.1,4.4,6.6,1.8,1.1,9.1,9.3,0.0,0.1,0.1,0.02,-4.3,0.9,-3.3,-0.1
