Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1993,26.0,HOU,NBA,PF,12.0,195.0,6.4,0.426,0.035,0.351,10.5,15.6,13.3,5.4,0.8,0.6,14.3,18.0,,-0.2,0.2,0.0,0.012,,-6.5,-2.1,-8.6,-0.3
1994,27.0,HOU,NBA,PF,16.0,248.0,10.8,0.577,0.0,0.276,6.9,13.2,10.2,1.9,1.1,0.8,9.7,13.5,,0.3,0.2,0.5,0.106,,-2.9,0.4,-2.5,0.0
1995,28.0,HOU,NBA,PF,1.0,6.0,18.8,1.0,0.0,0.0,0.0,0.0,0.0,26.5,0.0,0.0,0.0,7.7,,0.0,0.0,0.0,0.221,,9.4,3.1,12.5,0.0
1996,29.0,SAS,NBA,PF,7.0,28.0,0.0,0.258,0.0,0.667,8.9,8.4,8.6,5.0,3.9,2.5,43.6,11.9,,-0.1,0.0,-0.1,-0.121,,-10.0,2.5,-7.6,0.0
1998,31.0,SAS,NBA,PF,5.0,25.0,-0.3,0.333,0.0,0.0,0.0,17.9,9.4,6.2,0.0,0.0,25.0,7.8,,0.0,0.0,0.0,-0.023,,-7.3,1.7,-5.6,0.0
