Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1982,22.0,LAL,NBA,SF,39.0,0.0,352.0,8.2,17.6,0.465,0.0,0.4,0.0,8.2,17.2,0.476,3.2,5.4,0.585,3.5,1.5,5.0,1.6,1.8,0.3,3.5,6.0,19.5
1983,23.0,LAL,NBA,SF,39.0,7.0,381.0,6.5,15.4,0.423,0.1,0.7,0.143,6.4,14.7,0.436,1.6,2.2,0.739,3.1,1.9,5.0,2.5,1.0,0.5,2.6,4.7,14.7
1984,24.0,LAL,NBA,SF,77.0,45.0,1425.0,8.8,14.8,0.594,0.1,0.3,0.167,8.7,14.5,0.603,1.5,2.9,0.54,3.0,1.9,4.9,2.0,1.2,0.2,2.8,4.4,19.1
1985,25.0,LAL,NBA,SF,76.0,3.0,1170.0,10.1,18.8,0.538,0.7,1.9,0.361,9.4,17.0,0.557,2.9,4.9,0.588,3.0,2.1,5.1,2.2,1.2,0.2,2.5,4.5,23.8
1986,26.0,LAL,NBA,SF,71.0,19.0,1213.0,7.5,16.1,0.463,1.2,3.4,0.36,6.3,12.8,0.491,1.2,1.9,0.656,1.5,2.6,4.2,2.5,1.6,0.2,2.1,3.9,17.4
1987,27.0,ATL,NBA,SF,76.0,6.0,1420.0,7.9,17.2,0.459,2.2,5.8,0.376,5.7,11.4,0.502,2.0,3.5,0.584,1.8,2.2,4.0,3.8,1.5,0.1,2.6,4.0,20.0
1988,28.0,TOT,NBA,"SF,SG",48.0,0.0,1003.0,8.0,19.0,0.421,1.9,5.7,0.331,6.1,13.3,0.459,2.7,3.7,0.745,2.0,2.6,4.6,2.5,1.9,0.2,2.3,2.9,20.6
1988,28.0,ATL,NBA,SG,11.0,0.0,117.0,6.8,16.0,0.423,1.5,5.8,0.263,5.2,10.2,0.515,0.6,1.8,0.333,1.2,3.7,4.9,4.0,1.5,0.0,2.2,1.8,15.7
1988,28.0,SAC,NBA,SF,37.0,0.0,886.0,8.2,19.4,0.421,2.0,5.7,0.34,6.2,13.7,0.454,3.0,3.9,0.771,2.1,2.5,4.6,2.4,1.9,0.2,2.4,3.0,21.3
1989,29.0,NJN,NBA,SG,80.0,49.0,2027.0,7.7,16.3,0.473,1.7,4.5,0.365,6.1,11.8,0.515,1.4,2.6,0.535,1.3,2.1,3.4,2.1,1.4,0.2,2.2,3.3,18.4
1990,30.0,PHO,NBA,SF,14.0,7.0,280.0,5.4,11.2,0.483,1.0,3.0,0.348,4.4,8.2,0.531,1.3,2.7,0.476,1.4,3.2,4.6,2.1,1.0,0.1,1.8,3.6,13.1
