Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2011,11,2260,HOU,Houston Rockets,Patrick Patterson,"March 14, 1989",21.0,NBA,PF,52.0,868.0,16.7,0.57,0.01,0.16,11.2,14.9,13.1,7.6,1.0,3.0,9.8,16.1,1.7,0.7,2.4,0.13,0.4,-0.1,0.3,0.5
2012,11,2260,HOU,Houston Rockets,Patrick Patterson,"March 14, 1989",22.0,NBA,PF,64.0,1483.0,11.5,0.46,0.01,0.11,8.7,13.7,11.2,5.7,1.0,1.8,8.4,17.9,0.5,1.1,1.6,0.05,-2.0,-0.9,-2.9,-0.3
2013,31,2260,TOT,Total After Trade,Patrick Patterson,"March 14, 1989",23.0,NBA,PF,71.0,1775.0,15.2,0.57,0.21,0.1,7.2,14.4,10.8,7.5,0.9,1.7,8.6,17.6,3.1,1.0,4.1,0.11,0.9,-0.9,-0.1,0.9
2013,11,2260,HOU,Houston Rockets,Patrick Patterson,"March 14, 1989",23.0,NBA,PF,47.0,1219.0,15.5,0.57,0.21,0.11,6.9,13.6,10.3,7.0,0.7,1.7,8.1,18.6,2.2,0.8,3.0,0.12,1.1,-0.9,0.2,0.7
2013,26,2260,SAC,Sacramento Kings,Patrick Patterson,"March 14, 1989",23.0,NBA,PF,24.0,556.0,14.5,0.55,0.21,0.08,8.1,16.1,12.0,8.6,1.2,1.8,9.8,15.4,0.9,0.2,1.0,0.09,0.5,-1.1,-0.6,0.2
2014,31,2260,TOT,Total After Trade,Patrick Patterson,"March 14, 1989",24.0,NBA,PF,65.0,1533.0,14.6,0.53,0.31,0.14,8.8,17.1,12.9,8.5,1.9,1.9,11.1,17.2,1.8,2.0,3.8,0.12,0.0,0.5,0.5,1.0
2014,26,2260,SAC,Sacramento Kings,Patrick Patterson,"March 14, 1989",24.0,NBA,PF,17.0,415.0,10.3,0.46,0.32,0.13,9.1,17.9,13.5,5.6,1.6,0.6,11.0,15.4,0.0,0.3,0.4,0.04,-2.5,-0.9,-3.4,-0.1
2014,28,2260,TOR,Toronto Raptors,Patrick Patterson,"March 14, 1989",24.0,NBA,PF,48.0,1118.0,16.2,0.56,0.3,0.15,8.6,16.8,12.7,9.5,2.0,2.4,11.1,17.9,1.8,1.6,3.4,0.15,1.0,1.0,2.0,1.1
2015,28,2260,TOR,Toronto Raptors,Patrick Patterson,"March 14, 1989",25.0,NBA,PF,81.0,2156.0,14.6,0.57,0.53,0.15,6.8,16.3,11.6,10.7,1.4,1.6,8.7,13.1,4.4,1.7,6.1,0.14,2.3,0.2,2.5,2.4
2016,28,2260,TOR,Toronto Raptors,Patrick Patterson,"March 14, 1989",26.0,NBA,PF,79.0,2020.0,10.6,0.53,0.59,0.07,4.4,14.8,9.7,7.1,1.4,1.3,11.3,12.9,1.6,2.0,3.6,0.09,-0.1,0.0,-0.1,1.0
2017,28,2260,TOR,Toronto Raptors,Patrick Patterson,"March 14, 1989",27.0,NBA,PF,65.0,1599.0,10.8,0.54,0.66,0.16,4.4,16.3,10.4,6.6,1.3,1.2,8.5,12.5,1.7,1.6,3.3,0.1,0.0,0.1,0.1,0.8
2018,21,2260,OKC,Oklahoma City Thunder,Patrick Patterson,"March 14, 1989",28.0,NBA,PF,82.0,1270.0,10.0,0.56,0.64,0.17,2.7,14.6,8.4,6.1,1.9,1.6,10.3,10.8,1.2,1.4,2.6,0.1,-1.2,1.0,-0.2,0.6
2019,21,2260,OKC,Oklahoma City Thunder,Patrick Patterson,"March 14, 1989",29.0,NBA,PF,63.0,861.0,8.1,0.49,0.63,0.14,4.9,13.0,8.8,4.6,0.9,1.3,8.7,12.0,0.2,0.9,1.1,0.06,-2.0,-0.4,-2.5,-0.1
2020,13,2260,LAC,Los Angeles Clippers,Patrick Patterson,"March 14, 1989",30.0,NBA,PF,59.0,776.0,11.5,0.58,0.74,0.18,4.8,15.1,10.1,7.2,0.4,0.3,7.7,14.7,1.1,0.8,1.9,0.12,0.8,-0.5,0.3,0.5
2021,13,2260,LAC,Los Angeles Clippers,Patrick Patterson,"March 14, 1989",31.0,NBA,PF,10.0,130.0,8.3,0.57,0.74,0.1,3.6,13.4,8.6,5.1,1.1,0.7,15.0,15.9,0.0,0.1,0.1,0.04,-2.0,-1.2,-3.1,0.0
