Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1987,25.0,DET,NBA,SF,15.0,0.0,245.0,8.2,15.1,0.541,0.0,0.0,,8.2,15.1,0.541,3.7,6.5,0.563,6.5,8.0,14.5,0.6,1.2,3.5,3.5,9.8,20.0,,108.0,104.0
1988,26.0,DET,NBA,SF,23.0,0.0,474.0,7.9,15.1,0.522,0.0,0.2,0.0,7.9,14.9,0.53,2.4,6.0,0.407,5.7,9.5,15.1,2.3,1.6,1.6,3.4,9.7,18.2,,100.0,100.0
1989,27.0,DET,NBA,SF,17.0,0.0,409.0,4.9,9.2,0.529,0.0,0.5,0.0,4.9,8.7,0.561,3.2,4.6,0.686,7.4,15.1,22.4,2.1,0.8,1.6,3.2,7.7,12.9,,113.0,99.0
1990,28.0,DET,NBA,SF,19.0,17.0,560.0,5.0,8.8,0.568,0.0,0.0,,5.0,8.8,0.568,1.7,3.3,0.514,5.1,9.8,15.0,1.6,0.8,1.2,2.9,5.8,11.7,,106.0,101.0
1991,29.0,DET,NBA,SF,15.0,14.0,495.0,4.4,9.8,0.451,0.2,1.0,0.222,4.2,8.8,0.476,1.1,2.6,0.417,7.2,11.8,19.0,1.5,1.2,1.1,1.4,5.9,10.1,,111.0,108.0
1992,30.0,DET,NBA,PF,5.0,5.0,156.0,5.7,9.7,0.593,0.0,0.7,0.0,5.7,9.0,0.64,1.4,2.9,0.5,5.7,12.6,18.3,3.2,1.4,0.7,2.5,6.1,12.9,,111.0,99.0
1994,32.0,SAS,NBA,PF,3.0,3.0,114.0,5.8,11.6,0.5,0.0,2.4,0.0,5.8,9.2,0.632,0.5,2.9,0.167,11.6,11.6,23.2,1.0,2.9,1.9,2.9,6.8,12.1,,102.0,103.0
1995,33.0,SAS,NBA,PF,14.0,12.0,459.0,6.1,11.2,0.542,0.0,0.6,0.0,6.1,10.6,0.571,2.3,4.1,0.571,8.0,16.1,24.1,2.1,1.4,0.0,2.9,5.9,14.5,,112.0,98.0
1996,34.0,CHI,NBA,PF,18.0,15.0,620.0,4.5,9.2,0.485,0.0,0.0,,4.5,9.2,0.485,3.1,5.3,0.593,8.7,13.3,22.0,3.3,1.2,0.7,3.7,6.8,12.0,,108.0,97.0
1997,35.0,CHI,NBA,PF,19.0,14.0,535.0,3.1,8.5,0.37,0.4,1.7,0.25,2.7,6.8,0.4,1.6,2.7,0.577,6.2,10.6,16.8,2.8,1.0,0.4,2.9,7.8,8.3,,96.0,101.0
1998,36.0,CHI,NBA,PF,21.0,9.0,722.0,3.1,8.3,0.371,0.1,0.3,0.25,3.0,8.0,0.376,1.8,3.0,0.605,7.8,11.8,19.6,3.2,1.1,1.0,2.8,7.0,8.1,,101.0,100.0
