Team ID,Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
31.0,552,158.0,0.0,3578.0,428.0,900.0,0.48,14.0,62.0,0.23,414.0,838.0,0.49,0.48,168.0,226.0,0.74,106.0,198.0,304.0,576.0,114.0,22.0,218.0,266.0,1038.0,0
