Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1985,6,3155,CLE,Cleveland Cavaliers,23.0,NBA,SG,2.0,7.0,7.6,0.5,0.0,0.0,0.0,0.0,0.0,17.7,0.0,0.0,0.0,11.7,0.0,0.0,0.0,0.06,-1.2,-1.5,-2.7,0.0
1987,21,3155,SEA,Seattle Supersonics,25.0,NBA,SG,14.0,255.0,15.8,0.54,0.02,0.43,7.6,7.3,7.5,16.7,3.1,0.2,8.2,19.4,0.5,0.3,0.7,0.14,0.2,1.5,1.7,0.2
1988,21,3155,SEA,Seattle Supersonics,26.0,NBA,SG,5.0,70.0,6.0,0.44,0.12,0.0,10.2,3.1,6.5,15.0,2.1,0.0,20.0,11.7,0.0,0.0,0.0,0.01,-3.3,0.1,-3.2,0.0
