Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,26,247,KCK,Kansas City Kings,Otis Birdsong,"December 9, 1955",24.0,NBA,SG,82.0,,2885.0,9.7,19.3,0.5,0.1,0.4,0.28,9.6,18.8,0.51,3.6,5.1,0.69,2.1,2.0,4.1,2.5,1.7,0.3,2.2,2.8,23.2
1981,26,247,KCK,Kansas City Kings,Otis Birdsong,"December 9, 1955",25.0,NBA,SG,71.0,,2593.0,9.9,18.1,0.54,0.1,0.5,0.29,9.7,17.6,0.55,4.4,6.3,0.7,1.7,1.9,3.6,3.2,1.3,0.2,2.4,2.4,24.3
1982,3,247,NJN,New Jersey Nets,Otis Birdsong,"December 9, 1955",26.0,NBA,SG,37.0,22.0,1025.0,7.9,16.9,0.47,0.0,0.4,0.0,7.9,16.5,0.48,2.6,4.5,0.58,1.1,2.4,3.4,4.4,1.1,0.2,2.2,2.6,18.4
1983,3,247,NJN,New Jersey Nets,Otis Birdsong,"December 9, 1955",27.0,NBA,SG,62.0,54.0,1885.0,8.1,15.9,0.51,0.0,0.1,0.33,8.1,15.8,0.51,1.6,2.8,0.57,1.0,1.9,2.9,4.6,1.6,0.3,2.2,3.0,17.9
1984,3,247,NJN,New Jersey Nets,Otis Birdsong,"December 9, 1955",28.0,NBA,SG,69.0,57.0,2168.0,9.7,19.0,0.51,0.1,0.3,0.25,9.6,18.7,0.51,3.2,5.3,0.61,1.2,1.6,2.8,4.4,1.4,0.3,2.8,3.0,22.7
1985,3,247,NJN,New Jersey Nets,Otis Birdsong,"December 9, 1955",29.0,NBA,SG,56.0,45.0,1842.0,9.7,18.9,0.51,0.1,0.4,0.19,9.6,18.5,0.52,3.1,5.1,0.62,1.2,1.7,2.9,4.5,1.6,0.1,2.3,2.8,22.6
1986,3,247,NJN,New Jersey Nets,Otis Birdsong,"December 9, 1955",30.0,NBA,SG,77.0,74.0,2395.0,8.1,15.9,0.51,0.1,0.3,0.36,8.0,15.5,0.52,1.8,3.2,0.58,1.3,1.7,3.0,3.9,1.3,0.3,2.7,3.4,18.2
1987,3,247,NJN,New Jersey Nets,Otis Birdsong,"December 9, 1955",31.0,NBA,SG,7.0,6.0,127.0,5.4,11.9,0.45,0.0,0.3,0.0,5.4,11.6,0.46,1.7,2.6,0.67,0.9,1.1,2.0,4.8,0.9,0.0,2.6,4.5,12.5
1988,3,247,NJN,New Jersey Nets,Otis Birdsong,"December 9, 1955",32.0,NBA,SG,67.0,59.0,1882.0,6.4,14.1,0.46,0.2,0.5,0.36,6.3,13.6,0.46,0.9,1.8,0.51,1.4,1.8,3.2,4.2,1.0,0.2,2.5,2.7,14.0
1989,2,247,BOS,Boston Celtics,Otis Birdsong,"December 9, 1955",33.0,NBA,SG,13.0,0.0,108.0,6.0,12.0,0.5,0.3,1.0,0.33,5.7,11.0,0.52,0.0,0.7,0.0,1.3,3.0,4.3,3.0,1.0,0.3,4.0,3.3,12.3
