Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2007,21,54,SEA,Seattle Supersonics,34,Ray Allen,SG,6-5,205,"July 20, 1975",US,10,UConn
2007,21,367,SEA,Seattle Supersonics,44,Andre Brown,PF,6-9,245,"May 12, 1981",US,R,DePaul
2007,21,579,SEA,Seattle Supersonics,4,Nick Collison,C,6-10,255,"October 26, 1980",US,2,Kansas
2007,21,891,SEA,Seattle Supersonics,33,Desmon Farmer,SG,6-5,220,"October 7, 1981",US,R,USC
2007,21,943,SEA,Seattle Supersonics,21,Danny Fortson,C,6-7,260,"March 27, 1976",US,9,Cincinnati
2007,21,1017,SEA,Seattle Supersonics,15,Mickael Gelabale,SF,6-7,215,"May 22, 1983",GP,R,
2007,21,1048,SEA,Seattle Supersonics,11,Andreas Glyniadakis,C,7-1,280,"August 21, 1981",GR,R,
2007,21,1747,SEA,Seattle Supersonics,7,Rashard Lewis,SF,6-10,215,"August 8, 1979",US,8,
2007,21,1757,SEA,Seattle Supersonics,14,Randy Livingston,PG,6-4,209,"April 2, 1975",US,10,LSU
2007,21,2295,SEA,Seattle Supersonics,27,Johan Petro,C,7-0,247,"January 27, 1986",FR,1,
2007,21,2449,SEA,Seattle Supersonics,8,Luke Ridnour,PG,6-2,175,"February 13, 1981",US,3,Oregon
2007,21,2595,SEA,Seattle Supersonics,18,Mouhamed Sene,C,6-11,230,"May 12, 1986",SN,R,
2007,21,3041,SEA,Seattle Supersonics,25,Earl Watson,PG,6-1,195,"June 12, 1979",US,5,UCLA
2007,21,3111,SEA,Seattle Supersonics,54,Chris Wilcox,PF,6-10,221,"September 3, 1982",US,4,Maryland
2007,21,3118,SEA,Seattle Supersonics,12,Damien Wilkins,SF,6-6,225,"January 11, 1980",US,2,"NC State, Georgia"
2007,21,3124,SEA,Seattle Supersonics,29,Mike Wilks,PG,5-10,185,"May 7, 1979",US,4,Rice University
