Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2007,18,271,MIN,Minnesota Timberwolves,30,Mark Blount,C,7-0,230,"November 30, 1975",US,6,Pitt
2007,18,697,MIN,Minnesota Timberwolves,31,Ricky Davis,SF,6-6,195,"September 23, 1979",US,8,Iowa
2007,18,952,MIN,Minnesota Timberwolves,4,Randy Foye,PG,6-4,213,"September 24, 1983",US,R,Villanova
2007,18,997,MIN,Minnesota Timberwolves,21,Kevin Garnett,PF,6-11,240,"May 19, 1976",US,11,
2007,18,1126,MIN,Minnesota Timberwolves,41,Eddie Griffin,PF,6-10,220,"May 30, 1982",US,4,Seton Hall
2007,18,1222,MIN,Minnesota Timberwolves,23,Trenton Hassell,SG,6-5,200,"March 4, 1979",US,5,Austin Peay State University
2007,18,1346,MIN,Minnesota Timberwolves,16,Troy Hudson,PG,6-1,170,"March 13, 1976",US,9,"Missouri, Southern Illinois"
2007,18,1430,MIN,Minnesota Timberwolves,13,Mike James,PG,6-2,188,"June 23, 1975",US,5,Duquesne
2007,18,1434,MIN,Minnesota Timberwolves,55,Marko Jaric,SG,6-7,198,"October 12, 1978",RS,4,
2007,18,1810,MIN,Minnesota Timberwolves,35,Mark Madsen,C,6-9,240,"January 28, 1976",US,6,Stanford
2007,18,1896,MIN,Minnesota Timberwolves,1,Rashad McCants,SG,6-4,207,"September 25, 1984",US,1,UNC
2007,18,2414,MIN,Minnesota Timberwolves,9,Justin Reed,PF,6-8,240,"January 16, 1982",US,2,Ole Miss
2007,18,2672,MIN,Minnesota Timberwolves,5,Craig Smith,PF,6-7,250,"November 10, 1983",US,R,Boston College
2007,18,3235,MIN,Minnesota Timberwolves,6,Bracey Wright,SG,6-3,210,"July 1, 1984",US,1,Indiana
