PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Eddie Johnson,25.0,82,81.0,3029,769,1565,0.491,13,54,0.24100000000000002,756,1511,0.5,0.496,325,373,0.871,151,256,407,273,83,22,225,237,1876
Reggie Theus,27.0,82,80.0,2543,501,1029,0.48700000000000004,5,38,0.132,496,991,0.501,0.489,334,387,0.863,106,164,270,656,95,18,307,250,1341
LaSalle Thompson,23.0,82,77.0,2458,369,695,0.531,0,0,,369,695,0.531,0.531,227,315,0.721,274,580,854,130,98,128,202,328,965
Larry Drew,26.0,72,66.0,2373,457,913,0.501,7,28,0.25,450,885,0.508,0.504,154,194,0.794,39,125,164,484,93,8,179,147,1075
Mark Olberding,28.0,81,62.0,2277,265,528,0.502,0,3,0.0,265,525,0.505,0.502,293,352,0.8320000000000001,139,374,513,243,56,11,185,298,823
Mike Woodson,26.0,78,3.0,1998,530,1068,0.496,5,21,0.23800000000000002,525,1047,0.501,0.499,264,330,0.8,69,129,198,143,117,28,139,216,1329
Otis Thorpe,22.0,82,23.0,1918,411,685,0.6,0,2,0.0,411,683,0.602,0.6,230,371,0.62,187,369,556,111,34,37,187,256,1052
Joe Meriweather,31.0,76,4.0,1061,121,243,0.498,1,2,0.5,120,241,0.498,0.5,96,124,0.774,94,169,263,27,17,28,50,181,339
Don Buse,34.0,65,14.0,939,82,203,0.40399999999999997,31,87,0.35600000000000004,51,116,0.44,0.48,23,30,0.767,21,40,61,203,38,1,45,75,218
Pete Verhoeven,25.0,54,0.0,366,51,108,0.47200000000000003,0,0,,51,108,0.47200000000000003,0.47200000000000003,21,25,0.84,28,35,63,17,15,7,20,85,123
Ed Nealy,24.0,22,0.0,225,26,44,0.591,0,0,,26,44,0.591,0.591,10,19,0.526,15,29,44,18,3,1,12,26,62
Mark McNamara,25.0,33,0.0,210,28,58,0.483,0,0,,28,58,0.483,0.483,23,44,0.523,24,33,57,6,5,7,13,22,79
Billy Knight,32.0,16,0.0,189,31,69,0.449,1,1,1.0,30,68,0.441,0.457,13,16,0.813,10,12,22,21,2,1,13,14,76
David Pope,22.0,22,0.0,129,17,53,0.321,0,1,0.0,17,52,0.327,0.321,7,13,0.5379999999999999,9,9,18,5,3,3,7,30,41
Dane Suttle,23.0,6,0.0,24,6,13,0.462,0,1,0.0,6,12,0.5,0.462,2,2,1.0,0,3,3,2,1,0,1,3,14
Kenny Natt,26.0,4,0.0,16,0,1,0.0,0,0,,0,1,0.0,0.0,0,0,,1,0,1,3,1,0,0,1,0
Team Totals,,82,,19755,3664,7275,0.504,63,238,0.265,3601,7037,0.512,0.508,2022,2595,0.779,1167,2327,3494,2342,661,300,1593,2169,9413
