Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989,23.0,CHI,NBA,C,30.0,0.0,190.0,5.5,13.6,0.403,0.0,0.0,,5.5,13.6,0.403,1.5,2.7,0.571,3.4,5.1,8.5,2.1,0.8,1.1,2.8,7.2,12.5
1990,24.0,CHI,NBA,C,77.0,11.0,884.0,4.5,10.9,0.414,0.0,0.2,0.0,4.5,10.7,0.422,2.9,4.2,0.692,3.6,5.1,8.7,1.9,0.8,1.1,2.6,6.1,12.0
1991,25.0,CHI,NBA,C,74.0,3.0,972.0,4.3,8.7,0.494,0.0,0.1,0.0,4.3,8.6,0.5,2.8,4.1,0.67,4.5,7.9,12.4,1.7,0.9,2.1,2.8,5.4,11.4
1992,26.0,CHI,NBA,C,77.0,7.0,1007.0,5.4,9.9,0.547,0.0,0.1,0.5,5.4,9.9,0.547,1.6,3.3,0.495,3.9,7.3,11.2,2.9,0.6,1.5,2.6,4.8,12.5
1993,27.0,CHI,NBA,C,72.0,16.0,998.0,4.9,8.9,0.557,0.0,0.0,0.0,4.9,8.8,0.559,2.4,4.0,0.604,3.7,6.6,10.4,2.7,0.8,1.7,2.7,5.0,12.3
1994,28.0,CHI,NBA,C,43.0,6.0,397.0,4.3,10.2,0.42,0.0,0.1,0.0,4.3,10.1,0.423,2.1,2.9,0.719,3.6,7.8,11.4,3.1,0.7,1.0,3.8,5.5,10.6
1995,29.0,CHI,NBA,C,78.0,78.0,1592.0,5.7,10.4,0.553,0.0,0.0,0.0,5.7,10.4,0.555,2.6,4.4,0.582,4.8,7.0,11.8,2.0,0.6,1.3,2.6,5.0,14.0
1996,30.0,SAS,NBA,C,80.0,22.0,1396.0,4.5,8.5,0.523,0.0,0.0,0.0,4.5,8.5,0.524,1.7,3.2,0.536,4.5,8.0,12.5,0.9,0.7,1.9,2.2,4.7,10.7
1997,31.0,SAS,NBA,C,65.0,34.0,1918.0,4.4,7.7,0.568,0.0,0.0,,4.4,7.7,0.568,1.9,3.2,0.579,4.7,7.3,12.0,0.7,0.6,1.9,1.6,3.5,10.6
1998,32.0,SAS,NBA,C,79.0,30.0,1491.0,3.9,7.1,0.549,0.0,0.0,0.0,3.9,7.1,0.551,1.7,3.2,0.526,4.3,8.6,12.9,1.4,0.5,1.2,2.0,3.3,9.5
1999,33.0,SAS,NBA,C,37.0,1.0,445.0,3.1,4.9,0.633,0.0,0.0,,3.1,4.9,0.633,1.1,2.1,0.538,2.7,8.5,11.2,1.5,0.7,0.8,1.8,5.1,7.3
2001,35.0,POR,NBA,C,13.0,0.0,58.0,3.7,5.6,0.667,0.0,0.0,,3.7,5.6,0.667,1.2,2.5,0.5,3.7,7.4,11.2,1.2,1.9,1.2,0.0,5.0,8.7
