SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998,24,PHO,Jason Kidd,24,4,4,171,4.6,12.2,0.38,0.0,1.5,0.0,4.6,10.7,0.43,2.7,3.4,0.81,1.1,3.8,4.8,6.5,3.4,0.4,2.5,2.7,12.0
1998,24,PHO,Antonio McDyess,23,4,4,147,7.6,15.9,0.48,0.0,0.0,,7.6,15.9,0.48,2.2,3.4,0.64,4.4,8.6,13.0,1.0,0.5,1.5,1.2,2.9,17.4
1998,24,PHO,George McCloud,30,4,3,126,6.0,11.7,0.51,3.4,6.0,0.57,2.6,5.7,0.45,0.9,1.1,0.75,0.6,4.9,5.4,2.3,0.3,0.3,1.7,4.3,16.3
1998,24,PHO,Kevin Johnson,31,4,1,122,6.8,12.4,0.55,0.3,1.2,0.25,6.5,11.2,0.58,2.4,3.5,0.67,0.6,2.1,2.7,5.6,0.6,0.3,1.8,1.8,16.2
1998,24,PHO,Mark Bryant,32,4,1,93,6.6,13.2,0.5,0.0,0.0,,6.6,13.2,0.5,2.3,4.6,0.5,3.5,5.4,8.9,0.4,1.5,0.8,1.2,6.2,15.5
1998,24,PHO,Clifford Robinson,31,4,4,92,3.5,12.9,0.27,0.0,0.4,0.0,3.5,12.5,0.28,2.7,3.5,0.78,2.3,2.3,4.7,1.2,1.2,0.8,2.0,7.4,9.8
1998,24,PHO,Dennis Scott,29,4,0,62,4.1,9.9,0.41,1.7,4.6,0.38,2.3,5.2,0.44,0.0,0.0,,1.2,3.5,4.6,0.6,0.6,0.0,1.2,1.2,9.9
1998,24,PHO,Rex Chapman,30,2,2,58,3.7,14.3,0.26,0.0,3.1,0.0,3.7,11.2,0.33,3.7,4.3,0.86,0.0,0.0,0.0,2.5,1.2,0.0,1.2,0.6,11.2
1998,24,PHO,Steve Nash,23,4,1,51,5.6,12.7,0.44,0.7,3.5,0.2,4.9,9.2,0.54,3.5,5.6,0.62,1.4,5.6,7.1,4.9,1.4,0.0,2.1,4.9,15.5
1998,24,PHO,Hot Rod Williams,35,3,0,33,2.2,7.6,0.29,0.0,0.0,,2.2,7.6,0.29,2.2,3.3,0.67,2.2,2.2,4.4,1.1,0.0,2.2,0.0,8.7,6.5
1998,24,PHO,Marko Milia,20,2,0,4,18.0,27.0,0.67,0.0,0.0,,18.0,27.0,0.67,0.0,0.0,,0.0,9.0,9.0,0.0,9.0,0.0,0.0,9.0,36.0
1998,24,PHO,Mike Brown,34,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
