Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998,6,CLE,Cleveland Cavaliers,Cedric Henderson,22,4,4,157,2.5,6.4,0.39,0.0,0.2,0.0,2.5,6.2,0.41,1.8,3.0,0.62,0.9,3.0,3.9,2.5,1.4,0.0,3.0,3.2,6.9
1998,6,CLE,Cleveland Cavaliers,Shawn Kemp,28,4,4,152,7.8,16.8,0.46,0.0,0.0,,7.8,16.8,0.46,9.0,10.7,0.84,3.8,5.9,9.7,1.9,1.2,0.9,3.8,2.8,24.6
1998,6,CLE,Cleveland Cavaliers,Zydrunas Ilgauskas,22,4,4,147,6.9,12.0,0.57,0.0,0.0,,6.9,12.0,0.57,3.2,6.1,0.52,3.4,3.9,7.3,0.5,0.5,1.2,2.4,5.4,16.9
1998,6,CLE,Cleveland Cavaliers,Wesley Person,26,4,4,136,2.9,7.7,0.38,1.9,5.0,0.37,1.1,2.6,0.4,0.8,1.1,0.75,0.5,1.9,2.4,2.6,0.8,0.0,0.3,1.3,8.5
1998,6,CLE,Cleveland Cavaliers,Brevin Knight,22,4,4,132,1.6,5.7,0.29,0.0,0.0,,1.6,5.7,0.29,1.6,2.7,0.6,0.0,4.4,4.4,6.3,2.7,0.3,2.2,4.4,4.9
1998,6,CLE,Cleveland Cavaliers,Derek Anderson,23,4,0,103,3.5,7.7,0.46,0.0,0.0,,3.5,7.7,0.46,8.0,9.1,0.88,0.0,3.1,3.1,3.8,1.7,0.3,4.2,3.5,15.0
1998,6,CLE,Cleveland Cavaliers,Vitaly Potapenko,22,4,0,70,3.1,7.7,0.4,0.0,0.0,,3.1,7.7,0.4,2.6,5.1,0.5,1.5,4.1,5.7,1.5,1.0,0.0,3.1,4.1,8.7
1998,6,CLE,Cleveland Cavaliers,Bob Sura,24,3,0,31,1.2,5.8,0.2,0.0,2.3,0.0,1.2,3.5,0.33,2.3,3.5,0.67,0.0,3.5,3.5,4.6,1.2,0.0,2.3,4.6,4.6
1998,6,CLE,Cleveland Cavaliers,Carl Thomas,28,1,0,11,0.0,3.3,0.0,0.0,0.0,,0.0,3.3,0.0,6.5,9.8,0.67,3.3,0.0,3.3,0.0,0.0,0.0,0.0,6.5,6.5
1998,6,CLE,Cleveland Cavaliers,Danny Ferry,31,3,0,10,0.0,7.2,0.0,0.0,7.2,0.0,0.0,0.0,,0.0,0.0,,0.0,3.6,3.6,0.0,0.0,0.0,0.0,3.6,0.0
1998,6,CLE,Cleveland Cavaliers,Scott Brooks,32,1,0,8,0.0,4.5,0.0,0.0,0.0,,0.0,4.5,0.0,9.0,9.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,4.5,9.0
1998,6,CLE,Cleveland Cavaliers,Shawnelle Scott,25,1,0,3,12.0,24.0,0.5,0.0,0.0,,12.0,24.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,24.0
