Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1992,6,CLE,Cleveland Cavaliers,Larry Nance,32,81,81,2880,6.9,12.9,0.54,0.0,0.1,0.0,6.9,12.8,0.54,3.3,4.0,0.82,2.7,5.7,8.4,2.9,1.0,3.0,1.1,2.5,17.2
1992,6,CLE,Cleveland Cavaliers,Brad Daugherty,26,73,73,2643,7.8,13.8,0.57,0.0,0.0,0.0,7.8,13.7,0.57,5.6,7.3,0.78,2.6,7.8,10.4,3.6,0.9,1.1,2.5,2.6,21.3
1992,6,CLE,Cleveland Cavaliers,Hot Rod Williams,29,80,12,2432,5.0,10.0,0.5,0.0,0.1,0.0,5.0,10.0,0.51,4.0,5.3,0.75,3.4,5.6,9.0,2.9,0.9,2.7,1.2,2.8,14.1
1992,6,CLE,Cleveland Cavaliers,Mark Price,27,72,72,2138,7.4,15.1,0.49,1.7,4.4,0.39,5.7,10.7,0.53,4.5,4.8,0.95,0.6,2.3,2.9,9.0,1.6,0.2,2.7,1.9,21.0
1992,6,CLE,Cleveland Cavaliers,Craig Ehlo,30,63,62,2016,5.5,12.2,0.45,1.2,3.0,0.41,4.3,9.2,0.47,1.6,2.2,0.71,1.7,3.8,5.5,4.2,1.4,0.4,1.9,2.7,13.9
1992,6,CLE,Cleveland Cavaliers,John Battle,29,76,2,1637,6.9,14.5,0.48,0.0,0.4,0.12,6.9,14.1,0.49,3.2,3.8,0.85,0.4,2.0,2.5,3.5,0.8,0.1,2.0,2.6,17.1
1992,6,CLE,Cleveland Cavaliers,Terrell Brandon,21,82,9,1605,5.7,13.5,0.42,0.0,0.5,0.04,5.6,13.0,0.43,2.2,2.8,0.81,1.1,2.5,3.6,7.1,1.8,0.5,3.1,2.4,13.6
1992,6,CLE,Cleveland Cavaliers,Danny Ferry,25,68,1,937,5.1,12.6,0.41,0.7,1.8,0.35,4.5,10.8,0.42,2.3,2.8,0.84,2.0,6.1,8.2,2.9,0.8,0.6,1.8,5.2,13.3
1992,6,CLE,Cleveland Cavaliers,Henry James,26,65,5,866,6.8,16.8,0.41,1.2,3.7,0.32,5.6,13.0,0.43,2.5,3.2,0.8,1.5,3.2,4.7,1.0,0.7,0.5,1.8,3.9,17.4
1992,6,CLE,Cleveland Cavaliers,Steve Kerr,26,48,20,847,5.1,10.1,0.51,1.4,3.1,0.43,3.8,6.9,0.55,1.9,2.3,0.83,0.6,2.7,3.3,4.7,1.1,0.4,1.3,1.2,13.6
1992,6,CLE,Cleveland Cavaliers,Winston Bennett,26,52,45,831,3.4,9.1,0.38,0.0,0.0,0.0,3.4,9.0,0.38,1.5,2.2,0.7,2.7,4.3,7.0,1.6,0.8,0.4,1.4,5.2,8.4
1992,6,CLE,Cleveland Cavaliers,Mike Sanders,31,21,20,552,5.3,9.1,0.58,0.1,0.2,0.33,5.2,8.9,0.59,2.0,2.7,0.76,1.8,4.0,5.7,2.7,1.4,0.6,1.0,4.9,12.7
1992,6,CLE,Cleveland Cavaliers,Jimmy Oliver,22,27,8,252,5.6,14.0,0.4,0.1,1.3,0.11,5.4,12.7,0.43,2.4,3.1,0.77,1.3,2.6,3.9,2.9,1.3,0.3,1.3,3.1,13.7
1992,6,CLE,Cleveland Cavaliers,Bobby Phills,22,10,0,65,6.6,15.5,0.43,0.0,1.1,0.0,6.6,14.4,0.46,3.9,6.1,0.64,2.2,2.2,4.4,2.2,1.7,0.6,4.4,1.7,17.2
1992,6,CLE,Cleveland Cavaliers,John Morton,24,4,0,54,2.0,8.0,0.25,0.0,0.7,0.0,2.0,7.3,0.27,5.3,6.0,0.89,2.0,2.7,4.7,3.3,0.7,0.0,2.7,2.0,9.3
1992,6,CLE,Cleveland Cavaliers,Chucky Brown,23,6,0,50,3.6,7.2,0.5,0.0,0.0,,3.6,7.2,0.5,3.6,5.8,0.62,1.4,2.9,4.3,2.2,2.2,0.0,1.4,5.0,10.8
