Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1992,18,MIN,Minnesota Timberwolves,Pooh Richardson,25,82,82,2922,7.2,15.5,0.47,0.7,1.9,0.34,6.6,13.6,0.48,1.5,2.2,0.69,1.1,2.6,3.7,8.4,1.5,0.3,2.5,1.9,16.6,2445
1992,18,MIN,Minnesota Timberwolves,Doug West,24,80,72,2540,6.6,12.7,0.52,0.1,0.3,0.17,6.5,12.3,0.53,2.6,3.3,0.8,1.5,2.1,3.6,4.0,0.9,0.4,1.7,3.4,15.8,3073
1992,18,MIN,Minnesota Timberwolves,Tony Campbell,29,78,41,2441,7.8,16.8,0.46,0.2,0.5,0.35,7.6,16.2,0.47,3.5,4.4,0.8,2.1,2.1,4.2,3.4,1.2,0.5,2.4,3.0,19.3,464
1992,18,MIN,Minnesota Timberwolves,Sam Mitchell,28,82,63,2151,5.1,12.1,0.42,0.0,0.2,0.18,5.1,11.9,0.43,3.5,4.5,0.79,2.6,5.3,7.9,1.6,0.9,0.7,1.6,3.8,13.8,2012
1992,18,MIN,Minnesota Timberwolves,Gerald Glass,24,75,41,1822,7.6,17.2,0.44,0.3,1.1,0.3,7.3,16.1,0.45,1.5,2.5,0.62,2.1,3.0,5.1,3.5,1.3,0.6,2.0,3.4,17.0,1044
1992,18,MIN,Minnesota Timberwolves,Thurl Bailey,30,71,18,1777,6.7,14.9,0.45,0.0,0.0,0.0,6.7,14.9,0.45,3.5,4.4,0.8,2.0,6.2,8.2,1.2,0.6,2.1,1.8,2.6,16.8,142
1992,18,MIN,Minnesota Timberwolves,Felton Spencer,24,61,54,1481,3.4,8.0,0.43,0.0,0.0,,3.4,8.0,0.43,3.0,4.3,0.69,4.1,6.5,10.6,1.3,0.7,1.9,1.7,5.9,9.8,2728
1992,18,MIN,Minnesota Timberwolves,Randy Breuer,31,67,25,1176,4.9,10.5,0.47,0.0,0.0,0.0,4.9,10.5,0.47,1.3,2.4,0.53,3.0,5.6,8.6,2.7,0.8,3.0,1.3,3.6,11.1,341
1992,18,MIN,Minnesota Timberwolves,Scott Brooks,26,82,0,1082,5.6,12.4,0.45,1.1,3.0,0.36,4.5,9.4,0.48,1.7,2.1,0.81,0.9,2.4,3.3,6.8,2.2,0.2,1.7,2.7,13.9,366
1992,18,MIN,Minnesota Timberwolves,Luc Longley,23,66,3,991,4.1,9.0,0.46,0.0,0.0,,4.1,9.0,0.46,1.9,2.9,0.66,2.4,6.9,9.3,1.9,1.3,2.3,3.0,5.7,10.2,1772
1992,18,MIN,Minnesota Timberwolves,Tod Murphy,28,47,3,429,3.3,6.7,0.49,0.1,0.2,0.5,3.2,6.5,0.49,1.6,2.9,0.56,3.0,6.2,9.2,0.9,0.8,0.7,1.5,3.4,8.2,2086
1992,18,MIN,Minnesota Timberwolves,Mark Randall,24,39,0,374,5.6,12.2,0.46,0.3,1.3,0.21,5.3,10.9,0.49,2.5,3.4,0.74,3.4,2.6,6.0,2.5,1.2,0.3,1.8,3.0,14.0,2390
1992,18,MIN,Minnesota Timberwolves,Tyrone Corbin,29,11,8,344,6.0,14.9,0.4,0.0,0.1,0.0,6.0,14.8,0.4,4.6,5.5,0.83,2.5,4.7,7.2,3.5,1.3,0.6,2.7,3.2,16.5,609
1992,18,MIN,Minnesota Timberwolves,Tellis Frank,26,10,0,140,4.6,8.5,0.55,0.0,0.0,,4.6,8.5,0.55,2.6,3.9,0.67,2.1,4.6,6.7,2.1,1.3,1.0,1.3,6.2,11.8,956
1992,18,MIN,Minnesota Timberwolves,Tom Garrick,25,15,0,112,3.5,10.6,0.33,0.3,0.6,0.5,3.2,10.0,0.32,1.9,2.6,0.75,0.6,2.3,2.9,5.8,2.3,1.0,3.2,4.5,9.3,1003
1992,18,MIN,Minnesota Timberwolves,Myron Brown,22,4,0,23,6.3,9.4,0.67,1.6,4.7,0.33,4.7,4.7,1.0,0.0,0.0,,0.0,4.7,4.7,9.4,1.6,0.0,6.3,3.1,14.1,392
