PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Rudy Gay,25,65,65,2422,7.2,15.9,0.455,0.8,2.6,0.312,6.4,13.3,0.48200000000000004,3.1,3.9,0.7909999999999999,1.9,4.3,6.2,2.2,1.4,0.8,2.4,2.1,18.3
Marc Gasol,27,65,65,2370,5.4,11.2,0.48200000000000004,0.0,0.2,0.083,5.4,11.1,0.489,3.6,4.8,0.748,1.8,7.0,8.8,3.1,0.9,1.8,1.8,3.1,14.5
Mike Conley,24,62,61,2174,4.9,11.3,0.433,1.0,2.6,0.377,3.9,8.7,0.45,2.3,2.6,0.861,0.4,2.2,2.6,6.7,2.3,0.2,2.1,2.2,13.0
O.J. Mayo,24,66,0,1771,6.1,15.0,0.408,2.0,5.6,0.364,4.1,9.4,0.434,2.7,3.5,0.773,0.6,3.7,4.3,3.4,1.4,0.5,2.5,2.8,16.9
Tony Allen,30,58,57,1525,5.0,10.6,0.469,0.2,0.6,0.308,4.8,10.0,0.479,3.3,4.1,0.8,2.3,3.2,5.5,1.9,2.5,0.8,2.2,3.4,13.4
Marreese Speights,24,60,54,1345,5.9,13.1,0.45299999999999996,0.0,0.1,0.0,5.9,13.0,0.456,2.2,2.9,0.7709999999999999,3.6,6.5,10.0,1.3,0.6,0.8,2.0,3.9,14.1
Dante Cunningham,24,64,5,1124,4.6,8.9,0.516,0.0,0.1,0.0,4.6,8.9,0.52,1.4,2.2,0.652,2.9,5.0,7.9,1.2,1.3,1.1,0.9,3.1,10.7
Quincy Pondexter,23,64,8,1002,3.9,8.6,0.452,0.8,2.6,0.301,3.1,6.0,0.518,1.2,1.9,0.623,2.0,2.6,4.5,1.0,1.0,0.2,1.1,3.2,9.7
Zach Randolph,30,28,8,735,6.5,14.0,0.46299999999999997,0.1,0.4,0.25,6.4,13.6,0.469,2.8,4.3,0.659,3.8,7.2,11.0,2.4,1.0,0.2,2.0,2.8,15.9
Jeremy Pargo,25,44,5,424,4.2,12.7,0.33299999999999996,0.8,3.2,0.263,3.4,9.5,0.35700000000000004,1.4,2.3,0.593,1.0,2.1,3.1,4.7,1.3,0.0,3.9,3.9,10.7
Sam Young,26,21,2,240,4.8,12.4,0.386,0.0,1.4,0.0,4.8,11.1,0.43200000000000005,1.5,1.8,0.833,2.1,4.1,6.1,1.4,1.6,0.3,1.4,1.8,11.1
Josh Selby,20,28,0,237,3.8,10.9,0.34700000000000003,0.3,2.3,0.133,3.5,8.7,0.40399999999999997,1.7,2.1,0.7859999999999999,0.3,2.0,2.3,4.6,1.1,0.0,4.4,2.6,9.6
Gilbert Arenas,30,17,0,211,4.4,10.9,0.406,2.2,6.7,0.33299999999999996,2.2,4.3,0.52,1.2,1.7,0.7,0.3,2.7,3.1,3.1,1.9,0.2,2.0,6.0,12.3
Hamed Haddadi,26,35,0,206,4.5,8.4,0.542,0.0,0.2,0.0,4.5,8.2,0.5529999999999999,3.1,4.5,0.6920000000000001,4.9,7.5,12.4,1.4,0.2,4.5,3.7,7.5,12.2
Josh Davis,31,15,0,130,2.8,7.5,0.37,1.1,3.6,0.308,1.7,3.9,0.429,1.1,2.2,0.5,4.4,3.0,7.5,1.7,1.9,0.3,0.8,5.3,7.8
Lester Hudson,27,3,0,20,5.4,19.8,0.273,1.8,5.4,0.33299999999999996,3.6,14.4,0.25,3.6,5.4,0.667,0.0,0.0,0.0,1.8,0.0,0.0,3.6,0.0,16.2
Brian Skinner,35,1,0,4,0.0,9.0,0.0,0.0,0.0,,0.0,9.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
