Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997,28,461,TOR,Toronto Raptors,22.0,NBA,C,63.0,38.0,30.1,6.0,12.3,0.48,0.0,0.2,0.14,5.9,12.1,0.49,0.48,2.9,4.2,0.69,2.1,4.2,6.3,1.5,1.0,2.1,2.1,3.4,14.8
1998,28,461,TOR,Toronto Raptors,23.0,NBA,C,63.0,58.0,31.8,4.9,11.9,0.41,0.0,0.0,0.0,4.9,11.8,0.41,0.41,2.4,3.9,0.61,3.2,4.2,7.4,1.8,1.1,3.7,2.1,3.2,12.1
1999,20,461,NYK,New York Knicks,24.0,NBA,C,46.0,0.0,20.5,3.0,5.7,0.52,0.0,0.0,,3.0,5.7,0.52,0.52,1.2,2.2,0.55,2.2,3.3,5.5,0.3,0.6,1.6,0.8,2.8,7.2
2001,20,461,NYK,New York Knicks,26.0,NBA,C,63.0,63.0,33.8,4.8,9.2,0.52,0.0,0.1,0.12,4.8,9.1,0.53,0.52,2.4,3.6,0.67,3.1,8.4,11.5,0.8,1.0,2.2,1.0,3.3,12.0
2002,20,461,NYK,New York Knicks,27.0,NBA,C,29.0,29.0,34.7,4.5,10.0,0.45,0.0,0.0,0.0,4.5,10.0,0.45,0.45,2.1,3.4,0.63,3.1,8.0,11.1,1.1,1.2,1.7,1.4,3.7,11.1
2003,8,461,DEN,Denver Nuggets,28.0,NBA,C,29.0,9.0,21.2,3.2,7.8,0.41,0.1,0.2,0.4,3.1,7.7,0.41,0.41,1.1,1.7,0.66,2.6,4.6,7.2,1.6,0.7,1.4,0.9,2.4,7.6
2004,8,461,DEN,Denver Nuggets,29.0,NBA,C,72.0,72.0,30.0,3.6,7.6,0.48,0.0,0.0,0.0,3.6,7.6,0.48,0.48,1.4,1.9,0.72,2.9,7.2,10.1,1.8,1.2,2.6,1.4,3.3,8.6
2005,8,461,DEN,Denver Nuggets,30.0,NBA,C,66.0,66.0,30.5,4.2,9.1,0.46,0.0,0.1,0.0,4.2,9.0,0.47,0.46,1.9,2.6,0.72,2.0,8.0,10.0,2.3,0.9,3.0,1.6,2.7,10.3
2006,8,461,DEN,Denver Nuggets,31.0,NBA,C,56.0,54.0,33.2,5.4,11.6,0.46,0.0,0.2,0.09,5.4,11.4,0.47,0.47,2.0,2.8,0.71,2.4,9.6,11.9,2.1,1.4,3.3,1.6,2.8,12.8
2007,8,461,DEN,Denver Nuggets,32.0,NBA,C,70.0,70.0,33.8,4.5,9.4,0.47,0.0,0.0,0.0,4.5,9.4,0.48,0.47,2.3,3.2,0.73,2.3,9.3,11.7,3.2,1.2,3.3,1.7,2.6,11.2
2008,8,461,DEN,Denver Nuggets,33.0,NBA,C,79.0,79.0,34.9,3.6,8.0,0.45,0.1,0.3,0.3,3.5,7.8,0.46,0.46,1.8,2.6,0.71,2.9,10.2,13.1,3.3,1.1,3.6,1.5,2.7,9.1
2009,13,461,LAC,Los Angeles Clippers,34.0,NBA,C,62.0,55.0,31.0,4.1,8.0,0.51,0.0,0.1,0.25,4.1,7.9,0.51,0.51,2.1,2.9,0.72,2.6,8.5,11.1,2.0,0.8,2.1,1.5,2.1,10.3
2010,31,461,TOT,Total After Trade,35.0,NBA,"C,PF",74.0,74.0,31.3,3.2,6.8,0.48,0.0,0.1,0.29,3.2,6.7,0.48,0.48,1.1,1.6,0.64,3.4,8.4,11.8,2.5,1.3,2.0,1.2,2.2,7.5
2010,13,461,LAC,Los Angeles Clippers,35.0,NBA,PF,51.0,51.0,31.3,3.3,7.0,0.47,0.0,0.1,0.33,3.2,6.9,0.47,0.47,1.2,1.8,0.66,3.3,8.8,12.1,3.0,1.4,1.9,1.3,2.1,7.7
2010,25,461,POR,Portland Trail Blazers,35.0,NBA,C,23.0,23.0,31.2,3.1,6.3,0.5,0.0,0.0,0.0,3.1,6.3,0.5,0.5,0.8,1.3,0.58,3.6,7.5,11.1,1.5,1.1,2.0,1.2,2.4,7.0
2011,25,461,POR,Portland Trail Blazers,36.0,NBA,C,59.0,51.0,26.1,2.0,5.0,0.4,0.0,0.0,0.0,2.0,5.0,0.4,0.4,0.7,1.2,0.61,3.1,7.2,10.3,2.1,0.7,1.6,1.1,2.4,4.7
2012,31,461,TOT,Total After Trade,37.0,NBA,C,59.0,53.0,22.9,2.2,4.9,0.45,0.0,0.1,0.4,2.1,4.8,0.45,0.45,0.5,1.1,0.45,2.7,6.3,9.0,1.8,0.8,1.4,1.0,2.1,4.9
2012,25,461,POR,Portland Trail Blazers,37.0,NBA,C,40.0,40.0,22.4,1.7,4.0,0.42,0.0,0.0,,1.7,4.0,0.42,0.42,0.5,1.0,0.47,2.6,6.2,8.9,1.9,0.8,1.4,1.2,2.2,3.8
2012,11,461,HOU,Houston Rockets,37.0,NBA,C,19.0,13.0,24.1,3.2,6.6,0.48,0.1,0.3,0.4,3.1,6.4,0.49,0.49,0.6,1.4,0.42,2.7,6.5,9.3,1.7,0.9,1.5,0.5,2.0,7.1
2013,20,461,NYK,New York Knicks,38.0,NBA,PF,24.0,4.0,10.4,0.7,2.2,0.32,0.0,0.0,,0.7,2.2,0.32,0.32,0.3,0.8,0.42,1.0,2.3,3.3,0.6,0.3,0.6,0.6,1.2,1.8
