Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1981,2.0,2243,BOS,Boston Celtics,27.0,NBA,C,17.0,,492.0,108.0,219.0,0.49,0.0,0.0,,108.0,219.0,0.49,0.49,39.0,58.0,0.67,50.0,96.0,146.0,19.0,21.0,39.0,44.0,74.0,255.0
1982,2.0,2243,BOS,Boston Celtics,28.0,NBA,C,12.0,,426.0,102.0,209.0,0.49,0.0,0.0,,102.0,209.0,0.49,0.49,51.0,75.0,0.68,43.0,92.0,135.0,18.0,5.0,48.0,39.0,47.0,255.0
1983,2.0,2243,BOS,Boston Celtics,29.0,NBA,C,7.0,,249.0,43.0,89.0,0.48,0.0,0.0,,43.0,89.0,0.48,0.48,17.0,20.0,0.85,21.0,53.0,74.0,9.0,5.0,9.0,17.0,18.0,103.0
1984,2.0,2243,BOS,Boston Celtics,30.0,NBA,C,23.0,,869.0,139.0,291.0,0.48,0.0,0.0,,139.0,291.0,0.48,0.48,64.0,99.0,0.65,76.0,172.0,248.0,27.0,23.0,41.0,45.0,100.0,342.0
1985,2.0,2243,BOS,Boston Celtics,31.0,NBA,C,21.0,21.0,803.0,136.0,276.0,0.49,0.0,0.0,,136.0,276.0,0.49,0.49,87.0,111.0,0.78,57.0,162.0,219.0,31.0,21.0,34.0,50.0,68.0,359.0
1986,2.0,2243,BOS,Boston Celtics,32.0,NBA,C,18.0,18.0,591.0,106.0,225.0,0.47,0.0,0.0,,106.0,225.0,0.47,0.47,58.0,89.0,0.65,52.0,106.0,158.0,25.0,9.0,30.0,44.0,47.0,270.0
1987,2.0,2243,BOS,Boston Celtics,33.0,NBA,C,21.0,21.0,734.0,149.0,263.0,0.57,0.0,1.0,0.0,149.0,262.0,0.57,0.57,79.0,103.0,0.77,59.0,139.0,198.0,28.0,18.0,35.0,38.0,79.0,377.0
1988,2.0,2243,BOS,Boston Celtics,34.0,NBA,C,17.0,17.0,626.0,100.0,188.0,0.53,0.0,0.0,,100.0,188.0,0.53,0.53,50.0,61.0,0.82,51.0,117.0,168.0,21.0,11.0,19.0,38.0,42.0,250.0
1989,2.0,2243,BOS,Boston Celtics,35.0,NBA,C,3.0,3.0,112.0,20.0,44.0,0.46,0.0,0.0,,20.0,44.0,0.46,0.46,7.0,9.0,0.78,6.0,20.0,26.0,6.0,4.0,2.0,6.0,5.0,47.0
1990,2.0,2243,BOS,Boston Celtics,36.0,NBA,C,5.0,5.0,170.0,31.0,54.0,0.57,0.0,0.0,,31.0,54.0,0.57,0.57,17.0,18.0,0.94,23.0,27.0,50.0,13.0,5.0,7.0,12.0,21.0,79.0
1991,2.0,2243,BOS,Boston Celtics,37.0,NBA,C,10.0,10.0,296.0,58.0,97.0,0.6,0.0,0.0,,58.0,97.0,0.6,0.6,42.0,61.0,0.69,33.0,59.0,92.0,6.0,8.0,7.0,16.0,34.0,158.0
1992,2.0,2243,BOS,Boston Celtics,38.0,NBA,C,10.0,10.0,335.0,50.0,101.0,0.5,0.0,0.0,,50.0,101.0,0.5,0.5,20.0,28.0,0.71,38.0,59.0,97.0,14.0,7.0,15.0,9.0,22.0,120.0
1993,2.0,2243,BOS,Boston Celtics,39.0,NBA,C,4.0,4.0,146.0,31.0,57.0,0.54,0.0,0.0,,31.0,57.0,0.54,0.54,6.0,7.0,0.86,13.0,25.0,38.0,5.0,1.0,6.0,6.0,14.0,68.0
1995,,2243,CHH,None,41.0,NBA,C,4.0,0.0,71.0,6.0,11.0,0.55,0.0,0.0,,6.0,11.0,0.55,0.55,2.0,5.0,0.4,4.0,5.0,9.0,1.0,0.0,3.0,1.0,2.0,14.0
1997,5.0,2243,CHI,Chicago Bulls,43.0,NBA,C,2.0,0.0,18.0,1.0,7.0,0.14,0.0,0.0,,1.0,7.0,0.14,0.14,0.0,0.0,,2.0,2.0,4.0,0.0,0.0,3.0,0.0,2.0,2.0
