Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2005,2,55,BOS,Boston Celtics,Tony Allen,1982-01-11,23.0,NBA,SG,7.0,3.0,90.0,5.0,11.2,0.44,0.0,0.0,,5.0,11.2,0.44,1.9,4.3,0.43,2.5,5.0,7.5,1.2,1.9,1.2,3.1,10.6,11.8,84.0,103.0
2008,2,55,BOS,Boston Celtics,Tony Allen,1982-01-11,26.0,NBA,SG,15.0,0.0,65.0,7.7,13.7,0.56,0.0,0.9,0.0,7.7,12.9,0.6,1.7,4.3,0.4,0.9,1.7,2.6,2.6,1.7,0.0,0.9,4.3,17.2,113.0,108.0
2009,2,55,BOS,Boston Celtics,Tony Allen,1982-01-11,27.0,NBA,SG,10.0,0.0,60.0,3.5,7.0,0.5,0.0,0.0,,3.5,7.0,0.5,0.9,0.9,1.0,0.9,7.0,7.9,2.6,1.8,0.0,0.9,3.5,7.9,111.0,107.0
2010,2,55,BOS,Boston Celtics,Tony Allen,1982-01-11,28.0,NBA,SG,24.0,0.0,391.0,6.5,13.5,0.48,0.0,0.7,0.0,6.5,12.8,0.5,3.9,5.0,0.78,1.8,3.9,5.6,2.3,3.4,1.9,3.2,8.0,16.8,98.0,99.0
2011,15,55,MEM,Memphis Grizzlies,Tony Allen,1982-01-11,29.0,NBA,SG,13.0,13.0,350.0,6.6,15.4,0.43,0.2,1.1,0.14,6.4,14.3,0.45,4.1,6.2,0.66,2.3,3.5,5.8,3.0,3.8,0.8,3.7,6.6,17.4,92.0,104.0
2012,15,55,MEM,Memphis Grizzlies,Tony Allen,1982-01-11,30.0,NBA,SG,7.0,7.0,170.0,5.8,14.5,0.4,0.0,1.6,0.0,5.8,12.9,0.45,3.9,5.5,0.71,2.6,4.5,7.1,1.6,2.9,2.3,3.2,6.8,15.5,91.0,99.0
2013,15,55,MEM,Memphis Grizzlies,Tony Allen,1982-01-11,31.0,NBA,SG,15.0,15.0,422.0,7.0,16.1,0.43,0.3,1.0,0.25,6.7,15.1,0.44,5.7,7.5,0.76,4.8,7.0,11.7,3.5,3.9,0.6,2.4,6.2,19.8,109.0,100.0
2014,15,55,MEM,Memphis Grizzlies,Tony Allen,1982-01-11,32.0,NBA,SG,7.0,1.0,230.0,8.2,16.9,0.49,0.0,1.6,0.0,8.2,15.3,0.54,3.8,4.9,0.76,5.4,7.3,12.7,2.3,2.8,0.2,2.8,5.4,20.2,106.0,106.0
2015,15,55,MEM,Memphis Grizzlies,Tony Allen,1982-01-11,33.0,NBA,SG,10.0,9.0,279.0,5.2,10.7,0.49,0.2,1.3,0.14,5.1,9.4,0.54,1.7,2.2,0.75,2.6,7.1,9.7,2.8,4.5,2.1,2.4,5.1,12.3,101.0,97.0
2016,15,55,MEM,Memphis Grizzlies,Tony Allen,1982-01-11,34.0,NBA,SG,4.0,2.0,94.0,5.7,18.9,0.3,0.6,4.0,0.14,5.2,14.9,0.35,5.2,7.5,0.69,3.4,2.9,6.3,1.7,2.9,1.1,3.4,6.3,17.2,81.0,115.0
