Player ID,Player Name,Birth Date,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
722,Vinny Del Negro,1966-08-09,836.0,20133.0,12.39,0.5,0.09,0.2,1.51,8.28,4.91,23.28,1.42,0.19,10.91,17.2,1.97,1.04,42.2,0.08,-1.47,-0.54,-2.01,0.44
