Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999,,1990,CHH,None,Brad Miller,"April 12, 1976",22.0,NBA,C,38.0,0.0,12.3,2.1,3.6,0.56,0.0,0.1,0.5,2.0,3.6,0.57,0.57,2.1,2.7,0.79,0.9,2.2,3.1,0.6,0.2,0.5,0.8,1.7,6.3
2001,5.0,1990,CHI,Chicago Bulls,Brad Miller,"April 12, 1976",24.0,NBA,C,57.0,45.0,25.2,2.9,6.8,0.44,0.0,0.1,0.2,2.9,6.7,0.44,0.44,2.9,4.0,0.74,2.5,4.8,7.4,1.9,0.6,0.7,1.3,3.1,8.9
2002,31.0,1990,TOT,Total After Trade,Brad Miller,"April 12, 1976",25.0,NBA,C,76.0,75.0,29.8,4.8,9.6,0.5,0.0,0.1,0.43,4.8,9.6,0.5,0.5,3.9,5.0,0.78,3.3,4.9,8.2,2.0,1.0,0.5,1.5,3.2,13.6
2002,5.0,1990,CHI,Chicago Bulls,Brad Miller,"April 12, 1976",25.0,NBA,C,48.0,47.0,29.0,4.3,9.4,0.46,0.0,0.1,0.5,4.3,9.3,0.46,0.46,4.0,5.3,0.75,3.7,4.7,8.4,2.1,1.1,0.6,1.5,3.3,12.7
2002,12.0,1990,IND,Indiana Pacers,Brad Miller,"April 12, 1976",25.0,NBA,C,28.0,28.0,31.1,5.6,10.0,0.56,0.0,0.1,0.33,5.6,9.9,0.56,0.56,3.8,4.6,0.82,2.7,5.1,7.9,1.8,0.9,0.4,1.5,3.1,15.1
2003,12.0,1990,IND,Indiana Pacers,Brad Miller,"April 12, 1976",26.0,NBA,C,73.0,72.0,31.1,4.5,9.1,0.49,0.1,0.2,0.31,4.4,8.9,0.5,0.5,4.0,4.9,0.82,2.5,5.7,8.3,2.6,0.9,0.6,1.6,2.8,13.1
2004,26.0,1990,SAC,Sacramento Kings,Brad Miller,"April 12, 1976",27.0,NBA,PF,72.0,53.0,36.4,5.2,10.2,0.51,0.2,0.5,0.32,5.0,9.6,0.52,0.52,3.6,4.6,0.78,2.7,7.7,10.3,4.3,0.9,1.2,2.0,3.4,14.1
2005,26.0,1990,SAC,Sacramento Kings,Brad Miller,"April 12, 1976",28.0,NBA,C,56.0,56.0,37.3,5.7,10.9,0.52,0.1,0.3,0.26,5.6,10.5,0.53,0.53,4.2,5.1,0.81,2.5,6.8,9.3,3.9,1.2,1.2,1.5,3.2,15.6
2006,26.0,1990,SAC,Sacramento Kings,Brad Miller,"April 12, 1976",29.0,NBA,C,79.0,79.0,37.0,5.5,11.1,0.5,0.4,1.1,0.39,5.1,10.0,0.51,0.51,3.5,4.3,0.83,1.5,6.2,7.8,4.7,0.8,0.8,2.3,3.0,15.0
2007,26.0,1990,SAC,Sacramento Kings,Brad Miller,"April 12, 1976",30.0,NBA,C,63.0,56.0,28.3,3.6,7.8,0.45,0.1,0.5,0.15,3.5,7.3,0.48,0.46,1.8,2.4,0.77,1.3,5.1,6.4,3.6,0.6,0.6,1.7,2.5,9.0
2008,26.0,1990,SAC,Sacramento Kings,Brad Miller,"April 12, 1976",31.0,NBA,C,72.0,72.0,34.9,4.7,10.1,0.46,0.4,1.3,0.31,4.3,8.9,0.48,0.48,3.6,4.3,0.85,2.3,7.1,9.5,3.7,1.0,1.0,2.3,3.4,13.4
2009,31.0,1990,TOT,Total After Trade,Brad Miller,"April 12, 1976",32.0,NBA,C,70.0,43.0,30.0,4.2,8.8,0.48,0.3,0.8,0.41,3.8,8.0,0.48,0.49,3.2,3.9,0.82,2.1,5.6,7.8,3.3,0.7,0.5,1.9,3.2,11.9
2009,26.0,1990,SAC,Sacramento Kings,Brad Miller,"April 12, 1976",32.0,NBA,C,43.0,43.0,31.5,4.3,9.0,0.47,0.5,1.0,0.46,3.8,8.0,0.48,0.5,2.9,3.6,0.8,1.9,6.1,8.0,3.4,0.7,0.6,1.9,3.1,11.9
2009,5.0,1990,CHI,Chicago Bulls,Brad Miller,"April 12, 1976",32.0,NBA,C,27.0,0.0,27.6,4.0,8.4,0.48,0.1,0.5,0.23,3.9,7.9,0.49,0.48,3.7,4.3,0.85,2.5,5.0,7.4,3.2,0.8,0.4,1.7,3.3,11.8
2010,5.0,1990,CHI,Chicago Bulls,Brad Miller,"April 12, 1976",33.0,NBA,C,82.0,37.0,23.8,3.0,7.1,0.43,0.5,1.6,0.28,2.6,5.5,0.47,0.46,2.2,2.7,0.83,1.0,3.9,4.9,1.9,0.5,0.4,1.3,2.3,8.8
2011,11.0,1990,HOU,Houston Rockets,Brad Miller,"April 12, 1976",34.0,NBA,C,60.0,5.0,16.9,2.2,4.9,0.45,0.7,1.8,0.37,1.5,3.2,0.49,0.51,1.3,1.6,0.83,0.7,3.0,3.7,2.4,0.5,0.4,0.9,1.6,6.4
2012,18.0,1990,MIN,Minnesota Timberwolves,Brad Miller,"April 12, 1976",35.0,NBA,C,15.0,1.0,9.7,0.6,1.8,0.33,0.5,1.0,0.47,0.1,0.8,0.17,0.46,0.7,0.8,0.83,0.3,1.0,1.3,1.6,0.3,0.1,0.8,0.7,2.3
