Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005,2,3072,BOS,Boston Celtics,Delonte West,"July 26, 1983",21.0,NBA,SG,39.0,7.0,13.0,1.7,4.0,0.43,0.6,1.7,0.36,1.1,2.3,0.48,0.5,0.5,0.7,0.7,0.4,1.3,1.7,1.4,0.5,0.2,0.6,1.8,4.5
2006,2,3072,BOS,Boston Celtics,Delonte West,"July 26, 1983",22.0,NBA,PG,71.0,71.0,34.1,4.7,9.6,0.49,1.2,3.1,0.38,3.5,6.6,0.53,0.55,1.2,1.4,0.85,0.8,3.3,4.1,4.6,1.2,0.6,1.9,2.8,11.8
2007,2,3072,BOS,Boston Celtics,Delonte West,"July 26, 1983",23.0,NBA,SG,69.0,47.0,32.2,4.4,10.4,0.43,0.9,2.6,0.36,3.5,7.8,0.45,0.47,2.4,2.9,0.85,0.5,2.6,3.0,4.4,1.1,0.5,2.0,2.2,12.2
2008,31,3072,TOT,Total After Trade,Delonte West,"July 26, 1983",24.0,NBA,PG,61.0,31.0,25.1,3.2,7.8,0.41,0.8,2.2,0.36,2.4,5.6,0.44,0.46,1.1,1.5,0.74,0.5,2.7,3.2,3.8,1.0,0.5,1.9,1.7,8.3
2008,21,3072,SEA,Seattle Supersonics,Delonte West,"July 26, 1983",24.0,NBA,PG,35.0,5.0,20.8,2.8,7.1,0.39,0.5,1.6,0.34,2.2,5.5,0.4,0.43,0.7,1.1,0.67,0.4,2.4,2.7,3.2,0.9,0.3,1.9,1.3,6.8
2008,6,3072,CLE,Cleveland Cavaliers,Delonte West,"July 26, 1983",24.0,NBA,PG,26.0,26.0,31.0,3.8,8.7,0.44,1.1,3.0,0.37,2.7,5.6,0.48,0.5,1.6,2.0,0.79,0.7,3.0,3.7,4.5,1.1,0.7,2.0,2.3,10.3
2009,6,3072,CLE,Cleveland Cavaliers,Delonte West,"July 26, 1983",25.0,NBA,SG,64.0,64.0,33.6,4.5,9.8,0.46,1.4,3.6,0.4,3.0,6.2,0.49,0.53,1.4,1.7,0.83,0.5,2.7,3.2,3.5,1.5,0.2,1.4,2.0,11.7
2010,6,3072,CLE,Cleveland Cavaliers,Delonte West,"July 26, 1983",26.0,NBA,SG,60.0,3.0,25.0,3.2,7.3,0.44,0.4,1.3,0.32,2.8,6.0,0.47,0.47,1.9,2.4,0.81,0.5,2.3,2.8,3.3,0.9,0.5,1.5,1.4,8.8
2011,2,3072,BOS,Boston Celtics,Delonte West,"July 26, 1983",27.0,NBA,PG,24.0,2.0,18.9,2.3,5.0,0.46,0.5,1.4,0.36,1.8,3.6,0.49,0.51,0.5,0.6,0.87,0.3,1.3,1.5,2.7,0.8,0.4,1.3,1.2,5.6
2012,7,3072,DAL,Dallas Mavericks,Delonte West,"July 26, 1983",28.0,NBA,PG,44.0,33.0,24.1,3.8,8.2,0.46,0.6,1.7,0.36,3.2,6.5,0.49,0.5,1.4,1.6,0.89,0.3,2.0,2.3,3.2,1.3,0.3,1.7,1.5,9.6
