Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1986,23.0,SAC,NBA,PF,3.0,0.0,35.0,3.1,13.4,0.231,0.0,0.0,,3.1,13.4,0.231,6.2,13.4,0.462,8.2,4.1,12.3,0.0,0.0,1.0,1.0,4.1,12.3
1989,26.0,HOU,NBA,PF,4.0,4.0,152.0,5.7,8.8,0.649,0.0,0.0,,5.7,8.8,0.649,3.8,5.0,0.762,1.4,3.3,4.7,2.8,1.2,0.2,3.6,4.0,15.2
1990,27.0,HOU,NBA,PF,4.0,4.0,164.0,5.9,9.9,0.6,0.0,0.0,,5.9,9.9,0.6,5.7,8.3,0.684,3.1,4.2,7.2,1.5,1.1,0.0,2.0,2.6,17.6
1991,28.0,HOU,NBA,PF,3.0,3.0,116.0,6.8,11.8,0.579,0.0,0.0,,6.8,11.8,0.579,0.9,1.9,0.5,2.2,5.6,7.8,2.5,0.6,0.0,1.9,2.5,14.6
1993,30.0,HOU,NBA,PF,12.0,12.0,419.0,6.3,9.9,0.635,0.0,0.0,,6.3,9.9,0.635,2.4,3.7,0.651,3.1,5.8,8.8,2.7,0.5,0.1,1.5,3.0,14.9
1994,31.0,HOU,NBA,PF,23.0,23.0,854.0,4.7,8.2,0.572,0.0,0.1,0.5,4.6,8.1,0.573,1.6,2.8,0.567,2.9,6.7,9.6,2.3,0.5,0.4,1.6,3.6,11.0
1995,32.0,POR,NBA,PF,3.0,0.0,66.0,6.5,11.5,0.571,0.0,0.0,,6.5,11.5,0.571,3.8,5.5,0.7,2.7,4.4,7.1,1.1,0.0,0.0,1.6,6.5,16.9
1996,33.0,DET,NBA,PF,3.0,3.0,101.0,4.6,8.6,0.542,0.0,0.0,,4.6,8.6,0.542,3.2,4.3,0.75,5.0,7.5,12.5,2.5,0.0,0.0,2.5,3.2,12.5
1997,34.0,DET,NBA,C,5.0,5.0,152.0,5.0,9.7,0.512,0.0,0.0,,5.0,9.7,0.512,1.7,2.1,0.778,2.8,4.7,7.6,0.9,0.5,0.0,2.1,5.0,11.6
2001,38.0,CHH,NBA,PF,8.0,0.0,57.0,1.3,5.7,0.222,0.0,0.0,,1.3,5.7,0.222,0.0,0.0,,3.8,6.9,10.7,0.0,0.0,0.0,1.3,5.1,2.5
