Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2015,23.0,CHI,NBA,SF,36.0,0.0,321.0,4.8,12.0,0.402,1.5,4.6,0.317,3.4,7.4,0.455,1.1,1.7,0.667,0.7,4.1,4.8,0.7,0.4,0.1,1.9,3.3,12.2
2016,24.0,CHI,NBA,SF,81.0,4.0,1861.0,5.6,12.5,0.452,2.1,5.0,0.425,3.5,7.4,0.47,1.4,1.6,0.857,0.7,3.1,3.8,1.1,0.3,0.1,1.0,2.5,14.8
2017,25.0,TOT,NBA,SF,66.0,5.0,1508.0,5.3,11.9,0.447,1.8,5.0,0.37,3.5,6.9,0.502,1.7,2.0,0.845,0.5,3.8,4.3,1.4,0.3,0.1,0.9,1.9,14.1
2017,25.0,CHI,NBA,SF,44.0,4.0,1078.0,5.5,12.5,0.445,1.9,5.0,0.373,3.7,7.4,0.493,2.0,2.2,0.881,0.5,3.9,4.3,1.5,0.4,0.1,1.1,1.9,14.9
2017,25.0,OKC,NBA,SF,22.0,1.0,430.0,4.7,10.4,0.452,1.8,4.9,0.362,2.9,5.5,0.53,1.0,1.4,0.706,0.5,3.6,4.1,1.1,0.2,0.1,0.5,1.8,12.1
2018,26.0,TOT,NBA,SF,81.0,4.0,1768.0,4.8,10.3,0.467,1.9,4.4,0.426,3.0,5.9,0.497,1.3,1.6,0.79,0.8,3.3,4.1,1.6,0.4,0.3,1.1,2.5,12.8
2018,26.0,NYK,NBA,SF,55.0,1.0,1172.0,4.6,10.1,0.46,1.6,4.2,0.387,3.0,5.9,0.513,1.2,1.6,0.755,1.0,3.1,4.1,1.5,0.3,0.4,1.0,2.2,12.1
2018,26.0,DAL,NBA,SF,26.0,3.0,596.0,5.2,10.9,0.478,2.4,4.8,0.494,2.8,6.1,0.465,1.4,1.7,0.857,0.4,3.6,4.0,1.8,0.5,0.2,1.3,3.0,14.2
2019,27.0,IND,NBA,SF,77.0,1.0,1340.0,5.6,11.3,0.491,2.3,5.5,0.408,3.3,5.8,0.569,1.8,2.1,0.835,0.5,2.5,2.9,1.8,0.5,0.2,1.1,2.8,15.2
2020,28.0,IND,NBA,PF,69.0,0.0,1372.0,7.0,14.4,0.488,3.4,7.7,0.435,3.6,6.6,0.549,1.3,1.5,0.828,0.7,3.9,4.6,2.0,0.3,0.1,1.1,3.1,18.6
2021,29.0,IND,NBA,PF,11.0,0.0,258.0,6.3,12.7,0.495,2.7,7.0,0.38,3.6,5.7,0.634,2.2,2.9,0.762,1.3,4.3,5.6,1.4,0.4,0.0,1.3,3.1,17.4
