Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1737,Ronnie Lester,"January 1, 1959",14.0,0.0,96.0,6.6,16.8,0.39,0.0,0.6,0,6.6,16.2,0.41,5.85,7.85,0.75,3.75,3.05,6.85,6.05,1.2,0.0,4.6,5.25,19.05,99.0,112.0
