Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1982,13,512,SDC,San Diego Clippers,Tom Chambers,1959-06-21,22.0,NBA,PF,81.0,58.0,2682.0,9.8,18.6,0.52,0.0,0.0,0.0,9.8,18.6,0.53,5.0,8.1,0.62,3.7,6.2,9.9,2.6,1.0,0.8,3.9,6.0,24.6,106.0,114.0
1983,13,512,SDC,San Diego Clippers,Tom Chambers,1959-06-21,23.0,NBA,PF,79.0,79.0,2665.0,9.1,19.2,0.47,0.0,0.1,0.0,9.1,19.1,0.48,6.2,8.5,0.72,3.8,5.3,9.1,3.4,1.4,1.0,4.1,5.8,24.3,105.0,110.0
1984,21,512,SEA,Seattle Supersonics,Tom Chambers,1959-06-21,24.0,NBA,PF,82.0,44.0,2570.0,10.4,20.8,0.5,0.0,0.2,0.0,10.4,20.6,0.5,7.0,8.8,0.8,4.1,5.9,10.0,2.5,0.9,1.0,3.6,5.8,27.8,110.0,109.0
1985,21,512,SEA,Seattle Supersonics,Tom Chambers,1959-06-21,25.0,NBA,PF,81.0,60.0,2923.0,10.4,21.5,0.48,0.1,0.4,0.27,10.3,21.2,0.49,7.9,9.4,0.83,2.7,6.9,9.6,3.5,1.2,0.9,4.3,5.2,28.8,106.0,108.0
1986,21,512,SEA,Seattle Supersonics,Tom Chambers,1959-06-21,26.0,NBA,PF,66.0,26.0,2019.0,10.5,22.6,0.47,0.3,1.2,0.27,10.2,21.5,0.48,8.4,10.1,0.84,3.1,7.4,10.5,3.2,1.3,0.9,4.7,6.1,29.8,106.0,106.0
1987,21,512,SEA,Seattle Supersonics,Tom Chambers,1959-06-21,27.0,NBA,PF,82.0,82.0,3018.0,10.3,22.6,0.46,0.8,2.3,0.37,9.5,20.3,0.47,8.4,9.8,0.85,2.5,6.0,8.5,3.8,1.3,0.8,4.2,4.8,29.8,112.0,111.0
1988,21,512,SEA,Seattle Supersonics,Tom Chambers,1959-06-21,28.0,NBA,PF,82.0,82.0,2680.0,10.9,24.4,0.45,0.6,1.9,0.3,10.3,22.4,0.46,7.5,9.3,0.81,2.4,6.3,8.8,3.8,1.6,0.9,3.7,5.3,29.9,108.0,108.0
1989,24,512,PHO,Phoenix Suns,Tom Chambers,1959-06-21,29.0,NBA,PF,81.0,81.0,3002.0,11.8,25.1,0.47,0.4,1.3,0.33,11.4,23.8,0.48,7.8,9.1,0.85,2.2,8.3,10.5,3.5,1.3,0.8,3.5,4.1,31.9,110.0,105.0
1990,24,512,PHO,Phoenix Suns,Tom Chambers,1959-06-21,30.0,NBA,PF,81.0,81.0,3046.0,12.7,25.3,0.5,0.4,1.3,0.28,12.3,24.0,0.51,8.7,10.1,0.86,1.9,7.0,8.9,3.0,1.4,0.7,3.4,4.1,34.5,115.0,107.0
1991,24,512,PHO,Phoenix Suns,Tom Chambers,1959-06-21,31.0,NBA,PF,76.0,75.0,2475.0,10.7,24.4,0.44,0.4,1.4,0.27,10.3,23.0,0.45,7.3,8.8,0.83,2.0,7.4,9.4,3.7,1.2,1.0,3.4,4.5,29.0,106.0,106.0
1992,24,512,PHO,Phoenix Suns,Tom Chambers,1959-06-21,32.0,NBA,PF,69.0,66.0,1948.0,10.6,24.5,0.43,0.4,1.2,0.37,10.1,23.3,0.43,6.4,7.7,0.83,2.1,7.8,9.9,3.5,1.4,0.9,2.6,4.9,28.0,106.0,106.0
1993,24,512,PHO,Phoenix Suns,Tom Chambers,1959-06-21,33.0,NBA,PF,73.0,0.0,1723.0,8.9,20.0,0.45,0.3,0.8,0.39,8.6,19.2,0.45,6.7,8.0,0.84,2.7,7.0,9.6,2.8,1.2,0.6,2.6,5.9,24.9,111.0,108.0
1994,29,512,UTA,Utah Jazz,Tom Chambers,1959-06-21,34.0,NBA,PF,80.0,0.0,1838.0,9.2,21.0,0.44,0.4,1.3,0.31,8.8,19.7,0.45,6.2,7.9,0.79,2.4,6.7,9.1,2.2,1.1,0.9,2.5,6.5,25.0,105.0,105.0
1995,29,512,UTA,Utah Jazz,Tom Chambers,1959-06-21,35.0,NBA,PF,81.0,4.0,1240.0,8.1,17.8,0.46,0.2,1.0,0.17,8.0,16.8,0.47,4.6,5.6,0.81,2.8,6.1,8.9,3.1,1.0,1.3,2.2,7.2,21.0,108.0,108.0
1997,4,512,CHO,Charlotte Hornets,Tom Chambers,1959-06-21,37.0,NBA,PF,12.0,5.0,83.0,4.6,20.2,0.23,1.3,2.0,0.67,3.3,18.3,0.18,2.0,2.6,0.75,2.0,7.2,9.1,2.6,0.7,0.0,5.9,9.1,12.4,58.0,111.0
1998,23,512,PHI,Philadelphia 76Ers,Tom Chambers,1959-06-21,38.0,NBA,PF,1.0,0.0,10.0,10.6,10.6,1.0,0.0,0.0,,10.6,10.6,1.0,10.6,10.6,1.0,0.0,10.6,10.6,0.0,10.6,0.0,5.3,10.6,31.8,142.0,85.0
