Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2015,22.0,MIA,NBA,SG,32.0,2.0,603.0,4.2,10.0,0.419,1.1,2.9,0.375,3.1,7.1,0.437,1.9,2.8,0.681,0.8,4.0,4.8,2.5,2.0,0.5,1.8,2.5,11.3
2016,23.0,MIA,NBA,SG,36.0,5.0,863.0,4.9,10.1,0.486,1.1,3.0,0.38,3.8,7.2,0.529,2.1,2.7,0.797,1.2,3.4,4.5,3.3,1.0,0.6,2.0,2.8,13.1
2017,24.0,MIA,NBA,PG,73.0,0.0,2178.0,5.9,13.6,0.433,1.5,4.1,0.372,4.4,9.5,0.46,3.2,4.2,0.768,0.8,4.0,4.8,3.9,1.4,0.7,1.5,2.9,16.6
2018,25.0,MIA,NBA,PG,72.0,39.0,2052.0,5.4,12.5,0.435,2.1,5.7,0.367,3.3,6.8,0.491,1.9,2.3,0.822,0.6,3.8,4.4,2.9,1.1,0.6,1.4,2.6,14.8
2019,26.0,TOT,NBA,PG,57.0,22.0,1529.0,5.1,12.4,0.413,2.1,6.1,0.346,3.0,6.3,0.477,2.2,3.0,0.748,0.8,3.3,4.1,3.9,1.3,0.6,1.8,2.3,14.6
2019,26.0,MIA,NBA,PG,44.0,10.0,1123.0,5.5,12.9,0.426,2.3,6.5,0.353,3.2,6.3,0.503,2.0,2.8,0.693,0.6,3.3,3.9,3.6,1.3,0.7,2.0,2.3,15.2
2019,26.0,PHO,NBA,PG,13.0,12.0,406.0,4.1,11.1,0.368,1.6,5.0,0.321,2.5,6.1,0.406,3.0,3.5,0.872,1.3,3.3,4.6,4.8,1.2,0.5,1.2,2.2,12.8
2020,27.0,TOT,NBA,"PG,SG",39.0,7.0,709.0,4.9,12.7,0.388,1.9,6.0,0.319,3.0,6.7,0.45,2.1,2.5,0.84,0.9,2.9,3.9,3.8,0.8,0.5,1.5,2.9,13.9
2020,27.0,PHO,NBA,PG,31.0,3.0,515.0,4.5,12.0,0.38,1.7,5.8,0.289,2.9,6.2,0.466,1.7,2.2,0.75,0.7,2.9,3.6,3.5,0.8,0.6,1.7,3.0,12.4
2020,27.0,BRK,NBA,SG,8.0,4.0,194.0,5.9,14.7,0.405,2.6,6.7,0.389,3.3,8.0,0.419,3.3,3.3,1.0,1.5,3.0,4.5,4.5,0.7,0.2,0.9,2.8,17.8
2021,28.0,BRK,NBA,SG,4.0,0.0,30.0,3.6,8.4,0.429,3.6,6.0,0.6,0.0,2.4,0.0,0.0,0.0,,1.2,1.2,2.4,8.4,3.6,0.0,0.0,1.2,10.8
