Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010,21.0,POR,NBA,PG,3.0,0.0,4.0,0.7,1.3,0.5,0.3,0.3,1.0,0.3,1.0,0.333,0.625,0.3,0.3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.3,2.0
2011,22.0,POR,NBA,PG,2.0,0.0,2.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0
2012,23.0,SAS,NBA,PG,8.0,0.0,3.9,0.8,1.4,0.545,0.4,0.6,0.6,0.4,0.8,0.5,0.682,0.0,0.0,,0.1,0.3,0.4,0.6,0.1,0.0,0.4,0.3,1.9
2013,24.0,SAS,NBA,PG,9.0,0.0,3.4,0.6,1.1,0.5,0.2,0.8,0.286,0.3,0.3,1.0,0.6,0.0,0.0,,0.1,0.2,0.3,0.2,0.0,0.0,0.1,0.2,1.3
2014,25.0,SAS,NBA,PG,23.0,0.0,15.3,2.7,6.1,0.447,1.4,3.4,0.405,1.3,2.7,0.5,0.56,0.4,0.6,0.769,0.1,1.4,1.5,1.4,0.7,0.0,0.6,1.3,7.3
2015,26.0,SAS,NBA,PG,7.0,0.0,16.0,3.0,6.0,0.5,2.3,4.0,0.571,0.7,2.0,0.357,0.69,1.9,1.9,1.0,0.6,2.1,2.7,1.1,0.3,0.0,0.7,2.1,10.1
2016,27.0,SAS,NBA,PG,10.0,0.0,16.7,2.3,5.3,0.434,1.3,3.6,0.361,1.0,1.7,0.588,0.557,0.7,1.1,0.636,0.0,1.4,1.4,2.0,0.7,0.0,0.8,0.3,6.6
2017,28.0,SAS,NBA,PG,16.0,6.0,26.0,3.6,8.8,0.407,2.0,5.6,0.36,1.6,3.2,0.49,0.521,1.2,1.4,0.864,0.3,1.8,2.1,2.7,0.8,0.1,1.3,2.1,10.3
2018,29.0,SAS,NBA,PG,5.0,5.0,33.0,5.0,11.4,0.439,2.6,7.0,0.371,2.4,4.4,0.545,0.553,0.8,1.0,0.8,0.4,1.6,2.0,2.6,0.6,0.2,1.8,3.0,13.4
2019,30.0,SAS,NBA,PG,7.0,0.0,21.7,2.0,6.1,0.326,0.4,3.1,0.136,1.6,3.0,0.524,0.36,0.9,1.4,0.6,0.1,2.0,2.1,3.6,1.0,0.1,0.4,1.3,5.3
