Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2001,7,916,DAL,Dallas Mavericks,Michael Finley,"March 6, 1973",27.0,NBA,SF,10.0,10.0,434.0,9.0,25.0,0.36,2.1,5.9,0.36,6.9,19.1,0.36,4.5,5.5,0.82,1.6,5.0,6.6,5.5,1.5,0.3,3.0,2.9,24.6,96.0,110.0
2002,7,916,DAL,Dallas Mavericks,Michael Finley,"March 6, 1973",28.0,NBA,SF,8.0,8.0,373.0,9.2,19.8,0.47,1.9,4.9,0.38,7.3,14.8,0.5,6.0,6.7,0.9,1.7,4.9,6.7,2.4,1.6,0.5,2.0,3.2,26.3,117.0,112.0
2003,7,916,DAL,Dallas Mavericks,Michael Finley,"March 6, 1973",29.0,NBA,SF,20.0,20.0,822.0,8.2,18.9,0.44,2.9,7.1,0.41,5.3,11.7,0.45,3.6,4.1,0.86,1.6,5.6,7.2,3.8,1.6,0.8,1.9,2.9,22.9,114.0,112.0
2004,7,916,DAL,Dallas Mavericks,Michael Finley,"March 6, 1973",30.0,NBA,SG,5.0,5.0,196.0,6.6,17.3,0.38,1.8,6.6,0.27,4.8,10.7,0.45,1.5,2.5,0.6,1.5,2.5,4.1,3.3,1.0,0.8,2.3,2.0,16.5,97.0,108.0
2005,7,916,DAL,Dallas Mavericks,Michael Finley,"March 6, 1973",31.0,NBA,SG,13.0,13.0,491.0,6.9,16.2,0.42,2.5,6.5,0.39,4.4,9.8,0.45,1.7,1.9,0.89,1.4,4.6,5.9,3.0,1.8,0.0,1.4,3.4,18.1,115.0,117.0
2006,27,916,SAS,San Antonio Spurs,Michael Finley,"March 6, 1973",32.0,NBA,SG,13.0,4.0,411.0,6.6,13.9,0.48,2.4,6.2,0.38,4.2,7.7,0.55,2.4,2.6,0.9,0.1,6.4,6.5,2.4,1.1,0.4,1.2,2.5,18.0,118.0,114.0
2007,27,916,SAS,San Antonio Spurs,Michael Finley,"March 6, 1973",33.0,NBA,SF,20.0,20.0,538.0,7.3,17.9,0.41,4.4,10.5,0.42,2.9,7.3,0.4,3.5,3.9,0.9,0.8,5.0,5.8,2.2,1.1,0.4,1.3,2.8,22.6,118.0,106.0
2008,27,916,SAS,San Antonio Spurs,Michael Finley,"March 6, 1973",34.0,NBA,SG,17.0,11.0,391.0,5.9,14.7,0.4,2.6,7.1,0.36,3.3,7.5,0.44,1.2,1.2,1.0,0.1,4.4,4.5,2.3,0.7,0.4,0.8,3.4,15.6,104.0,108.0
2009,27,916,SAS,San Antonio Spurs,Michael Finley,"March 6, 1973",35.0,NBA,SF,5.0,5.0,143.0,5.9,13.3,0.44,2.7,5.9,0.47,3.1,7.4,0.42,1.2,1.6,0.75,1.2,4.7,5.9,2.0,0.4,0.4,1.6,3.1,15.7,108.0,116.0
2010,2,916,BOS,Boston Celtics,Michael Finley,"March 6, 1973",36.0,NBA,SF,18.0,0.0,108.0,2.5,10.0,0.25,1.5,5.5,0.27,1.0,4.5,0.22,1.0,1.0,1.0,0.5,5.0,5.5,2.0,2.0,0.0,0.0,2.0,7.5,89.0,104.0
