Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1108,Jeff Green,1986-08-28,72.0,17.0,282.29,4.6,11.19,0.41,1.34,3.67,0.37,3.24,7.53,0.43,2.94,3.86,0.76,0.83,4.09,4.93,1.63,0.71,0.66,1.66,2.89,13.44
