Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2007,28,2916,TOR,Toronto Raptors,21.0,NBA,SF,17.0,83.0,12.8,0.53,0.0,0.64,15.4,17.2,16.3,5.7,1.2,0.0,17.6,19.1,0.1,0.1,0.1,0.08,-2.0,-1.0,-3.0,0.0
2013,24,2916,PHO,Phoenix Suns,27.0,NBA,SG,79.0,1910.0,11.6,0.52,0.16,0.19,7.7,13.3,10.4,8.6,1.7,0.7,12.2,12.8,1.8,1.2,2.9,0.07,-1.3,-0.1,-1.5,0.2
2014,24,2916,PHO,Phoenix Suns,28.0,NBA,SF,81.0,2490.0,13.3,0.54,0.31,0.33,7.3,16.6,11.9,8.1,2.2,0.7,12.7,14.2,3.3,2.8,6.1,0.12,0.1,0.9,1.0,1.9
2015,24,2916,PHO,Phoenix Suns,29.0,NBA,SF,78.0,2383.0,12.5,0.54,0.42,0.24,5.2,18.0,11.5,7.4,2.2,0.7,12.7,13.9,2.2,2.7,4.9,0.1,-0.7,1.0,0.4,1.4
2016,24,2916,PHO,Phoenix Suns,30.0,NBA,SF,82.0,2540.0,10.8,0.51,0.35,0.24,6.9,15.2,10.9,10.2,2.0,0.6,14.7,12.7,1.5,1.9,3.5,0.07,-1.5,0.4,-1.2,0.5
2017,31,2916,TOT,Total After Trade,31.0,NBA,SF,81.0,2236.0,10.5,0.52,0.41,0.19,5.6,17.7,11.6,6.0,2.5,0.7,11.2,11.2,1.4,2.2,3.6,0.08,-1.5,1.2,-0.3,1.0
2017,24,2916,PHO,Phoenix Suns,31.0,NBA,SF,57.0,1627.0,10.6,0.52,0.38,0.22,6.1,17.0,11.4,6.1,2.5,0.7,11.8,11.3,1.0,1.3,2.4,0.07,-1.5,0.9,-0.6,0.6
2017,28,2916,TOR,Toronto Raptors,31.0,NBA,SF,24.0,609.0,10.4,0.52,0.47,0.12,4.3,19.6,12.0,5.9,2.6,0.7,9.4,10.9,0.4,0.9,1.3,0.1,-1.4,1.9,0.5,0.4
2018,11,2916,HOU,Houston Rockets,32.0,NBA,PF,82.0,2281.0,8.3,0.54,0.7,0.14,4.6,17.8,11.3,4.6,1.7,1.0,13.7,10.5,1.0,3.0,3.9,0.08,-1.9,0.8,-1.1,0.5
2019,11,2916,HOU,Houston Rockets,33.0,NBA,PF,82.0,2802.0,9.2,0.55,0.74,0.11,4.7,14.4,9.5,4.6,2.3,1.2,10.3,9.5,2.0,3.0,5.0,0.09,-1.6,1.0,-0.6,1.0
2020,11,2916,HOU,Houston Rockets,34.0,NBA,PF,72.0,2467.0,8.3,0.56,0.7,0.11,4.7,15.6,10.1,6.0,1.4,1.2,13.9,8.7,1.6,2.4,4.0,0.08,-2.4,0.6,-1.9,0.1
2021,11,2916,HOU,Houston Rockets,35.0,NBA,PF,16.0,503.0,7.1,0.64,0.63,0.17,3.0,12.2,7.7,5.5,1.4,2.0,21.4,7.5,0.2,0.6,0.8,0.08,-3.9,0.8,-3.1,-0.1
