SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2015,30,WAS,John Wall,24,79,79,2837,9.4,21.1,0.44,1.2,3.9,0.3,8.2,17.1,0.48,5.1,6.5,0.78,0.7,6.0,6.6,14.3,2.5,0.8,5.5,3.3,25.1,,105,102
2015,30,WAS,Marcin Gortat,30,82,82,2453,9.2,16.2,0.57,0.0,0.1,0.0,9.2,16.1,0.57,2.6,3.7,0.7,3.8,11.2,15.0,2.0,1.0,2.3,2.1,4.0,20.9,,114,100
2015,30,WAS,Bradley Beal,21,63,59,2107,8.8,20.7,0.43,2.6,6.3,0.41,6.2,14.4,0.43,3.2,4.0,0.78,1.4,4.5,5.9,4.7,1.8,0.4,3.0,3.3,23.4,,102,105
2015,30,WAS,Paul Pierce,37,73,73,1914,7.8,17.6,0.45,3.2,8.1,0.39,4.7,9.4,0.5,4.4,5.6,0.78,1.2,6.7,7.9,3.9,1.2,0.6,2.5,4.3,23.2,,112,104
2015,30,WAS,Nene Hilario,32,67,58,1693,9.3,18.2,0.51,0.0,0.2,0.2,9.3,18.0,0.51,3.7,6.1,0.6,2.5,7.9,10.4,3.7,2.0,0.7,3.8,5.4,22.3,,100,102
2015,30,WAS,Rasual Butler,35,75,1,1505,7.4,17.6,0.42,3.1,8.0,0.39,4.3,9.6,0.45,1.8,2.3,0.79,0.9,5.8,6.7,2.1,1.0,0.7,1.6,3.3,19.7,,104,105
2015,30,WAS,Otto Porter,21,74,13,1432,6.3,14.0,0.45,1.3,3.7,0.34,5.0,10.3,0.49,2.1,2.8,0.73,2.5,5.4,7.9,2.3,1.6,1.1,1.9,3.5,15.9,,105,104
2015,30,WAS,Kris Humphries,29,64,17,1345,8.0,17.0,0.47,0.0,0.3,0.0,8.0,16.7,0.48,3.3,4.5,0.74,4.5,11.4,15.8,2.2,1.3,1.0,1.8,5.0,19.4,,108,101
2015,30,WAS,Kevin Seraphin,25,79,0,1235,9.6,18.7,0.51,0.0,0.1,0.0,9.6,18.6,0.52,2.4,3.4,0.71,3.6,8.3,11.9,2.4,0.4,2.4,4.1,8.2,21.6,,97,103
2015,30,WAS,Drew Gooden,33,51,7,864,6.5,16.4,0.4,1.4,3.5,0.39,5.2,12.9,0.4,2.0,2.6,0.77,4.3,9.0,13.2,2.9,1.2,0.5,1.7,5.4,16.4,,103,103
2015,30,WAS,Garrett Temple,28,52,18,735,4.7,11.9,0.4,2.3,6.1,0.38,2.4,5.7,0.43,2.4,3.3,0.73,1.7,4.6,6.3,3.9,2.9,0.6,2.4,5.3,14.2,,104,102
2015,30,WAS,Andre Miller,38,51,0,631,6.3,11.5,0.54,0.1,0.6,0.12,6.2,10.9,0.57,2.3,3.2,0.72,1.7,4.5,6.3,11.6,1.1,0.2,3.7,4.5,14.9,,113,107
2015,30,WAS,Ramon Sessions,28,28,3,546,5.8,14.2,0.41,1.2,3.0,0.41,4.6,11.2,0.41,6.5,8.0,0.81,0.9,6.1,7.0,8.1,1.5,0.0,3.3,2.6,19.3,,110,105
2015,30,WAS,Martell Webster,28,32,0,352,3.5,13.2,0.26,1.5,6.3,0.23,2.0,7.0,0.29,7.0,9.3,0.75,1.5,5.2,6.7,2.5,1.0,0.1,3.2,3.5,15.4,,89,106
2015,30,WAS,DeJuan Blair,25,29,0,180,7.4,16.2,0.46,0.0,0.0,,7.4,16.2,0.46,1.1,1.7,0.67,4.6,11.4,15.9,0.9,2.0,0.3,3.7,11.7,15.9,,88,100
2015,30,WAS,Will Bynum,32,7,0,67,7.6,23.7,0.32,0.0,6.9,0.0,7.6,16.8,0.46,1.5,3.1,0.5,1.5,3.1,4.6,13.8,0.8,0.8,6.1,6.9,16.8,,77,107
2015,30,WAS,Glen Rice,24,5,0,43,3.6,17.9,0.2,1.2,8.3,0.14,2.4,9.5,0.25,4.8,7.1,0.67,2.4,2.4,4.8,2.4,0.0,0.0,2.4,13.1,13.1,,72,110
2015,30,WAS,Toure' Murry,25,4,0,17,6.0,12.1,0.5,0.0,0.0,,6.0,12.1,0.5,6.0,6.0,1.0,3.0,0.0,3.0,3.0,3.0,0.0,12.1,6.0,18.1,,74,105
