SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2015,23,PHI,Nerlens Noel,20,75,71,2311,6.6,14.2,0.46,0.0,0.0,,6.6,14.2,0.46,3.0,5.0,0.61,4.0,9.2,13.3,2.8,2.9,3.1,3.2,4.5,16.1,,96,99
2015,23,PHI,Robert Covington,24,70,49,1956,7.7,19.4,0.4,4.3,11.4,0.37,3.4,7.9,0.43,4.6,5.6,0.82,1.7,6.4,8.1,2.7,2.5,0.8,3.3,4.8,24.2,,104,104
2015,23,PHI,Luc Mbah a Moute,28,67,61,1916,6.6,16.6,0.4,1.6,5.3,0.31,4.9,11.4,0.44,2.5,4.3,0.59,2.1,6.4,8.6,2.8,2.1,0.5,2.6,2.7,17.3,,93,106
2015,23,PHI,Hollis Thompson,23,71,23,1776,6.3,15.3,0.41,3.2,8.1,0.4,3.1,7.2,0.43,1.8,2.5,0.71,1.5,4.1,5.6,2.4,1.6,0.7,1.9,4.0,17.7,,105,108
2015,23,PHI,Henry Sims,24,73,32,1399,8.5,18.0,0.47,0.1,0.8,0.18,8.4,17.2,0.49,3.8,4.9,0.77,4.3,8.5,12.9,2.8,1.4,1.1,3.5,4.8,21.0,,100,105
2015,23,PHI,Michael Carter-Williams,23,41,38,1391,8.4,22.0,0.38,1.2,4.5,0.26,7.2,17.5,0.41,4.2,6.6,0.64,1.5,7.6,9.2,10.9,2.2,0.6,6.3,3.7,22.1,,88,105
2015,23,PHI,Jerami Grant,20,65,11,1377,4.5,12.8,0.35,1.8,5.7,0.31,2.7,7.1,0.38,4.2,7.0,0.59,1.8,5.4,7.2,2.9,1.5,2.5,3.1,5.2,15.0,,91,106
2015,23,PHI,K.J. McDaniels,21,52,15,1319,6.3,15.9,0.4,1.6,5.6,0.29,4.7,10.3,0.46,3.8,5.0,0.76,2.4,5.0,7.4,2.7,1.7,2.6,4.0,4.6,18.1,,92,105
2015,23,PHI,JaKarr Sampson,21,74,32,1131,6.5,15.3,0.42,1.4,5.6,0.24,5.1,9.7,0.52,2.8,4.2,0.67,1.6,5.7,7.2,3.4,1.7,1.2,3.4,6.0,17.1,,93,106
2015,23,PHI,Tony Wroten,21,30,15,895,9.8,24.3,0.4,2.1,8.0,0.26,7.7,16.4,0.47,6.7,10.1,0.67,1.2,3.6,4.8,8.8,2.7,0.4,6.3,4.0,28.4,,94,106
2015,23,PHI,Ish Smith,26,25,14,677,9.5,23.8,0.4,1.3,4.1,0.31,8.2,19.8,0.42,2.1,3.6,0.58,0.7,4.7,5.4,11.3,2.4,0.4,5.1,2.8,22.3,,90,106
2015,23,PHI,Isaiah Canaan,23,22,12,569,8.2,21.8,0.38,5.2,14.3,0.36,3.0,7.5,0.4,2.9,3.4,0.85,0.6,4.1,4.8,6.1,1.3,0.3,3.4,4.8,24.5,,102,109
2015,23,PHI,Furkan Aldemir,23,41,9,540,3.7,7.2,0.51,0.0,0.5,0.0,3.7,6.8,0.55,1.2,2.5,0.48,7.2,9.1,16.3,2.6,1.6,1.5,1.6,8.9,8.6,,117,104
2015,23,PHI,Jason Richardson,34,19,15,416,7.5,21.5,0.35,3.7,11.6,0.32,3.7,9.9,0.38,2.0,2.7,0.77,1.6,6.4,8.0,4.6,1.6,0.4,1.9,3.4,20.7,,98,107
2015,23,PHI,Thomas Robinson,23,22,0,407,9.7,20.8,0.47,0.0,0.2,0.0,9.7,20.6,0.47,4.3,7.1,0.6,7.6,13.3,20.9,3.0,2.0,1.1,3.2,6.2,23.8,,103,100
2015,23,PHI,Brandon Davies,23,20,6,379,6.5,15.7,0.41,0.9,4.0,0.23,5.6,11.8,0.47,2.8,4.4,0.64,4.6,5.0,9.7,3.7,2.2,0.5,3.3,7.1,16.7,,96,106
2015,23,PHI,Alexey Shved,26,17,0,285,9.1,22.9,0.4,3.0,10.0,0.3,6.2,12.8,0.48,8.4,10.0,0.84,1.4,2.5,3.9,8.1,2.5,0.2,3.2,3.7,29.7,,113,108
2015,23,PHI,Larry Drew,24,12,1,219,4.6,13.3,0.34,0.9,6.0,0.15,3.7,7.3,0.5,0.5,0.7,0.67,0.2,3.2,3.4,10.3,1.4,0.0,5.7,3.0,10.5,,77,110
2015,23,PHI,Malcolm Thomas,26,17,0,194,4.7,10.3,0.45,0.0,1.8,0.0,4.7,8.5,0.55,2.3,3.4,0.69,4.1,10.3,14.5,1.8,0.8,0.3,3.4,4.4,11.6,,91,106
2015,23,PHI,Chris Johnson,24,9,2,187,5.1,16.1,0.32,2.7,10.5,0.26,2.4,5.6,0.43,1.6,2.1,0.75,0.8,6.2,7.0,0.8,2.4,1.3,2.4,5.1,14.5,,81,104
2015,23,PHI,Tim Frazier,24,6,3,171,3.8,12.6,0.3,0.9,3.2,0.27,2.9,9.4,0.31,1.5,4.4,0.33,1.2,4.4,5.6,12.6,1.8,0.0,5.3,4.7,10.0,,79,108
2015,23,PHI,Glenn Robinson,21,10,1,153,5.9,14.1,0.42,1.3,4.3,0.31,4.6,9.8,0.47,1.3,2.6,0.5,3.6,4.6,8.2,2.6,1.0,0.3,2.6,3.3,14.4,,94,110
2015,23,PHI,Drew Gordon,24,9,0,71,5.6,13.4,0.42,0.0,2.1,0.0,5.6,11.3,0.5,0.7,1.4,0.5,4.9,7.8,12.7,1.4,0.7,0.0,5.6,4.9,12.0,,73,108
2015,23,PHI,JaVale McGee,27,6,0,61,6.6,14.8,0.44,0.0,0.0,,6.6,14.8,0.44,1.6,3.3,0.5,3.3,7.4,10.7,1.6,0.0,0.8,4.1,1.6,14.8,,82,109
2015,23,PHI,Malcolm Lee,24,1,0,2,0.0,25.1,0.0,0.0,0.0,,0.0,25.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,115
