Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
1579,Frank Kaminsky,"April 4, 1993",343.0,44.0,7379.0,1178.0,2778.0,0.42,401.0,1143.0,0.35,777.0,1635.0,0.48,0.5,535.0,720.0,0.74,265.0,1125.0,1390.0,569.0,150.0,128.0,289.0,537.0,3292.0,0
