Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2003,5,1867,CHI,Chicago Bulls,22.0,NBA,SF,17.0,0.0,113.0,5.0,14.1,0.36,2.7,8.2,0.33,2.3,5.9,0.38,0.9,0.9,1.0,0.9,4.5,5.4,5.4,1.8,0.0,2.3,9.1,13.6,,98.0,108.0
2004,31,1867,TOT,Total After Trade,23.0,NBA,SG,26.0,3.0,328.0,5.4,16.4,0.33,2.2,6.5,0.33,3.2,9.9,0.32,3.2,3.7,0.86,0.2,5.0,5.2,4.3,1.8,1.0,3.3,6.0,16.1,,86.0,102.0
2004,5,1867,CHI,Chicago Bulls,23.0,NBA,SG,3.0,0.0,43.0,1.2,13.3,0.09,1.2,7.3,0.17,0.0,6.1,0.0,0.0,0.0,,0.0,3.6,3.6,3.6,1.2,0.0,2.4,6.1,3.6,,38.0,108.0
2004,28,1867,TOR,Toronto Raptors,23.0,NBA,SG,23.0,3.0,285.0,6.0,16.9,0.36,2.3,6.4,0.36,3.7,10.5,0.35,3.7,4.3,0.86,0.2,5.2,5.4,4.5,1.9,1.2,3.5,6.0,18.1,,91.0,101.0
2007,30,1867,WAS,Washington Wizards,26.0,NBA,SG,62.0,0.0,492.0,6.1,18.6,0.33,3.4,10.6,0.32,2.7,8.0,0.34,1.5,1.7,0.88,0.7,3.9,4.7,3.6,1.3,0.6,2.0,6.8,17.1,,95.0,113.0
2008,30,1867,WAS,Washington Wizards,27.0,NBA,PG,80.0,9.0,1708.0,8.4,18.8,0.44,4.1,10.3,0.4,4.3,8.6,0.5,1.9,2.2,0.87,0.5,3.6,4.1,4.2,1.3,0.6,2.2,4.4,22.7,,114.0,113.0
2009,27,1867,SAS,San Antonio Spurs,28.0,NBA,SG,82.0,71.0,2496.0,7.6,17.9,0.42,3.6,8.6,0.42,4.0,9.3,0.43,2.3,2.6,0.89,0.3,5.1,5.5,3.8,0.9,0.3,2.2,3.5,21.1,,107.0,107.0
2010,27,1867,SAS,San Antonio Spurs,29.0,NBA,SG,79.0,5.0,1515.0,6.7,17.1,0.39,3.0,9.1,0.33,3.6,8.0,0.45,0.9,1.2,0.79,0.4,5.2,5.6,4.7,1.0,0.5,2.0,3.4,17.3,,101.0,107.0
2011,20,1867,NYK,New York Knicks,30.0,NBA,SG,26.0,0.0,319.0,4.1,12.1,0.34,2.5,6.9,0.36,1.6,5.2,0.3,1.1,1.6,0.7,0.8,6.0,6.8,3.1,0.9,0.3,0.9,3.9,11.8,,102.0,113.0
2012,30,1867,WAS,Washington Wizards,31.0,NBA,SG,52.0,0.0,697.0,7.7,19.2,0.4,4.4,11.5,0.38,3.3,7.7,0.42,1.6,2.0,0.78,0.5,4.6,5.1,3.5,1.0,0.4,2.4,2.5,21.3,,104.0,110.0
2013,19,1867,NOH,New Orleans Hornets,32.0,NBA,SG,69.0,13.0,1219.0,5.9,13.6,0.43,2.9,7.1,0.42,2.9,6.5,0.45,1.7,1.9,0.91,0.5,5.4,5.9,3.3,1.2,0.5,2.3,4.6,16.4,,109.0,112.0
2014,16,1867,MIA,Miami Heat,33.0,NBA,SG,25.0,2.0,260.0,5.1,13.6,0.37,3.4,9.7,0.35,1.6,3.8,0.42,1.4,1.4,1.0,0.2,4.3,4.5,3.8,1.2,0.2,1.8,5.3,15.0,,104.0,110.0
