SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1986,14,LAL,Magic Johnson,26,14,14,38.6,7.9,14.6,0.54,0.0,0.8,0.0,7.9,13.9,0.57,0.54,5.9,7.6,0.77,1.5,5.6,7.1,15.1,1.9,0.1,3.2,3.1,21.6
1986,14,LAL,James Worthy,24,14,14,38.5,8.6,15.5,0.56,0.0,0.3,0.0,8.6,15.2,0.57,0.56,2.3,3.4,0.68,1.6,3.1,4.6,3.2,1.1,0.7,2.6,3.1,19.6
1986,14,LAL,Kareem Abdul-Jabbar,38,14,14,34.9,11.2,20.1,0.56,0.0,0.0,,11.2,20.1,0.56,0.56,3.4,4.4,0.79,1.9,4.1,5.9,3.5,1.1,1.7,3.0,3.9,25.9
1986,14,LAL,Byron Scott,24,14,14,33.6,6.4,12.9,0.5,0.4,1.2,0.35,6.0,11.7,0.51,0.51,2.7,3.0,0.9,1.1,2.9,3.9,3.0,1.4,0.1,2.1,2.7,16.0
1986,14,LAL,Michael Cooper,29,14,0,30.1,3.9,8.2,0.47,1.4,2.9,0.46,2.5,5.3,0.47,0.55,0.6,0.8,0.82,1.1,2.1,3.3,4.9,1.3,0.3,1.5,1.7,9.7
1986,14,LAL,Maurice Lucas,33,14,0,22.8,4.2,8.0,0.53,0.0,0.0,,4.2,8.0,0.53,0.53,1.0,1.4,0.74,2.1,4.4,6.5,0.7,0.4,0.4,0.9,3.8,9.4
1986,14,LAL,Kurt Rambis,27,14,14,19.1,1.9,3.2,0.6,0.0,0.0,,1.9,3.2,0.6,0.6,0.9,1.3,0.72,1.9,4.1,5.9,1.0,0.7,0.5,1.3,2.8,4.8
1986,14,LAL,A.C. Green,22,9,0,11.8,1.0,1.9,0.53,0.0,0.0,,1.0,1.9,0.53,0.53,0.4,1.0,0.44,0.3,1.4,1.8,0.0,0.1,0.3,0.4,1.4,2.4
1986,14,LAL,Mitch Kupchak,31,5,0,11.2,1.6,3.0,0.53,0.0,0.0,,1.6,3.0,0.53,0.53,0.8,1.2,0.67,1.0,2.0,3.0,0.4,0.4,0.0,0.6,1.2,4.0
1986,14,LAL,Petur Guomundsson,27,12,0,9.3,1.3,2.3,0.59,0.0,0.2,0.0,1.3,2.1,0.64,0.59,0.8,1.3,0.67,0.7,1.5,2.2,0.3,0.3,0.3,0.8,1.9,3.5
1986,14,LAL,Mike McGee,26,6,0,4.7,1.3,3.0,0.44,0.0,0.5,0.0,1.3,2.5,0.53,0.44,0.0,0.7,0.0,0.5,0.3,0.8,0.3,0.0,0.0,0.3,0.5,2.7
1986,14,LAL,Larry Spriggs,26,3,0,4.3,1.7,2.0,0.83,0.0,0.0,,1.7,2.0,0.83,0.83,3.3,3.3,1.0,0.3,2.0,2.3,0.7,0.3,0.0,0.0,0.0,6.7
