PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Larry Bird,29,18,18,42.8,9.5,18.4,0.517,1.3,3.1,0.41100000000000003,8.2,15.3,0.5379999999999999,0.551,5.6,6.1,0.927,1.9,7.4,9.3,8.2,2.1,0.6,2.6,3.1,25.9
Dennis Johnson,31,18,18,39.7,6.1,13.6,0.445,0.3,0.9,0.375,5.7,12.7,0.45,0.457,3.7,4.7,0.7979999999999999,1.3,2.9,4.2,5.9,2.2,0.3,2.8,3.2,16.2
Kevin McHale,28,18,18,39.7,9.3,16.1,0.579,0.0,0.1,0.0,9.3,16.1,0.581,0.579,6.2,7.8,0.794,2.8,5.8,8.6,2.7,0.4,2.4,2.7,3.6,24.9
Danny Ainge,26,18,18,36.2,5.9,10.7,0.5539999999999999,0.8,1.9,0.41200000000000003,5.2,8.8,0.585,0.591,2.9,3.3,0.867,1.2,3.0,4.2,5.2,2.3,0.1,1.7,3.2,15.6
Robert Parish,32,18,18,32.8,5.9,12.5,0.47100000000000003,0.0,0.0,,5.9,12.5,0.47100000000000003,0.47100000000000003,3.2,4.9,0.652,2.9,5.9,8.8,1.4,0.5,1.7,2.4,2.6,15.0
Bill Walton,33,16,0,18.2,3.4,5.8,0.581,0.0,0.1,0.0,3.4,5.8,0.5870000000000001,0.581,1.2,1.4,0.826,1.6,4.9,6.4,1.7,0.4,0.8,1.4,2.8,7.9
Jerry Sichting,29,18,0,15.2,1.5,3.4,0.44299999999999995,0.0,0.1,0.0,1.5,3.3,0.45,0.44299999999999995,0.2,0.4,0.429,0.3,0.6,0.9,2.2,0.3,0.0,0.4,1.0,3.2
Scott Wedman,33,12,0,11.8,1.7,4.3,0.392,0.2,0.3,0.5,1.5,3.9,0.38299999999999995,0.41200000000000003,0.3,0.3,0.75,0.9,0.9,1.8,0.7,0.8,0.3,0.5,1.2,3.8
Greg Kite,24,13,0,6.0,0.5,0.8,0.7,0.0,0.0,,0.5,0.8,0.7,0.7,0.3,0.5,0.5710000000000001,0.4,1.1,1.5,0.2,0.2,0.3,0.2,1.5,1.4
Rick Carlisle,26,10,0,5.4,0.8,1.5,0.5329999999999999,0.0,0.0,,0.8,1.5,0.5329999999999999,0.5329999999999999,0.3,0.4,0.75,0.3,0.2,0.5,0.8,0.2,0.0,0.3,0.9,1.9
Sam Vincent,22,9,0,4.6,0.9,3.1,0.28600000000000003,0.0,0.1,0.0,0.9,3.0,0.29600000000000004,0.28600000000000003,0.7,0.7,1.0,0.1,0.7,0.8,0.6,0.2,0.0,0.4,1.0,2.4
David Thirdkill,25,13,0,3.6,0.5,1.4,0.33299999999999996,0.0,0.1,0.0,0.5,1.3,0.353,0.33299999999999996,0.4,0.8,0.455,0.1,0.5,0.6,0.2,0.2,0.0,0.2,0.4,1.3
