PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Rodney McCray,24,20,20,41.8,5.4,10.1,0.535,0.0,0.2,0.0,5.4,10.0,0.5429999999999999,0.535,2.2,2.9,0.741,1.2,4.8,5.9,6.3,0.9,1.0,1.9,2.3,13.0
Robert Reid,30,20,20,38.7,6.2,14.4,0.431,0.2,1.1,0.14300000000000002,6.1,13.4,0.45299999999999996,0.436,2.4,3.0,0.797,0.7,3.5,4.2,6.9,1.4,0.1,2.1,3.7,14.9
Hakeem Olajuwon,23,20,20,38.3,10.3,19.4,0.53,0.0,0.1,0.0,10.3,19.3,0.531,0.53,6.4,10.0,0.638,5.1,6.8,11.8,2.0,2.0,3.5,2.2,4.4,26.9
Ralph Sampson,25,20,20,37.1,7.8,15.1,0.518,0.1,0.1,1.0,7.8,15.0,0.517,0.52,4.3,5.9,0.7290000000000001,3.3,7.5,10.8,4.0,1.5,1.8,3.6,4.0,20.0
Lewis Lloyd,26,20,20,29.5,5.8,12.1,0.48100000000000004,0.1,0.3,0.4,5.7,11.8,0.483,0.485,2.4,2.9,0.81,1.7,1.6,3.3,4.3,0.8,0.3,2.4,2.4,14.1
Mitchell Wiggins,26,20,0,22.2,4.5,9.0,0.49700000000000005,0.0,0.2,0.0,4.5,8.8,0.506,0.49700000000000005,1.1,1.4,0.75,1.9,1.9,3.8,1.6,0.7,0.2,1.4,2.2,10.0
Jim Petersen,23,20,0,18.9,2.2,5.4,0.40700000000000003,0.0,0.0,,2.2,5.4,0.40700000000000003,0.40700000000000003,1.2,1.7,0.6970000000000001,2.4,3.2,5.6,1.1,0.5,0.5,0.8,2.9,5.6
Allen Leavell,28,15,0,11.3,1.6,5.3,0.3,0.5,1.0,0.467,1.1,4.3,0.262,0.344,1.3,1.5,0.87,0.2,0.8,1.0,2.7,0.6,0.0,0.6,0.8,5.0
Steve Harris,22,15,0,5.5,0.9,1.9,0.483,0.0,0.0,,0.9,1.9,0.483,0.483,0.1,0.3,0.4,0.3,0.3,0.7,0.1,0.3,0.2,0.1,0.2,2.0
Craig Ehlo,24,10,0,3.8,0.8,1.6,0.5,0.0,0.1,0.0,0.8,1.5,0.5329999999999999,0.5,0.4,0.5,0.8,0.1,0.2,0.3,0.6,0.4,0.1,0.3,0.4,2.0
Hank McDowell,26,13,0,2.5,0.2,0.5,0.28600000000000003,0.0,0.0,,0.2,0.5,0.28600000000000003,0.28600000000000003,0.4,0.6,0.625,0.3,0.3,0.6,0.2,0.0,0.0,0.2,0.5,0.7
Granville Waiters,25,11,0,2.4,0.4,0.6,0.5710000000000001,0.0,0.0,,0.4,0.6,0.5710000000000001,0.5710000000000001,0.0,0.0,,0.2,0.3,0.5,0.0,0.1,0.3,0.1,0.3,0.7
