PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Kelly Tripucka,26,4,4,43.8,8.3,17.8,0.465,0.0,0.0,,8.3,17.8,0.465,0.465,5.3,5.8,0.9129999999999999,2.5,3.3,5.8,2.3,0.8,0.5,4.0,3.5,21.8
Bill Laimbeer,28,4,4,42.0,8.5,17.0,0.5,0.3,0.3,1.0,8.3,16.8,0.493,0.507,5.3,5.8,0.9129999999999999,5.0,9.0,14.0,0.3,0.5,0.8,2.0,4.8,22.5
Isiah Thomas,24,4,4,40.8,10.3,22.8,0.451,0.0,1.3,0.0,10.3,21.5,0.47700000000000004,0.451,6.0,9.0,0.667,2.0,3.5,5.5,12.0,2.3,0.8,4.3,4.3,26.5
Joe Dumars,22,4,4,36.8,6.3,10.3,0.61,0.0,0.0,,6.3,10.3,0.61,0.61,2.5,3.8,0.667,1.5,1.8,3.3,6.3,1.0,0.0,1.8,4.0,15.0
Earl Cureton,28,4,4,31.5,4.3,7.8,0.5479999999999999,0.0,0.3,0.0,4.3,7.5,0.5670000000000001,0.5479999999999999,0.5,2.0,0.25,3.0,4.5,7.5,2.3,0.8,0.0,1.3,3.5,9.0
Vinnie Johnson,29,4,0,21.3,5.5,12.3,0.449,0.0,0.3,0.0,5.5,12.0,0.45799999999999996,0.449,1.8,3.3,0.5379999999999999,2.0,2.3,4.3,2.8,0.8,0.0,1.3,2.3,12.8
Rick Mahorn,27,4,0,15.3,1.3,3.3,0.385,0.0,0.0,,1.3,3.3,0.385,0.385,0.5,0.5,1.0,0.8,2.3,3.0,0.0,0.3,0.0,0.8,3.5,3.0
Kent Benson,31,4,0,13.8,1.0,2.5,0.4,0.0,0.0,,1.0,2.5,0.4,0.4,0.0,0.0,,0.8,2.5,3.3,0.0,0.0,0.5,0.3,2.8,2.0
John Long,29,1,0,13.0,2.0,5.0,0.4,0.0,0.0,,2.0,5.0,0.4,0.4,3.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,7.0
Tony Campbell,23,2,0,8.0,2.0,5.0,0.4,0.0,0.0,,2.0,5.0,0.4,0.4,0.5,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.5,2.5,4.5
Chuck Nevitt,26,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
