PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Michael Jordan,22,3,3,45.0,16.0,31.7,0.505,0.3,0.3,1.0,15.7,31.3,0.5,0.511,11.3,13.0,0.872,1.7,4.7,6.3,5.7,2.3,1.3,4.7,4.3,43.7
Orlando Woolridge,26,3,3,45.0,8.3,20.7,0.40299999999999997,0.0,0.3,0.0,8.3,20.3,0.41,0.40299999999999997,4.3,5.0,0.867,2.0,2.7,4.7,1.3,1.0,0.3,1.3,4.0,21.0
Dave Corzine,29,3,3,34.3,5.3,9.7,0.552,0.0,0.0,,5.3,9.7,0.552,0.552,1.3,1.3,1.0,2.0,7.0,9.0,2.0,0.3,0.7,2.0,4.0,12.0
Charles Oakley,22,3,3,29.3,3.7,7.0,0.524,0.0,0.0,,3.7,7.0,0.524,0.524,2.7,4.3,0.615,3.3,6.7,10.0,1.0,2.0,0.7,1.7,4.3,10.0
Kyle Macy,28,3,3,29.0,1.7,4.7,0.35700000000000004,0.3,1.3,0.25,1.3,3.3,0.4,0.39299999999999996,0.3,0.3,1.0,0.7,0.7,1.3,3.3,0.7,0.0,0.3,3.0,4.0
John Paxson,25,3,0,26.7,2.3,5.0,0.467,0.0,0.0,,2.3,5.0,0.467,0.467,4.3,5.7,0.765,0.0,0.0,0.0,1.7,1.0,0.0,1.0,3.0,9.0
Gene Banks,26,3,0,23.0,3.3,6.0,0.556,0.0,0.7,0.0,3.3,5.3,0.625,0.556,0.7,1.3,0.5,1.3,2.0,3.3,1.7,0.3,0.0,1.3,3.3,7.3
Sidney Green,25,3,0,17.7,2.0,6.7,0.3,0.0,0.0,,2.0,6.7,0.3,0.3,2.0,4.0,0.5,2.3,1.7,4.0,0.0,0.3,0.3,1.0,3.0,6.0
George Gervin,33,2,0,5.5,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.5,0.5,0.5,0.0,0.0,1.0,1.5,0.0
Jawann Oldham,28,1,0,4.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
Mike Smrek,23,3,0,1.7,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.7,0.0
