PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Alex English,32,10,10,39.4,10.6,22.9,0.46299999999999997,0.0,0.1,0.0,10.6,22.8,0.465,0.46299999999999997,6.1,7.1,0.8590000000000001,1.8,1.7,3.5,5.2,0.4,0.4,2.8,2.9,27.3
Fat Lever,25,10,10,34.7,5.9,13.1,0.45,0.8,1.4,0.5710000000000001,5.1,11.7,0.436,0.48100000000000004,1.7,2.4,0.708,1.5,3.3,4.8,5.3,2.0,0.2,2.3,3.3,14.3
Danny Schayes,26,10,6,29.5,4.6,8.6,0.535,0.0,0.0,,4.6,8.6,0.535,0.535,2.4,3.0,0.8,3.4,4.8,8.2,0.9,0.4,1.7,2.1,3.7,11.6
Calvin Natt,29,10,6,29.3,6.6,14.2,0.465,0.1,0.2,0.5,6.5,14.0,0.46399999999999997,0.46799999999999997,4.6,5.9,0.78,1.7,6.2,7.9,2.8,0.2,0.3,2.2,2.5,17.9
T.R. Dunn,30,10,10,27.6,2.0,4.6,0.435,0.0,0.0,,2.0,4.6,0.435,0.435,0.9,1.4,0.643,2.2,3.1,5.3,1.3,1.6,0.0,0.3,3.4,4.9
Mike Evans,30,10,0,20.4,3.0,8.2,0.366,0.7,2.9,0.24100000000000002,2.3,5.3,0.434,0.409,2.5,3.0,0.833,0.6,1.4,2.0,2.5,1.0,0.3,1.3,1.9,9.2
Elston Turner,26,10,0,19.6,2.9,5.4,0.537,0.1,0.1,1.0,2.8,5.3,0.528,0.546,0.7,0.8,0.875,1.2,1.7,2.9,2.2,0.7,0.0,0.5,1.9,6.6
Wayne Cooper,29,8,4,19.3,3.0,7.0,0.429,0.0,0.1,0.0,3.0,6.9,0.436,0.429,1.9,2.8,0.682,1.4,3.6,5.0,0.9,0.3,0.6,1.4,3.9,7.9
Blair Rasmussen,23,10,4,17.5,3.9,9.6,0.406,0.0,0.0,,3.9,9.6,0.406,0.406,3.3,4.1,0.805,2.7,3.3,6.0,1.0,0.5,0.9,0.7,2.8,11.1
Bill Hanzlik,28,6,0,17.0,2.5,4.7,0.536,0.2,0.2,1.0,2.3,4.5,0.519,0.5539999999999999,2.2,2.7,0.813,0.3,0.7,1.0,3.2,0.2,0.2,1.2,2.0,7.3
Willie White,23,4,0,5.3,0.5,1.8,0.28600000000000003,0.3,1.0,0.25,0.3,0.8,0.33299999999999996,0.35700000000000004,0.0,0.0,,0.3,0.5,0.8,1.5,0.3,0.0,0.5,1.0,1.3
Pete Williams,20,4,0,4.5,0.5,1.0,0.5,0.0,0.3,0.0,0.5,0.8,0.667,0.5,0.0,0.0,,0.3,0.8,1.0,0.8,0.0,0.0,0.0,0.5,1.0
