PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Kiki Vandeweghe,27,4,4,37.3,10.0,17.3,0.58,0.0,0.5,0.0,10.0,16.8,0.597,0.58,8.0,8.0,1.0,0.5,0.8,1.3,2.0,0.5,0.5,2.3,3.0,28.0
Clyde Drexler,23,4,4,36.3,6.5,14.3,0.456,0.5,1.3,0.4,6.0,13.0,0.462,0.474,4.5,5.8,0.7829999999999999,2.3,4.0,6.3,6.5,1.5,0.8,4.8,4.8,18.0
Kenny Carr,30,4,4,35.8,6.0,10.5,0.5710000000000001,0.0,0.3,0.0,6.0,10.3,0.585,0.5710000000000001,2.8,3.8,0.733,2.3,11.0,13.3,1.8,1.3,0.3,2.0,4.5,14.8
Mychal Thompson,31,4,4,35.0,7.8,13.5,0.574,0.0,0.0,,7.8,13.5,0.574,0.574,3.5,6.5,0.5379999999999999,2.8,5.5,8.3,3.5,0.3,0.8,2.5,3.3,19.0
Steve Colter,23,4,4,26.0,3.0,6.5,0.462,0.0,0.3,0.0,3.0,6.3,0.48,0.462,0.5,0.5,1.0,0.8,3.0,3.8,5.8,1.3,0.3,1.5,3.3,6.5
Caldwell Jones,35,4,0,18.3,1.5,4.3,0.353,0.0,0.0,,1.5,4.3,0.353,0.353,0.5,1.0,0.5,2.3,2.5,4.8,0.8,0.0,0.5,1.0,3.3,3.5
Jim Paxson,28,4,0,17.8,3.5,9.3,0.37799999999999995,0.5,1.5,0.33299999999999996,3.0,7.8,0.387,0.405,3.0,3.8,0.8,0.3,0.8,1.0,3.8,0.8,0.0,1.5,3.0,10.5
Terry Porter,22,4,0,17.0,3.0,6.8,0.444,0.3,1.5,0.16699999999999998,2.8,5.3,0.524,0.46299999999999997,0.5,1.0,0.5,0.3,1.0,1.3,3.0,0.8,0.5,1.5,2.5,6.8
Jerome Kersey,23,4,0,14.0,2.3,5.5,0.409,0.0,0.3,0.0,2.3,5.3,0.429,0.409,1.0,1.0,1.0,1.8,2.0,3.8,1.0,0.3,1.0,1.5,3.3,5.5
Ken Johnson,23,2,0,5.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,0.5,0.5,0.0
