Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2003,21.0,CLE,NBA,PG,66.0,1103.0,11.3,0.523,0.349,0.349,2.9,9.3,6.0,24.7,2.2,0.8,25.4,20.6,,-0.4,0.5,0.1,0.005,,-2.2,-1.2,-3.4,-0.4
2005,23.0,TOT,NBA,PG,16.0,144.0,6.0,0.493,0.302,0.302,3.2,6.4,4.8,16.8,1.8,0.0,28.1,21.5,,-0.3,0.1,-0.1,-0.045,,-5.2,-0.8,-6.0,-0.1
2005,23.0,DET,NBA,PG,11.0,110.0,6.6,0.489,0.321,0.464,2.2,7.4,4.8,16.3,1.5,0.0,22.9,18.7,,-0.1,0.1,0.0,0.009,,-4.9,-0.4,-5.3,-0.1
2005,23.0,PHO,NBA,PG,5.0,34.0,4.3,0.5,0.267,0.0,6.6,3.0,4.7,18.3,2.9,0.0,37.5,30.8,,-0.2,0.0,-0.2,-0.218,,-6.0,-2.2,-8.1,0.0
2006,24.0,LAL,NBA,PG,82.0,2773.0,13.4,0.548,0.421,0.231,1.6,9.9,5.7,17.3,2.7,0.4,14.6,16.5,,2.8,3.0,5.8,0.1,,-0.8,0.8,0.1,1.5
2007,25.0,LAL,NBA,PG,82.0,2457.0,11.6,0.526,0.383,0.223,2.2,7.6,4.9,14.6,2.5,0.3,15.1,18.6,,0.7,1.6,2.3,0.045,,-1.7,-0.3,-2.0,0.0
2008,26.0,TOT,NBA,PG,28.0,592.0,7.0,0.42,0.424,0.152,0.8,9.4,5.0,23.6,2.1,0.8,18.3,18.9,,-1.1,0.4,-0.6,-0.052,,-4.8,-0.7,-5.5,-0.5
2008,26.0,MIA,NBA,PG,9.0,183.0,5.5,0.386,0.444,0.074,1.3,11.3,6.2,13.3,1.5,1.3,12.5,16.5,,-0.3,0.1,-0.2,-0.06,,-4.3,-0.1,-4.3,-0.1
2008,26.0,LAC,NBA,PG,19.0,409.0,7.6,0.434,0.415,0.185,0.6,8.5,4.5,28.3,2.4,0.6,20.4,19.9,,-0.7,0.3,-0.4,-0.048,,-5.0,-1.0,-6.0,-0.4
