Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2243,1376.0,1134.0,2218.89,7.28,13.51,0.54,0.0,0.0,0,7.28,13.51,0.54,3.11,4.29,0.72,3.51,7.61,11.1,1.68,0.88,1.73,2.44,3.28,17.66
