PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Karl Malone,29,5,5,43.2,8.8,19.4,0.45399999999999996,0.2,0.4,0.5,8.6,19.0,0.45299999999999996,0.45899999999999996,6.2,7.6,0.816,2.4,8.0,10.4,2.0,1.2,0.4,4.0,4.2,24.0
John Stockton,30,5,5,38.6,4.6,10.2,0.451,1.0,2.6,0.385,3.6,7.6,0.474,0.5,3.0,3.6,0.833,1.0,1.4,2.4,11.0,2.4,0.0,3.0,3.2,13.2
Tyrone Corbin,30,5,0,32.2,4.8,10.0,0.48,0.0,0.0,,4.8,10.0,0.48,0.48,2.2,3.4,0.647,3.2,4.4,7.6,1.8,0.6,0.2,1.4,3.0,11.8
Jeff Malone,31,5,5,30.0,5.8,13.0,0.446,0.0,0.0,,5.8,13.0,0.446,0.446,1.8,2.6,0.6920000000000001,0.6,2.6,3.2,0.6,0.6,0.2,1.8,2.2,13.4
David Benoit,24,5,5,27.2,2.6,8.2,0.317,0.4,1.8,0.222,2.2,6.4,0.344,0.341,1.8,2.6,0.6920000000000001,1.4,3.4,4.8,1.0,0.6,1.2,0.4,3.4,7.4
Mark Eaton,36,5,5,23.4,2.0,3.8,0.526,0.0,0.0,,2.0,3.8,0.526,0.526,0.4,0.8,0.5,3.2,3.4,6.6,0.4,0.0,1.8,0.4,1.8,4.4
Jay Humphries,30,5,0,23.0,2.2,6.6,0.33299999999999996,0.4,1.6,0.25,1.8,5.0,0.36,0.364,0.4,0.8,0.5,1.0,1.0,2.0,3.4,0.6,0.6,1.2,1.6,5.2
Mike Brown,29,5,0,18.6,2.6,5.0,0.52,0.0,0.0,,2.6,5.0,0.52,0.52,1.4,2.2,0.636,0.8,2.4,3.2,0.4,0.0,0.2,1.0,1.8,6.6
Larry Krystkowiak,28,1,0,8.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
James Donaldson,35,1,0,5.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaac Austin,23,1,0,3.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0
John Crotty,23,1,0,3.0,2.0,2.0,1.0,0.0,0.0,,2.0,2.0,1.0,1.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0
