PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Reggie Miller,27,4,4,43.8,10.0,18.8,0.5329999999999999,2.5,4.8,0.526,7.5,14.0,0.536,0.6,9.0,9.5,0.9470000000000001,1.0,2.0,3.0,2.8,0.8,0.0,2.5,2.8,31.5
Detlef Schrempf,30,4,4,41.3,6.3,13.5,0.46299999999999997,0.0,0.5,0.0,6.3,13.0,0.48100000000000004,0.46299999999999997,7.0,9.0,0.778,0.8,5.0,5.8,7.3,0.3,0.5,4.3,3.5,19.5
Rik Smits,26,4,4,35.8,9.3,16.0,0.578,0.0,0.3,0.0,9.3,15.8,0.5870000000000001,0.578,4.0,5.5,0.727,3.3,4.8,8.0,1.8,1.3,1.0,2.0,4.5,22.5
Dale Davis,23,4,4,29.3,2.0,3.0,0.667,0.0,0.0,,2.0,3.0,0.667,0.667,0.3,1.0,0.25,1.0,7.0,8.0,1.0,1.0,1.0,0.8,3.8,4.3
Vern Fleming,30,3,3,26.7,4.0,9.0,0.444,0.7,1.3,0.5,3.3,7.7,0.435,0.48100000000000004,1.3,1.3,1.0,0.3,1.3,1.7,1.0,0.7,0.3,1.7,2.0,10.0
Pooh Richardson,26,4,1,23.8,1.5,3.8,0.4,0.3,0.3,1.0,1.3,3.5,0.35700000000000004,0.433,1.0,1.5,0.667,0.3,2.5,2.8,5.8,0.5,0.0,1.5,1.8,4.3
George McCloud,25,4,0,19.8,2.0,5.8,0.348,0.5,3.0,0.16699999999999998,1.5,2.8,0.545,0.391,0.3,1.0,0.25,0.8,2.0,2.8,3.5,1.0,0.3,1.3,3.5,4.8
LaSalle Thompson,31,4,0,18.3,1.3,3.8,0.33299999999999996,0.0,0.0,,1.3,3.8,0.33299999999999996,0.33299999999999996,1.3,1.5,0.833,1.8,1.8,3.5,0.8,0.8,0.5,1.0,2.3,3.8
Sam Mitchell,29,4,0,6.3,1.3,2.0,0.625,0.0,0.0,,1.3,2.0,0.625,0.625,0.5,0.5,1.0,0.0,0.3,0.3,0.0,0.0,0.0,0.5,1.0,3.0
Malik Sealy,22,3,0,6.0,0.0,1.7,0.0,0.0,0.3,0.0,0.0,1.3,0.0,0.0,0.7,0.7,1.0,0.7,0.0,0.7,0.0,0.0,0.0,0.3,0.3,0.7
Kenny Williams,23,2,0,5.5,0.5,0.5,1.0,0.0,0.0,,0.5,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,1.0
Greg Dreiling,30,2,0,2.0,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,,1.5,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1.5
