PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Rod Strickland,26,4,4,39.0,5.5,13.0,0.423,0.0,0.3,0.0,5.5,12.8,0.431,0.423,2.5,3.0,0.833,2.3,4.3,6.5,9.3,1.3,0.5,1.8,2.5,13.5
Clyde Drexler,30,3,3,38.7,6.0,14.3,0.419,1.7,4.0,0.41700000000000004,4.3,10.3,0.419,0.47700000000000004,5.3,6.7,0.8,2.7,3.7,6.3,4.7,1.7,1.0,1.0,3.0,19.0
Terry Porter,29,4,4,38.0,6.8,17.0,0.397,0.8,4.8,0.158,6.0,12.3,0.49,0.419,2.3,2.8,0.818,1.0,4.0,5.0,2.0,1.0,0.0,1.5,2.5,16.5
Clifford Robinson,26,4,0,32.8,4.0,15.3,0.262,0.0,0.3,0.0,4.0,15.0,0.267,0.262,2.3,5.5,0.409,2.5,1.8,4.3,1.5,1.5,1.8,2.0,4.3,10.3
Buck Williams,32,4,4,29.8,2.8,5.8,0.478,0.0,0.0,,2.8,5.8,0.478,0.478,3.3,4.8,0.684,3.0,4.3,7.3,0.3,0.3,0.8,1.5,3.0,8.8
Jerome Kersey,30,4,1,24.5,5.5,10.5,0.524,0.3,0.3,1.0,5.3,10.3,0.512,0.536,3.0,4.3,0.706,2.5,6.0,8.5,1.0,1.0,0.5,0.5,3.8,14.3
Mark Bryant,27,4,4,20.8,4.3,9.3,0.45899999999999996,0.0,0.0,,4.3,9.3,0.45899999999999996,0.45899999999999996,1.3,1.3,1.0,2.5,2.0,4.5,0.0,0.0,0.8,1.5,3.5,9.8
Kevin Duckworth,28,4,0,14.5,1.8,5.3,0.33299999999999996,0.0,0.0,,1.8,5.3,0.33299999999999996,0.33299999999999996,1.0,1.0,1.0,1.0,2.3,3.3,0.8,0.0,0.3,1.5,3.0,4.5
Mario Elie,29,4,0,13.0,1.3,2.5,0.5,0.5,0.5,1.0,0.8,2.0,0.375,0.6,2.0,2.3,0.889,0.5,1.0,1.5,1.0,0.5,0.3,1.3,0.3,5.0
Joe Wolf,28,2,0,10.0,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.5,0.0,0.5,1.0
