PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Patrick Ewing,30,15,15,40.3,11.0,21.5,0.512,0.1,0.1,1.0,10.9,21.4,0.511,0.514,3.4,5.3,0.638,2.9,8.1,10.9,2.4,1.1,2.1,2.6,4.0,25.5
John Starks,27,15,15,38.3,5.9,13.3,0.44,1.9,5.0,0.373,4.0,8.3,0.48,0.51,2.9,4.0,0.7170000000000001,0.3,3.2,3.5,6.4,1.0,0.2,3.7,3.8,16.5
Anthony Mason,26,15,0,34.0,4.8,8.1,0.59,0.0,0.0,,4.8,8.1,0.59,0.59,2.9,4.5,0.632,3.7,3.6,7.3,2.7,0.7,0.4,1.5,3.3,12.5
Charles Oakley,29,15,15,33.8,4.2,8.7,0.48100000000000004,0.0,0.0,,4.2,8.7,0.48100000000000004,0.48100000000000004,2.7,3.7,0.727,4.7,6.3,11.0,1.1,1.1,0.1,2.4,3.4,11.1
Doc Rivers,31,15,15,30.5,3.2,7.1,0.45299999999999996,0.7,2.1,0.355,2.5,5.0,0.493,0.505,3.1,4.0,0.767,0.4,2.2,2.6,5.7,1.9,0.1,2.0,2.9,10.2
Charles Smith,27,15,15,25.9,4.3,9.2,0.47100000000000003,0.0,0.0,,4.3,9.2,0.47100000000000003,0.47100000000000003,2.5,3.3,0.74,1.8,2.2,4.0,1.3,0.6,0.9,1.9,3.5,11.1
Tony Campbell,30,2,0,16.5,2.0,5.0,0.4,0.0,0.5,0.0,2.0,4.5,0.444,0.4,3.0,4.0,0.75,1.0,1.0,2.0,1.0,0.5,0.0,1.5,3.5,7.0
Greg Anthony,25,15,0,16.0,1.6,4.0,0.4,0.2,0.9,0.214,1.4,3.1,0.457,0.425,0.5,0.9,0.5710000000000001,0.3,1.7,2.0,3.5,0.9,0.1,0.7,1.7,3.9
Rolando Blackman,33,15,0,14.3,1.5,4.3,0.344,0.3,1.0,0.267,1.2,3.3,0.36700000000000005,0.375,1.0,1.2,0.833,0.3,0.9,1.1,1.1,0.2,0.1,1.4,1.5,4.2
Hubert Davis,22,7,0,13.7,2.0,3.6,0.56,0.1,0.3,0.5,1.9,3.3,0.565,0.58,0.3,0.4,0.667,0.1,0.7,0.9,0.7,0.9,0.0,1.3,1.1,4.4
Herb Williams,34,7,0,9.9,0.7,2.0,0.35700000000000004,0.0,0.0,,0.7,2.0,0.35700000000000004,0.35700000000000004,0.6,0.6,1.0,0.7,1.3,2.0,0.3,0.1,0.6,0.3,1.9,2.0
Eric Anderson,22,2,0,3.0,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.5,1.0,1.0
