PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Dan Majerle,27,24,24,44.6,5.6,13.0,0.431,2.3,5.7,0.39399999999999996,3.3,7.3,0.46,0.518,2.0,2.9,0.696,1.2,4.6,5.8,3.7,1.4,1.2,1.3,2.4,15.4
Charles Barkley,29,24,24,42.8,9.6,20.1,0.47700000000000004,0.4,1.9,0.222,9.2,18.2,0.503,0.488,7.0,9.1,0.7709999999999999,3.9,9.7,13.6,4.3,1.6,1.0,2.1,3.0,26.6
Kevin Johnson,26,23,23,39.7,6.2,13.0,0.48,0.0,0.1,0.0,6.2,12.8,0.485,0.48,5.4,6.8,0.795,0.4,2.3,2.7,7.9,1.5,0.6,3.7,2.5,17.8
Danny Ainge,33,24,0,24.6,2.7,7.1,0.376,1.4,3.3,0.413,1.3,3.8,0.344,0.474,1.4,1.6,0.872,0.8,1.7,2.5,2.3,0.5,0.1,0.9,2.5,8.1
Richard Dumas,23,23,20,21.7,4.7,8.9,0.525,0.0,0.1,0.0,4.7,8.8,0.53,0.525,1.6,2.1,0.755,1.6,1.3,2.8,1.0,0.9,0.6,1.2,2.3,10.9
Oliver Miller,22,24,0,21.4,3.0,5.0,0.5870000000000001,0.0,0.1,0.0,3.0,5.0,0.597,0.5870000000000001,1.3,2.3,0.564,1.4,3.8,5.2,2.1,0.9,2.5,1.8,3.2,7.2
Mark West,32,24,24,19.5,1.8,3.3,0.544,0.0,0.0,,1.8,3.3,0.544,0.544,1.2,1.9,0.609,1.5,2.6,4.1,0.5,0.2,1.4,0.7,2.9,4.8
Tom Chambers,33,24,1,15.7,2.7,6.9,0.38799999999999996,0.1,0.2,0.4,2.6,6.7,0.38799999999999996,0.39399999999999996,1.8,2.3,0.815,1.0,1.8,2.7,0.5,0.3,0.4,1.1,2.4,7.3
Cedric Ceballos,23,16,3,11.6,2.5,4.4,0.5710000000000001,0.0,0.0,,2.5,4.4,0.5710000000000001,0.5710000000000001,1.0,1.4,0.727,0.8,1.5,2.3,0.8,0.3,0.4,0.3,0.8,6.0
Frank Johnson,34,22,0,7.8,1.0,2.3,0.44,0.0,0.1,0.33299999999999996,1.0,2.1,0.447,0.45,1.1,1.3,0.862,0.1,0.4,0.5,0.8,0.3,0.0,0.3,1.2,3.2
Negele Knight,25,9,1,3.8,1.0,1.8,0.563,0.0,0.0,,1.0,1.8,0.563,0.563,0.0,0.0,,0.1,0.2,0.3,0.8,0.0,0.1,0.3,0.1,2.0
Jerrod Mustaf,23,7,0,1.4,0.4,0.7,0.6,0.0,0.0,,0.4,0.7,0.6,0.6,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.1,0.0,0.0,0.9
