Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1994,23,655,PHI,Philadelphia 76Ers,Michael Curry,1968-08-22,25.0,NBA,SG,10.0,0.0,43.0,3.0,14.0,0.21,0.0,2.0,0.0,3.0,12.0,0.25,0.21,3.0,4.0,0.75,0.0,1.0,1.0,1.0,1.0,0.0,3.0,6.0,9.0
1996,31,655,TOT,Total After Trade,Michael Curry,1968-08-22,27.0,NBA,"SF,SG",46.0,1.0,783.0,73.0,161.0,0.45,20.0,53.0,0.38,53.0,108.0,0.49,0.52,45.0,62.0,0.73,27.0,58.0,85.0,27.0,24.0,2.0,24.0,92.0,211.0
1996,30,655,WSB,Washington Bullets,Michael Curry,1968-08-22,27.0,NBA,SF,5.0,0.0,34.0,3.0,10.0,0.3,0.0,3.0,0.0,3.0,7.0,0.43,0.3,4.0,4.0,1.0,2.0,3.0,5.0,1.0,1.0,0.0,1.0,3.0,10.0
1996,9,655,DET,Detroit Pistons,Michael Curry,1968-08-22,27.0,NBA,SG,41.0,1.0,749.0,70.0,151.0,0.46,20.0,50.0,0.4,50.0,101.0,0.5,0.53,41.0,58.0,0.71,25.0,55.0,80.0,26.0,23.0,2.0,23.0,89.0,201.0
1997,9,655,DET,Detroit Pistons,Michael Curry,1968-08-22,28.0,NBA,SG,81.0,2.0,1217.0,99.0,221.0,0.45,23.0,77.0,0.3,76.0,144.0,0.53,0.5,97.0,108.0,0.9,23.0,96.0,119.0,43.0,31.0,12.0,28.0,128.0,318.0
1998,17,655,MIL,Milwaukee Bucks,Michael Curry,1968-08-22,29.0,NBA,SG,82.0,27.0,1978.0,196.0,418.0,0.47,4.0,9.0,0.44,192.0,409.0,0.47,0.47,147.0,176.0,0.84,26.0,72.0,98.0,137.0,56.0,14.0,77.0,218.0,543.0
1999,17,655,MIL,Milwaukee Bucks,Michael Curry,1968-08-22,30.0,NBA,SF,50.0,4.0,1146.0,90.0,206.0,0.44,1.0,15.0,0.07,89.0,191.0,0.47,0.44,63.0,79.0,0.8,19.0,89.0,108.0,78.0,42.0,7.0,37.0,135.0,244.0
2000,9,655,DET,Detroit Pistons,Michael Curry,1968-08-22,31.0,NBA,SG,82.0,3.0,1611.0,182.0,379.0,0.48,1.0,5.0,0.2,181.0,374.0,0.48,0.48,141.0,168.0,0.84,21.0,83.0,104.0,87.0,33.0,5.0,73.0,209.0,506.0
2001,9,655,DET,Detroit Pistons,Michael Curry,1968-08-22,32.0,NBA,SG,68.0,58.0,1485.0,145.0,319.0,0.46,4.0,9.0,0.44,141.0,310.0,0.46,0.46,62.0,73.0,0.85,21.0,100.0,121.0,132.0,27.0,3.0,61.0,173.0,356.0
2002,9,655,DET,Detroit Pistons,Michael Curry,1968-08-22,33.0,NBA,SG,82.0,75.0,1912.0,125.0,276.0,0.45,7.0,26.0,0.27,118.0,250.0,0.47,0.47,72.0,91.0,0.79,15.0,153.0,168.0,127.0,47.0,10.0,60.0,207.0,329.0
2003,9,655,DET,Detroit Pistons,Michael Curry,1968-08-22,34.0,NBA,SF,78.0,77.0,1555.0,92.0,229.0,0.4,16.0,54.0,0.3,76.0,175.0,0.43,0.44,36.0,45.0,0.8,16.0,111.0,127.0,104.0,44.0,4.0,43.0,163.0,236.0
2004,28,655,TOR,Toronto Raptors,Michael Curry,1968-08-22,35.0,NBA,SF,70.0,15.0,1229.0,76.0,196.0,0.39,3.0,15.0,0.2,73.0,181.0,0.4,0.4,49.0,58.0,0.84,22.0,65.0,87.0,53.0,23.0,5.0,48.0,153.0,204.0
2005,12,655,IND,Indiana Pacers,Michael Curry,1968-08-22,36.0,NBA,SF,18.0,7.0,249.0,13.0,29.0,0.45,0.0,0.0,,13.0,29.0,0.45,0.45,4.0,8.0,0.5,8.0,19.0,27.0,15.0,5.0,4.0,5.0,39.0,30.0
